,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.4193245778611633,0.28461538461538466,0.0,1.0,1.0,0.6423076923076924,40.0,1.0,0.9287170591904609,0.9107253374518153,0.5,3.0,0.4196998123827393
copt1239,-0.07973733583489682,-0.04102564102564103,0.3257079261739291,0.0,0.0,0.4794871794871795,40.0,0.6742920738260709,0.6939941297820952,0.7097764487419771,-0.05652173913043478,24.0,-0.07204502814258913
czec1258,0.375797373358349,0.24102564102564103,0.38592221348707206,0.0,1.0,0.6205128205128205,40.0,0.614077786512928,0.8142020474173366,0.7807604232676562,0.3947826086956522,24.0,0.36210131332082557
dani1285,0.4551594746716699,0.32051282051282054,0.0,1.0,1.0,0.6602564102564102,40.0,1.0,0.847688596030457,0.7967230680090189,0.4982608695652173,24.0,0.34277673545966236
dutc1256,0.49437148217636023,0.3,0.4011805711129983,0.0,0.0,0.65,40.0,0.5988194288870017,0.6014862879650081,0.6070597494703912,0.6121739130434782,24.0,0.44859287054409014
faro1244,0.1273921200750469,0.10256410256410256,0.23329621380846333,0.0,0.0,0.5512820512820513,40.0,0.7667037861915367,0.7473311899753112,0.7602314137785936,0.31565217391304345,24.0,0.22532833020637902
finn1318,0.3480300187617262,0.22820512820512823,0.25087128771856676,0.0,1.0,0.6141025641025641,40.0,0.7491287122814332,0.7964134365390156,0.7846561933553862,0.38869565217391305,24.0,0.34465290806754223
hebr1245,0.31819887429643534,0.2205128205128205,0.22365522745411023,0.0,1.0,0.6102564102564103,40.0,0.7763447725458897,0.7836790881294977,0.7803409395104925,,0.0,0.33921200750469044
hind1269,0.33677298311444653,0.2153846153846154,0.19436553030303025,0.0,1.0,0.6076923076923076,40.0,0.8056344696969697,0.8478826048645365,0.8150027818827641,,1.0,0.3356472795497186
hung1274,0.4142589118198875,0.28974358974358977,0.3056487168858576,0.0,1.0,0.6448717948717949,40.0,0.6943512831141424,0.7875119936607354,0.8290960698152542,0.3460869565217391,24.0,0.39981238273921205
icel1247,0.22720450281425897,0.1435897435897436,0.17724268867063428,0.0,0.0,0.5717948717948718,40.0,0.8227573113293657,0.7778990972321693,0.7722098790640833,0.29913043478260865,24.0,0.2602251407129456
iris1253,0.10919324577861166,0.07692307692307694,0.5288872628443004,0.0,0.0,0.5384615384615384,40.0,0.47111273715569957,0.5730863585381034,0.6522358646677562,0.013043478260869565,24.0,0.13377110694183866
