,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
nucl1643,0.40393996247654795,0.27692307692307694,0.0,1.0,1.0,0.6384615384615384,40.0,1.0,0.8703136750169135,0.8170537033917684,,1.0,0.3919324577861164
poli1260,0.10243902439024392,0.06923076923076923,0.37593984962406013,0.0,0.0,0.5346153846153846,40.0,0.6240601503759399,0.6877882272985115,0.6894044563451064,0.2052173913043478,24.0,0.1277673545966229
port1283,-0.1056285178236398,-0.0717948717948718,0.5067947046434662,0.0,0.0,0.4641025641025641,40.0,0.4932052953565338,0.5426575102052092,0.5467285031761063,-0.06782608695652173,24.0,-0.08442776735459663
russ1263,0.02983114446529081,0.010256410256410258,0.39824869750800324,0.0,0.0,0.5051282051282051,40.0,0.6017513024919967,0.5958155105101697,0.6624731737032149,0.5,3.0,0.10806754221388369
slov1268,0.3639774859287055,0.24615384615384617,0.1741888968997839,0.0,0.0,0.6230769230769231,40.0,0.8258111031002161,0.8470253750901574,0.8752530384447114,0.46347826086956523,24.0,0.41632270168855545
stan1289,-0.0016885553470919327,0.0025641025641025645,0.3178082191780823,0.0,0.0,0.5012820512820513,40.0,0.6821917808219178,0.6913837292006174,0.7491584907430205,0.01652173913043478,24.0,0.040150093808630404
stan1290,-0.13789868667917451,-0.10256410256410256,0.4033449068414105,0.0,0.0,0.44871794871794873,40.0,0.5966550931585896,0.6209190967192991,0.6363043373916214,-0.1652173913043478,24.0,-0.10393996247654785
stan1293,-0.08030018761726081,-0.05641025641025641,0.49430849463444004,0.0,0.0,0.4717948717948718,40.0,0.50569150536556,0.5711311696911675,0.6220251748269349,-0.01826086956521739,24.0,0.006191369606003753
stan1318,0.2185741088180113,0.14871794871794874,0.5023887587822014,0.0,1.0,0.5743589743589743,40.0,0.49761124121779865,0.6655626550036631,0.6699296179007219,,1.0,0.2210131332082552
swed1254,-0.13602251407129456,-0.09743589743589744,0.5219249349684132,0.0,0.0,0.4512820512820513,40.0,0.4780750650315868,0.5922480740777928,0.5970900253431148,-0.08347826086956521,24.0,-0.06416510318949344
tami1289,0.36960600375234526,0.26666666666666666,0.18418803418803417,0.0,1.0,0.6333333333333333,40.0,0.8158119658119658,0.8402330186837437,0.8024504854896389,,1.0,0.36135084427767356
telu1262,0.46341463414634154,0.3461538461538462,0.11803350970017629,0.0,1.0,0.6730769230769231,40.0,0.8819664902998237,0.8230579392650593,0.8244643457255025,,1.0,0.450844277673546
ukra1253,0.2934333958724203,0.19487179487179487,0.06427748389462101,0.0,0.0,0.5974358974358974,40.0,0.935722516105379,0.8572291429734995,0.8765022449970272,1.0,3.0,0.34934333958724206
viet1252,-0.18067542213883678,-0.12564102564102564,0.49975849975849984,0.0,0.0,0.4371794871794872,40.0,0.5002415002415002,0.4988752313978274,0.5435076431886742,-0.2617391304347826,24.0,-0.15572232645403378
wels1247,-0.14033771106941842,-0.09230769230769231,0.554314937140422,0.0,0.0,0.45384615384615384,40.0,0.445685062859578,0.564914565949827,0.6345635673277844,-0.3078260869565217,24.0,-0.0878048780487805
west2369,0.22401500938086305,0.16666666666666669,0.5820579076393031,0.0,0.0,0.5833333333333334,40.0,0.4179420923606969,0.5629350697930497,0.6017133243629446,,1.0,0.3210131332082552
