,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.5163227016885554,0.36410256410256414,0.2281935181935183,0.0,0.0,0.6820512820512821,40.0,0.7718064818064817,0.8329779713351813,0.8714904992776605,-0.5,3.0,0.46641651031894943
copt1239,-0.3082551594746717,-0.23333333333333336,0.23167172959721632,0.0,0.0,0.38333333333333336,40.0,0.7683282704027836,0.7710558046842206,0.739067330450949,-0.537391304347826,24.0,-0.3891181988742965
czec1258,0.5735459662288932,0.38717948717948725,0.2506009615384615,0.0,1.0,0.6935897435897436,40.0,0.7493990384615385,0.8275893366634153,0.85994225818288,0.5208695652173913,24.0,0.5444652908067543
dani1285,-0.05159474671669794,-0.05641025641025641,0.0,1.0,1.0,0.4717948717948718,40.0,1.0,0.8196528857724649,0.7937507932581128,-0.4730434782608695,24.0,-0.13395872420262664
dutc1256,-0.26735459662288935,-0.18974358974358974,0.4757608638340266,0.0,0.0,0.40512820512820513,40.0,0.5242391361659734,0.6141307467830673,0.5729440989674133,-0.548695652173913,24.0,-0.2692307692307693
faro1244,-0.5562851782363978,-0.38974358974358975,0.4339887640449438,0.0,0.0,0.30512820512820515,40.0,0.5660112359550562,0.5815568955457117,0.6028030274189984,-0.6643478260869564,24.0,-0.5043151969981239
finn1318,0.37560975609756103,0.22820512820512823,0.3092270274378658,0.0,0.0,0.6141025641025641,40.0,0.6907729725621342,0.6322973928186262,0.6689879983831732,0.37652173913043474,24.0,0.4142589118198875
hebr1245,-0.33245778611632276,-0.23076923076923078,0.38765928906773983,0.0,0.0,0.38461538461538464,40.0,0.6123407109322602,0.5439274807311812,0.5652177669244776,,0.0,-0.2789868667917449
hind1269,0.4294559099437149,0.28974358974358977,0.3921971535745808,0.0,0.0,0.6448717948717949,40.0,0.6078028464254192,0.7008095925284542,0.8172242958086946,,1.0,0.36097560975609755
hung1274,0.47898686679174485,0.3435897435897436,0.16302521008403356,0.0,0.0,0.6717948717948717,40.0,0.8369747899159664,0.7730520833904919,0.798683438185202,0.49304347826086947,24.0,0.4478424015009382
icel1247,-0.503189493433396,-0.37435897435897436,0.5378905041756883,0.0,0.0,0.3128205128205128,40.0,0.4621094958243117,0.541225483128071,0.5695768499484188,-0.6713043478260868,24.0,-0.47579737335834904
iris1253,-0.3386491557223265,-0.2230769230769231,0.5017814831066258,0.0,1.0,0.38846153846153847,40.0,0.49821851689337415,0.6286834296048246,0.6437623671768645,-0.48869565217391303,24.0,-0.33452157598499066
ital1282,-0.4170731707317074,-0.30512820512820515,0.6524683380718534,0.0,0.0,0.3474358974358974,40.0,0.3475316619281466,0.524023256995077,0.598822557854643,-0.5617391304347825,24.0,-0.3872420262664166
komi1268,0.3992495309568481,0.26666666666666666,0.3791778975741239,0.0,0.0,0.6333333333333333,40.0,0.6208221024258761,0.6688022050500364,0.759193548839453,0.5,3.0,0.35984990619136964
kore1280,0.43076923076923085,0.3025641025641026,0.3835801838610829,0.0,1.0,0.6512820512820513,40.0,0.616419816138917,0.7607850219437811,0.754532666491064,,0.0,0.326266416510319
latv1249,0.5048780487804879,0.33076923076923076,0.13319672131147536,0.0,0.0,0.6653846153846154,40.0,0.8668032786885246,0.8417030001592067,0.8210233246772922,0.5182608695652173,24.0,0.44033771106941844
lith1251,0.49249530956848037,0.3358974358974359,0.22561758706655582,0.0,0.0,0.6679487179487179,40.0,0.7743824129334441,0.7874660178901195,0.7962442987188977,0.5234782608695652,24.0,0.44878048780487806
malt1254,-0.3596622889305817,-0.2435897435897436,0.48162154419137654,0.0,0.0,0.3782051282051282,40.0,0.5183784558086234,0.5304660467844523,0.5784147655123082,-0.40086956521739125,24.0,-0.2804878048780488
mand1415,-0.42495309568480305,-0.28205128205128205,0.48124999999999996,0.0,0.0,0.358974358974359,40.0,0.51875,0.5505725816989052,0.5635965200641386,,1.0,-0.37335834896810505
mara1378,0.46866791744840525,0.35384615384615387,0.5024637127578305,0.0,1.0,0.676923076923077,40.0,0.49753628724216953,0.7132483701069274,0.8283651894691775,,1.0,0.44484052532833024
mode1248,-0.33470919324577864,-0.22564102564102564,0.48162154419137654,0.0,0.0,0.3871794871794872,40.0,0.5183784558086234,0.6532858122208319,0.6289309272083173,,0.0,-0.2714821763602252
nort2671,0.4138836772983115,0.27179487179487183,0.3198778422835027,0.0,0.0,0.6358974358974359,40.0,0.6801221577164973,0.6615984217597626,0.7110757958325421,0.39652173913043476,24.0,0.3849906191369606
