,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.5658536585365854,0.4051282051282052,0.2281935181935183,0.0,1.0,0.7025641025641025,40.0,0.7718064818064817,0.8548648248209407,0.8710620258460596,-0.5,3.0,0.5159474671669795
copt1239,-0.31313320825515956,-0.2358974358974359,0.3257079261739291,0.0,0.0,0.382051282051282,40.0,0.6742920738260709,0.7110786110798731,0.727908879646827,-0.5365217391304348,24.0,-0.3592870544090057
czec1258,0.6063789868667919,0.4256410256410257,0.0,1.0,1.0,0.7128205128205128,40.0,1.0,0.9641606063506145,0.9620595188310287,0.5547826086956522,24.0,0.5339587242026268
dani1285,-0.009756097560975611,-0.01282051282051282,0.0,1.0,1.0,0.4935897435897436,40.0,1.0,0.8196528857724649,0.802828027525726,-0.4260869565217391,24.0,-0.02138836772983115
dutc1256,-0.2795497185741088,-0.19230769230769232,0.4757608638340266,0.0,0.0,0.40384615384615385,40.0,0.5242391361659734,0.36467970279112294,0.44702423744951714,-0.5973913043478261,24.0,-0.2133208255159475
faro1244,-0.5060037523452158,-0.36923076923076925,0.48930232558139536,0.0,0.0,0.3153846153846154,40.0,0.5106976744186046,0.5585977004282445,0.6463055977936928,-0.6426086956521738,24.0,-0.46341463414634154
finn1318,0.4136960600375235,0.25641025641025644,0.3092270274378658,0.0,0.0,0.6282051282051282,40.0,0.6907729725621342,0.6710613491752018,0.6777916154906465,0.37652173913043474,24.0,0.4589118198874297
hebr1245,-0.3041275797373359,-0.21282051282051284,0.38765928906773983,0.0,0.0,0.3935897435897436,40.0,0.6123407109322602,0.5439274807311812,0.5652177669244776,,0.0,-0.31538461538461543
hind1269,0.4272045028142589,0.2871794871794872,0.3921971535745808,0.0,1.0,0.6435897435897436,40.0,0.6078028464254192,0.7732465055108146,0.7719433136357909,,1.0,0.4401500938086304
hung1274,0.45759849906191374,0.32051282051282054,0.16302521008403356,0.0,0.0,0.6602564102564102,40.0,0.8369747899159664,0.7324481029737201,0.791567611190444,0.4478260869565217,24.0,0.49737335834896823
icel1247,-0.021763602251407135,-0.043589743589743594,0.4042099136676691,0.0,0.0,0.4782051282051282,40.0,0.5957900863323309,0.6160777657158609,0.6317422830335444,-0.1826086956521739,24.0,0.06866791744840527
iris1253,-0.3587242026266417,-0.23846153846153847,0.5017814831066258,0.0,1.0,0.38076923076923075,40.0,0.49821851689337415,0.6589392893754907,0.6271233311912016,-0.551304347826087,24.0,-0.37673545966228894
