,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
icel1247,0.26078799249530965,0.17435897435897438,0.21621213265845748,0.0,0.0,0.5871794871794872,40.0,0.7837878673415425,0.771950144086018,0.823833548974025,0.33826086956521734,24.0,0.23433395872420262
iris1253,0.25046904315197,0.1794871794871795,0.4968141045468606,0.0,1.0,0.5897435897435898,40.0,0.5031858954531394,0.6469938351789434,0.7499080726818257,0.23565217391304347,24.0,0.3581613508442777
ital1282,0.06979362101313322,0.05384615384615385,0.25351789428387006,0.0,0.0,0.5269230769230769,40.0,0.7464821057161299,0.6441857585607943,0.6750567944871021,0.1034782608695652,24.0,0.15253283302063794
komi1268,0.1277673545966229,0.08974358974358974,0.4656966490299825,0.0,1.0,0.5448717948717948,40.0,0.5343033509700176,0.674173982812033,0.7065052776531255,-0.5,3.0,0.10863039399624766
kore1280,0.251031894934334,0.18974358974358974,0.3835801838610829,0.0,0.0,0.5948717948717949,40.0,0.616419816138917,0.5574635698479491,0.6439860313013283,,0.0,0.3039399624765479
latv1249,0.1709193245778612,0.11025641025641025,0.38690609861730463,0.0,0.0,0.5551282051282052,40.0,0.6130939013826954,0.7081521980216524,0.7323246904019136,0.2452173913043478,24.0,0.17410881801125708
lith1251,0.125703564727955,0.08461538461538463,0.22042608346416445,0.0,0.0,0.5423076923076923,40.0,0.7795739165358355,0.7702991789979445,0.7483457181734648,0.1869565217391304,24.0,0.13377110694183866
malt1254,-0.07166979362101314,-0.05641025641025641,0.5598787962261552,0.0,0.0,0.4717948717948718,40.0,0.4401212037738447,0.5603163161487242,0.6281306667504833,0.029565217391304344,24.0,0.06829268292682927
mand1415,0.20694183864915575,0.14102564102564102,0.38765928906773983,0.0,1.0,0.5705128205128205,40.0,0.6123407109322602,0.6719911360762298,0.7155493309302995,,1.0,0.19906191369606008
mara1378,0.28874296435272045,0.21025641025641026,0.5024637127578305,0.0,1.0,0.6051282051282051,40.0,0.49753628724216953,0.5760634820050393,0.5807648356843257,,1.0,0.18424015009380865
