,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.401500938086304,0.2948717948717949,0.0,1.0,1.0,0.6474358974358975,40.0,1.0,0.9697378970773507,0.9428734088052653,0.5,3.0,0.32232645403377114
copt1239,-0.06491557223264542,-0.05384615384615385,0.3257079261739291,0.0,0.0,0.47307692307692306,40.0,0.6742920738260709,0.6939941297820952,0.7054715857054212,-0.01217391304347826,24.0,-0.07954971857410884
czec1258,0.3165103189493434,0.20512820512820512,0.38592221348707206,0.0,1.0,0.6025641025641025,40.0,0.614077786512928,0.7985654312657713,0.8261225956545312,0.33652173913043476,24.0,0.24352720450281426
dani1285,0.4671669793621014,0.34102564102564104,0.0,1.0,1.0,0.6705128205128205,40.0,1.0,0.7585624439481949,0.8211963694117552,0.5365217391304348,24.0,0.3365853658536586
dutc1256,0.526454033771107,0.33076923076923076,0.4011805711129983,0.0,0.0,0.6653846153846154,40.0,0.5988194288870017,0.5728804397725322,0.6317541632071679,0.6208695652173912,24.0,0.39530956848030024
faro1244,0.12270168855534712,0.0794871794871795,0.4339887640449438,0.0,0.0,0.5397435897435897,40.0,0.5660112359550562,0.6677456678696353,0.745259574177066,0.33739130434782605,24.0,0.1962476547842402
finn1318,0.27879924953095686,0.18461538461538463,0.25087128771856676,0.0,0.0,0.5923076923076923,40.0,0.7491287122814332,0.7432909191105278,0.7848886893205285,0.33391304347826084,24.0,0.26735459662288935
hebr1245,0.3232645403377111,0.2230769230769231,0.5677562326869806,0.0,1.0,0.6115384615384616,40.0,0.4322437673130194,0.6562587641574761,0.7106364726639376,,0.0,0.3864915572232646
hind1269,0.2654784240150094,0.18205128205128207,0.19436553030303025,0.0,1.0,0.591025641025641,40.0,0.8056344696969697,0.824803169406527,0.7984185443283534,,1.0,0.2110694183864916
hung1274,0.38592870544090063,0.2538461538461539,0.3897058823529411,0.0,0.0,0.6269230769230769,40.0,0.6102941176470589,0.7086856057498765,0.7498661564960518,0.31304347826086953,24.0,0.3339587242026267
icel1247,0.21726078799249532,0.1512820512820513,0.36893266176895206,0.0,0.0,0.5756410256410256,40.0,0.631067338231048,0.7471140581826579,0.7027956794503816,0.28782608695652173,24.0,0.19136960600375236
iris1253,0.17692307692307696,0.11025641025641025,0.5288872628443004,0.0,0.0,0.5551282051282052,40.0,0.47111273715569957,0.5624891819835133,0.6499425010008444,0.09826086956521737,24.0,0.28067542213883684
ital1282,0.04446529080675423,0.04102564102564103,0.530518351282912,0.0,0.0,0.5205128205128206,40.0,0.46948164871708803,0.6142297421348684,0.6481523726696242,0.046956521739130425,24.0,0.100375234521576
komi1268,0.15684803001876174,0.09487179487179487,0.4656966490299825,0.0,0.0,0.5474358974358975,40.0,0.5343033509700176,0.6202837062028846,0.6528313502586143,-0.5,3.0,0.12195121951219516
kore1280,0.37936210131332093,0.2871794871794872,0.3835801838610829,0.0,1.0,0.6435897435897436,40.0,0.616419816138917,0.7254115514119243,0.8254236807997029,,0.0,0.377110694183865
latv1249,0.1454033771106942,0.1,0.13319672131147536,0.0,0.0,0.55,40.0,0.8668032786885246,0.8159324019950962,0.7808385335873773,0.23826086956521736,24.0,0.16510318949343342
lith1251,0.05609756097560976,0.03333333333333333,0.22561758706655582,0.0,0.0,0.5166666666666667,40.0,0.7743824129334441,0.7693666426245206,0.764719760475838,0.15652173913043477,24.0,0.14390243902439023
malt1254,-0.09493433395872422,-0.08717948717948719,0.5598787962261552,0.0,0.0,0.4564102564102564,40.0,0.4401212037738447,0.5603163161487242,0.6277350249196844,0.011304347826086955,24.0,0.07842401500938087
mand1415,0.23208255159474675,0.1564102564102564,0.38765928906773983,0.0,1.0,0.5782051282051283,40.0,0.6123407109322602,0.6719911360762298,0.6880612794544785,,1.0,0.26097560975609757
mara1378,0.3120075046904316,0.23846153846153847,0.5024637127578305,0.0,1.0,0.6192307692307693,40.0,0.49753628724216953,0.5760634820050393,0.6766927532282125,,1.0,0.2181988742964353
mode1248,0.06660412757973734,0.04102564102564103,0.30086802581234645,0.0,0.0,0.5205128205128206,40.0,0.6991319741876535,0.6784917506870217,0.6924265897696384,,0.0,0.1204502814258912
nort2671,0.22232645403377113,0.13076923076923078,0.36942070275403605,0.0,0.0,0.5653846153846154,40.0,0.630579297245964,0.6709380099685561,0.6714010855463552,0.28521739130434776,24.0,0.1731707317073171
nucl1235,0.34971857410881807,0.23076923076923078,0.3738393686165274,0.0,1.0,0.6153846153846154,40.0,0.6261606313834726,0.7481448509370495,0.7792473223761692,,0.0,0.2157598499061914
nucl1301,0.29305816135084434,0.2,0.05610985945713973,0.0,1.0,0.6,40.0,0.9438901405428602,0.777614166530461,0.787575920063264,0.31652173913043474,24.0,0.24727954971857413
