,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.36529080675422143,0.2538461538461539,0.3585736747529201,0.0,1.0,0.6269230769230769,40.0,1.0,0.9231827451875475,0.9190588531447373
copt1239,-0.15515947467166982,-0.12307692307692308,0.3257079261739291,0.0,0.0,0.43846153846153846,40.0,1.0,0.9443055701523837,0.9468941899406664
czec1258,0.20300187617260793,0.13846153846153847,0.29076804076804075,0.0,0.0,0.5692307692307692,40.0,1.0,0.99971204149878,0.9195856037297077
dani1285,0.42157598499061916,0.2948717948717949,0.0,1.0,1.0,0.6474358974358975,40.0,1.0,0.9892184426093356,0.9874488861761547
dutc1256,0.14859287054409007,0.11025641025641025,0.4011805711129983,0.0,0.0,0.5551282051282052,40.0,1.0,0.9971380860832005,0.9679632492961535
faro1244,-0.0022514071294559104,0.0025641025641025645,0.33732876712328763,0.0,0.0,0.5012820512820513,40.0,1.0,1.0,0.947579871617044
finn1318,0.10637898686679176,0.0794871794871795,0.25087128771856676,0.0,1.0,0.5397435897435897,40.0,1.0,0.9642723786056774,0.9704087962560635
hebr1245,-0.15628517823639776,-0.11538461538461539,0.38765928906773983,0.0,0.0,0.4423076923076923,40.0,1.0,0.9936714262318459,0.8829133092073704
hind1269,0.40769230769230774,0.2794871794871795,0.44193222019725564,0.0,1.0,0.6397435897435897,40.0,1.0,0.8949668149314077,0.9159454185397343
hung1274,0.2669793621013134,0.18205128205128207,0.3056487168858576,0.0,0.0,0.591025641025641,40.0,1.0,0.9774555328643665,0.9345271531510531
icel1247,-0.054033771106941846,-0.01794871794871795,0.17724268867063428,0.0,0.0,0.491025641025641,40.0,1.0,1.0,1.0
iris1253,-0.2801125703564728,-0.19487179487179487,0.5288872628443004,0.0,0.0,0.4025641025641026,40.0,1.0,0.9361248513303807,0.9509120210376246
ital1282,-0.1632270168855535,-0.11538461538461539,0.43519093900665806,0.0,0.0,0.4423076923076923,40.0,1.0,0.9930672251855662,0.9165406056540955
komi1268,0.08630393996247655,0.06153846153846154,0.4656966490299825,0.0,1.0,0.5307692307692308,40.0,1.0,0.8961081751824516,0.9104493307588432
kore1280,0.46135084427767364,0.33076923076923076,0.34548277809147393,0.0,0.0,0.6653846153846154,40.0,1.0,0.9870359165719079,0.9895732517871652
latv1249,0.23602251407129457,0.14615384615384616,0.13319672131147536,0.0,0.0,0.573076923076923,40.0,1.0,0.9925009018588573,0.9506518269432447
lith1251,0.15703564727954974,0.09743589743589744,0.22561758706655582,0.0,0.0,0.5487179487179488,40.0,1.0,0.9922672984339254,0.9840465113108557
malt1254,-0.21350844277673547,-0.1435897435897436,0.5244952310169703,0.0,0.0,0.4282051282051282,40.0,1.0,0.873320983012112,0.8684994157078599
mand1415,-0.2076923076923077,-0.15384615384615388,0.5127556596409056,0.0,0.0,0.4230769230769231,40.0,1.0,0.9812315605173572,0.9855521414768442
mara1378,0.5384615384615385,0.4256410256410257,0.308216619981326,0.0,1.0,0.7128205128205128,40.0,1.0,0.8808404592572352,0.8929552876340708
mode1248,-0.0703564727954972,-0.03333333333333333,0.30086802581234645,0.0,1.0,0.48333333333333334,40.0,1.0,0.9517816729335787,0.9556714350662542
nort2671,0.20375234521575988,0.13589743589743591,0.40150982689053755,0.0,0.0,0.5679487179487179,40.0,1.0,0.980618093437267,0.9007407653800231
nucl1235,0.45028142589118203,0.3128205128205128,0.49596013771864556,0.0,1.0,0.6564102564102564,40.0,1.0,0.876007418848012,0.8847611482549779
nucl1301,0.3560975609756098,0.2641025641025641,0.05610985945713973,0.0,1.0,0.632051282051282,40.0,1.0,1.0,0.9995842280482666
nucl1347,-0.2729831144465291,-0.17692307692307693,0.680561803368821,0.0,0.0,0.4115384615384615,40.0,1.0,0.8641919733871892,0.8837154758907061
nucl1643,0.36003752345215767,0.2538461538461539,0.5625520110957004,0.0,0.0,0.6269230769230769,40.0,1.0,0.8954154352595027,0.840232539072006
poli1260,-0.0375234521575985,-0.020512820512820516,0.37593984962406013,0.0,0.0,0.4897435897435897,40.0,1.0,0.9810719598238179,0.9826322851697886
port1283,-0.19831144465290812,-0.12051282051282051,0.5067947046434662,0.0,0.0,0.43974358974358974,40.0,1.0,1.0,0.9321792923649159
russ1263,-0.07392120075046905,-0.05128205128205128,0.2800646868568069,0.0,1.0,0.47435897435897434,40.0,1.0,0.9363539445063486,0.9461796409180143
slov1268,0.11069418386491559,0.08717948717948719,0.17270952192085923,0.0,0.0,0.5435897435897435,40.0,1.0,0.9710907931687419,0.9779914206446271
stan1289,-0.10656660412757975,-0.07435897435897437,0.3178082191780823,0.0,0.0,0.46282051282051284,40.0,1.0,0.9834946214534329,0.9841444729354935
stan1290,-0.18686679174484055,-0.12051282051282051,0.4033449068414105,0.0,0.0,0.43974358974358974,40.0,1.0,0.9700930524029118,0.9371859553482226
stan1293,-0.14502814258911823,-0.08205128205128207,0.23400479190700169,0.0,0.0,0.45897435897435895,40.0,1.0,0.9960056028434241,0.9912276214371286
stan1318,-0.15478424015009384,-0.11025641025641025,0.3848759221998659,0.0,0.0,0.44487179487179485,40.0,1.0,1.0,0.9724108984225942
