,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.34878048780487814,0.22564102564102564,0.2281935181935183,0.0,1.0,0.6128205128205129,40.0,1.0,0.9407519346863977,0.9452952933179135
copt1239,-0.38742964352720455,-0.24871794871794875,0.14470842332613396,0.0,0.0,0.37564102564102564,40.0,1.0,1.0,0.9958804379477276
czec1258,-0.039962476547842414,-0.02564102564102564,0.31719848389465954,0.0,0.0,0.48717948717948717,40.0,1.0,0.9954135974949223,0.8665157071630594
dani1285,0.08424015009380864,0.06666666666666667,0.2044629299531262,0.0,1.0,0.5333333333333333,40.0,1.0,0.9399886851605385,0.9477011568240523
dutc1256,-0.09324577861163227,-0.0717948717948718,0.3649571560087813,0.0,0.0,0.4641025641025641,40.0,1.0,1.0,0.9944683940230185
faro1244,-0.5148217636022514,-0.34102564102564104,0.34816753926701577,0.0,0.0,0.3294871794871795,40.0,1.0,0.9999060247851641,0.9630204107527686
finn1318,0.1105065666041276,0.08461538461538463,0.20072909762333116,0.0,0.0,0.5423076923076923,40.0,1.0,0.998680383593591,0.9989665334890022
hebr1245,-0.33677298311444653,-0.2,0.49001536098310294,0.0,0.0,0.4,40.0,1.0,0.995719743240265,0.9352755884909818
hind1269,0.3786116322701689,0.26153846153846155,0.08542934575884348,0.0,1.0,0.6307692307692307,40.0,1.0,1.0,0.9924858979013534
hung1274,0.4782363977485929,0.317948717948718,0.22039255069338826,0.0,0.0,0.658974358974359,40.0,1.0,0.9743868738454305,0.9803937776473555
icel1247,-0.05984990619136961,-0.03333333333333333,0.19520111754796832,0.0,0.0,0.48333333333333334,40.0,1.0,0.9823801002350142,0.9807210192511866
iris1253,-0.3575984990619137,-0.2153846153846154,0.5017814831066258,0.0,0.0,0.3923076923076923,40.0,1.0,0.9386856660168418,0.9448708466352956
ital1282,-0.15647279549718576,-0.09230769230769231,0.47049214505586157,0.0,0.0,0.45384615384615384,40.0,1.0,0.9778935131972861,0.912938954075881
komi1268,0.35684803001876175,0.2358974358974359,0.4534880348078319,0.0,0.0,0.617948717948718,40.0,1.0,0.9409593325852517,0.8620624911569396
kore1280,0.2592870544090057,0.15384615384615388,0.3835801838610829,0.0,0.0,0.5769230769230769,40.0,1.0,0.9421788823091937,0.9455068032787242
latv1249,0.21632270168855536,0.12820512820512822,0.2641075044085951,0.0,1.0,0.5641025641025641,40.0,1.0,0.9545745902513701,0.958907423426871
lith1251,0.2810506566604128,0.18717948717948718,0.19179095279181574,0.0,0.0,0.5935897435897436,40.0,1.0,1.0,0.9532354890661374
malt1254,-0.3183864915572233,-0.2076923076923077,0.48725104353011334,0.0,0.0,0.39615384615384613,40.0,1.0,0.9238488892538901,0.9400372349551
mand1415,-0.14484052532833022,-0.1,0.6170855870187719,0.0,0.0,0.45,40.0,1.0,0.9300711215317998,0.8484242699024107
mara1378,0.3238273921200751,0.22820512820512823,0.7868439828761693,0.0,0.0,0.6141025641025641,40.0,1.0,0.8635457179075782,0.791596812357995
mode1248,-0.3309568480300188,-0.21025641025641026,0.5598787962261552,0.0,0.0,0.39487179487179486,40.0,1.0,0.959414257005458,0.9651369653783443
nort2671,0.06772983114446529,0.05128205128205128,0.1843861910901018,0.0,0.0,0.5256410256410257,40.0,1.0,1.0,0.987428846389788
nucl1235,0.4112570356472796,0.25641025641025644,0.4242502095897449,0.0,0.0,0.6282051282051282,40.0,1.0,0.9122257451510336,0.9284453445884137
nucl1301,0.4170731707317074,0.2538461538461539,0.3397727272727273,0.0,0.0,0.6269230769230769,40.0,1.0,0.97708489925413,0.9812852354821637
nucl1347,-0.4221388367729832,-0.2794871794871795,0.3305645840857108,0.0,0.0,0.36025641025641025,40.0,1.0,1.0,0.9864511243253011
nucl1643,0.12213883677298315,0.0794871794871795,0.5625520110957004,0.0,1.0,0.5397435897435897,40.0,1.0,0.8192118249506358,0.8477629120046576
poli1260,-0.010318949343339589,-0.03846153846153847,0.32982787821497506,0.0,0.0,0.4807692307692308,40.0,1.0,0.9873028725984749,0.9800873151811229
port1283,-0.17410881801125708,-0.10512820512820513,0.5466063760375098,0.0,0.0,0.44743589743589746,40.0,1.0,0.9594148527041497,0.8751643070206923
russ1263,0.27129455909943717,0.17435897435897438,0.3301109595036428,0.0,1.0,0.5871794871794872,40.0,1.0,0.9303211886703743,0.9376510391420823
slov1268,0.14221388367729834,0.08205128205128207,0.26727549467275513,0.0,0.0,0.541025641025641,40.0,1.0,0.989637940530826,0.976146563685246
stan1289,-0.16697936210131334,-0.10512820512820513,0.47381331634278434,0.0,0.0,0.44743589743589746,40.0,1.0,0.9625005799973618,0.9694571976657023
stan1290,-0.13714821763602253,-0.08461538461538463,0.39190697223075815,0.0,0.0,0.4576923076923077,40.0,1.0,0.9644621660178706,0.9729762578189427
stan1293,-0.17354596622889307,-0.12820512820512822,0.6731891589382797,0.0,0.0,0.4358974358974359,40.0,1.0,0.8457793672772658,0.8502939353268424
stan1318,-0.20450281425891187,-0.13846153846153847,0.5533107917723302,0.0,0.0,0.4307692307692308,40.0,1.0,0.989366242529693,0.9562978263537967
swed1254,-0.34333958724202635,-0.2153846153846154,0.4832915921288014,0.0,0.0,0.3923076923076923,40.0,1.0,0.9154114951504584,0.9221909152286466
tami1289,0.3215759849906192,0.20512820512820512,0.18418803418803417,0.0,0.0,0.6025641025641025,40.0,1.0,1.0,0.9304088490813068
telu1262,0.4410881801125704,0.32051282051282054,0.3936409346347234,0.0,1.0,0.6602564102564102,40.0,1.0,0.9320901267447581,0.9475504271826365
ukra1253,0.1052532833020638,0.08461538461538463,0.10245901639344265,0.0,0.0,0.5423076923076923,40.0,1.0,1.0,0.966341949691864
viet1252,-0.23789868667917452,-0.16666666666666669,0.3593099744932205,0.0,0.0,0.4166666666666667,40.0,1.0,0.9515013327733001,0.9553119434649916
wels1247,-0.4585365853658537,-0.32564102564102565,0.6971559954016096,0.0,0.0,0.3371794871794872,40.0,1.0,0.8837264161987559,0.8608176514387185
west2369,-0.15103189493433397,-0.11025641025641025,0.3891263057929725,0.0,0.0,0.44487179487179485,40.0,1.0,0.9800599949699851,0.979319107173601
