,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.21913696060037527,0.158974358974359,0.0,1.0,1.0,0.5794871794871795,40.0,1.0,1.0,1.0
copt1239,-0.1407129455909944,-0.11025641025641025,0.3257079261739291,0.0,0.0,0.44487179487179485,40.0,1.0,0.9573472098332053,0.9555888841535427
czec1258,0.11500938086303941,0.06923076923076923,0.24199314574314587,0.0,0.0,0.5346153846153846,40.0,1.0,1.0,0.9998910342649008
dani1285,0.3720450281425892,0.2538461538461539,0.0,1.0,1.0,0.6269230769230769,40.0,1.0,1.0,0.9991050527229379
dutc1256,0.19455909943714825,0.1435897435897436,0.5531066683277452,0.0,1.0,0.5717948717948718,40.0,1.0,0.8735209826987059,0.8971842685636273
faro1244,-0.11294559099437151,-0.0794871794871795,0.23329621380846333,0.0,0.0,0.46025641025641023,40.0,1.0,0.989110319721736,0.9868217794481352
finn1318,0.032270168855534714,0.03846153846153847,0.3124761055180324,0.0,0.0,0.5192307692307693,40.0,1.0,0.9699140462846007,0.9286851206528538
hebr1245,-0.13264540337711073,-0.08974358974358974,0.39178899630027464,0.0,1.0,0.4551282051282051,40.0,1.0,0.9363598332084475,0.9455640549058553
hind1269,0.28367729831144467,0.19230769230769232,0.44193222019725564,0.0,0.0,0.5961538461538461,40.0,1.0,0.9619149270233418,0.9297827784306953
hung1274,0.22213883677298316,0.14871794871794874,0.3056487168858576,0.0,0.0,0.5743589743589743,40.0,1.0,0.9797585329649053,0.9843643638702431
icel1247,-0.03677298311444653,0.005128205128205129,0.17724268867063428,0.0,1.0,0.5025641025641026,40.0,1.0,0.9764499101263416,0.9735862501355443
iris1253,-0.31669793621013137,-0.21025641025641026,0.5288872628443004,0.0,0.0,0.39487179487179486,40.0,1.0,0.9402607529070992,0.9465960122367619
ital1282,-0.1962476547842402,-0.1435897435897436,0.43519093900665806,0.0,0.0,0.4282051282051282,40.0,1.0,0.9744387896402896,0.9731433752917404
komi1268,0.0275797373358349,0.015384615384615385,0.4656966490299825,0.0,0.0,0.5076923076923077,40.0,1.0,0.9742912235281589,0.9804896684351725
kore1280,0.4722326454033771,0.3230769230769231,0.3835801838610829,0.0,1.0,0.6615384615384615,40.0,1.0,0.9222321725771709,0.9096529286740269
latv1249,0.03714821763602252,0.020512820512820516,0.13319672131147536,0.0,0.0,0.5102564102564102,40.0,1.0,0.995305811960818,0.9762366727384223
lith1251,-0.035459662288930584,-0.023076923076923078,0.22561758706655582,0.0,0.0,0.48846153846153845,40.0,1.0,1.0,0.9744122890329316
malt1254,-0.05834896810506568,-0.04871794871794872,0.32982787821497506,0.0,0.0,0.4756410256410256,40.0,1.0,0.9880797395254352,0.976510220889636
