,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.5181056861401846,0.37237249112945214,0.2281935181935183,0.0,1.0,0.6871794871794872,40.0,1.0,0.9761328373545222,0.9651567196747942
copt1239,-0.3726788724861279,-0.24860244685140273,0.14470842332613396,0.0,0.0,0.3871794871794872,40.0,1.0,0.9982126057376159,0.9789246334219651
czec1258,0.28923309523832735,0.20134589874186892,0.29076804076804075,0.0,1.0,0.6025641025641025,40.0,1.0,0.9206793649107915,0.9389823451588262
dani1285,0.11005658540739058,0.0797007788031459,0.35595739410453314,0.0,1.0,0.5346153846153846,40.0,1.0,0.9164431476183184,0.9320996023323513
dutc1256,0.035234471331268065,0.010431746209550929,0.5669597634039226,0.0,0.0,0.5012820512820513,40.0,1.0,0.9562111975656719,0.8914628888327751
faro1244,-0.29292662471007747,-0.20161489805853972,0.4339887640449438,0.0,0.0,0.4012820512820513,40.0,1.0,0.9509475604335049,0.9500023539321715
finn1318,0.2704747951873211,0.17828803288875328,0.35799088583306693,0.0,0.0,0.591025641025641,40.0,1.0,0.9644348385916719,0.9541565972531689
hebr1245,-0.31981999251552146,-0.203149800073348,0.5435825435825438,0.0,0.0,0.40384615384615385,40.0,1.0,0.9484547740085448,0.9534562778072962
hind1269,0.3720935263058585,0.25003052316719754,0.19436553030303025,0.0,0.0,0.6243589743589744,40.0,1.0,0.9956598478178946,0.9546539163859643
hung1274,0.39472114019055554,0.2693860512899857,0.16302521008403356,0.0,1.0,0.6397435897435897,40.0,1.0,0.9478480771094905,0.9504176006223143
icel1247,-0.22079145706829958,-0.1744721863113101,0.5378905041756883,0.0,0.0,0.4217948717948718,40.0,1.0,0.9082875338993794,0.9249330081234758
iris1253,-0.24424435138096792,-0.1410157215179249,0.4724465057447032,0.0,0.0,0.43333333333333335,40.0,1.0,0.9969457937271341,0.9930396773225749
ital1282,-0.029892900923432785,-0.020947002395692436,0.3203680382430801,0.0,0.0,0.49230769230769234,40.0,1.0,1.0,0.9981713733572591
komi1268,0.2796734088917893,0.1749639507722402,0.3791778975741239,0.0,0.0,0.5923076923076923,40.0,1.0,0.99401457790834,0.9442884093707506
