,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.3151969981238274,0.21794871794871798,0.0,1.0,1.0,0.6089743589743589,40.0,1.0,1.0,0.9709219388691158
copt1239,-0.2110694183864916,-0.16153846153846155,0.3257079261739291,0.0,0.0,0.41923076923076924,40.0,1.0,0.9335720743015394,0.9312169089227422
czec1258,0.19587242026266422,0.12307692307692308,0.29076804076804075,0.0,0.0,0.5615384615384615,40.0,1.0,0.9773849019777355,0.9829677554423955
dani1285,0.3737335834896811,0.2512820512820513,0.0,1.0,1.0,0.6256410256410256,40.0,1.0,1.0,0.9960277565416081
dutc1256,0.17392120075046907,0.12051282051282051,0.5531066683277452,0.0,0.0,0.5602564102564103,40.0,1.0,0.9296140007548869,0.8887359389942406
faro1244,-0.06979362101313322,-0.0358974358974359,0.23329621380846333,0.0,0.0,0.48205128205128206,40.0,1.0,1.0,0.9757575133749342
finn1318,0.15121951219512195,0.11538461538461539,0.25087128771856676,0.0,0.0,0.5576923076923077,40.0,1.0,1.0,0.9476146961176584
hebr1245,-0.08461538461538462,-0.05641025641025641,0.13707250341997265,0.0,1.0,0.4717948717948718,40.0,1.0,0.9792290309602384,0.9742491754620317
hind1269,0.38405253283302065,0.25641025641025644,0.44193222019725564,0.0,0.0,0.6282051282051282,40.0,1.0,0.9619149270233418,0.8702471512682767
hung1274,0.23658536585365858,0.1564102564102564,0.3056487168858576,0.0,0.0,0.5782051282051283,40.0,1.0,0.9647805297808517,0.926809268708506
icel1247,-0.06547842401500939,-0.03333333333333333,0.17724268867063428,0.0,0.0,0.48333333333333334,40.0,1.0,0.9867558992812745,0.9782003693271155
iris1253,-0.3298311444652908,-0.22564102564102564,0.335536805740101,0.0,0.0,0.3871794871794872,40.0,1.0,0.9940060331931466,0.9929134473010836
ital1282,-0.2281425891181989,-0.16410256410256413,0.43519093900665806,0.0,0.0,0.41794871794871796,40.0,1.0,0.9930672251855662,0.9263776057774371
komi1268,0.11838649155722329,0.0717948717948718,0.4656966490299825,0.0,0.0,0.5358974358974359,40.0,1.0,0.9734138634262629,0.9796018325681601
kore1280,0.48592870544090067,0.3358974358974359,0.34548277809147393,0.0,0.0,0.6679487179487179,40.0,1.0,0.9789382991165497,0.9003842800849533
latv1249,0.1461538461538462,0.09230769230769231,0.13319672131147536,0.0,0.0,0.5461538461538461,40.0,1.0,1.0,0.9685901616073882
lith1251,0.13433395872420265,0.08717948717948719,0.22561758706655582,0.0,0.0,0.5435897435897435,40.0,1.0,1.0,0.9690648748001313
malt1254,-0.22176360225140718,-0.16410256410256413,0.7072044831478794,0.0,0.0,0.41794871794871796,40.0,1.0,0.853838904649595,0.8581882810691833
mand1415,-0.18724202626641653,-0.13076923076923078,0.5127556596409056,0.0,0.0,0.4346153846153846,40.0,1.0,0.9889718609881422,0.946923448583697
