epoch,train_loss,val_loss,mean_lang_emb_norm,mean_featvalue_emb_norm
1,1.251722616113482,1.1066777620996748,0.7086871266365051,0.5359045267105103
2,1.0299850751555735,1.0468537041119166,0.9978742003440857,0.5718532800674438
3,0.986197549008554,1.021667263337544,1.145689845085144,0.5878872871398926
4,0.9605262234446502,1.0077571145125799,1.2439987659454346,0.5989302396774292
5,0.9380126363567768,0.9900440147944859,1.3214367628097534,0.6231425404548645
6,0.9159163142884931,0.9779531231948307,1.3835638761520386,0.6444011330604553
7,0.8983865803287875,0.9659636233534131,1.436150074005127,0.6636260151863098
8,0.8819245831259797,0.9566306599548885,1.482024073600769,0.6864413619041443
9,0.8680072080704474,0.9463057773453849,1.5208629369735718,0.7058959603309631
10,0.8562607936440937,0.9408019185066223,1.5547690391540527,0.7203521728515625
11,0.8457724169016846,0.9331588234220233,1.584317922592163,0.7334617376327515
12,0.838093378551064,0.9308913946151733,1.6097272634506226,0.7438442707061768
13,0.8304425605963315,0.9282937049865723,1.6313451528549194,0.7531442642211914
14,0.8239496061878819,0.9211012465613229,1.6506198644638062,0.7608991861343384
15,0.8185412470371493,0.9158519591603961,1.6682708263397217,0.7684565782546997
16,0.8128876888583745,0.9147420014653888,1.6841130256652832,0.775119423866272
17,0.8081657902728165,0.9104899593761989,1.7006480693817139,0.7849534153938293
18,0.8031023406694012,0.9050217611449105,1.7137073278427124,0.7901559472084045
19,0.798418877646327,0.9060357298169818,1.7267378568649292,0.7951577305793762
20,0.7944306336463459,0.9020047230379922,1.7401292324066162,0.8025059700012207
21,0.790550151599511,0.8977988617760795,1.7512469291687012,0.8070270419120789
22,0.7870452483935703,0.8947102384907859,1.7620900869369507,0.8123708963394165
23,0.7832385334036043,0.8951747076851981,1.7710248231887817,0.8147438168525696
24,0.7810201573395922,0.8948151298931667,1.7801235914230347,0.8196539878845215
25,0.7778750145507436,0.8924657830170223,1.7893519401550293,0.8254968523979187
26,0.774836198877423,0.8902173297745841,1.796728253364563,0.8266199231147766
27,0.7733191939130906,0.8883007722241538,1.8049886226654053,0.83445805311203
28,0.7703231872329789,0.8856654167175293,1.811415672302246,0.8342682123184204
29,0.7684396948184697,0.8843506361757006,1.8168889284133911,0.8379313349723816
30,0.7666601385440557,0.8846076854637691,1.822835087776184,0.8427700996398926
31,0.7646816153559954,0.8854457948889051,1.827479600906372,0.8416452407836914
32,0.7637738863667173,0.8820235090596336,1.8334003686904907,0.8469709157943726
33,0.7621334219772008,0.8819252210003989,1.8374907970428467,0.8503627777099609
34,0.7607738200815455,0.8812236615589687,1.8414511680603027,0.8517416715621948
35,0.759344732388854,0.8827195082392011,1.8450013399124146,0.8507200479507446
36,0.7585083934508504,0.8794502913951874,1.8488965034484863,0.8544777035713196
37,0.7575635520681259,0.8775303023202079,1.8523677587509155,0.8572080731391907
38,0.756312109800356,0.8768039516040257,1.855668544769287,0.8585922122001648
39,0.7548221427226259,0.8766820175307137,1.8579809665679932,0.8613548278808594
40,0.7538557443166932,0.8752288435186658,1.8603904247283936,0.8603715896606445
41,0.7532874759166471,0.8750099667481014,1.8637840747833252,0.863970935344696
42,0.7522526524600482,0.8746679510389056,1.866655707359314,0.8647072911262512
43,0.7517157824890267,0.8755531396184649,1.8671611547470093,0.8642169833183289
44,0.7507043834174832,0.8733861233506884,1.8694456815719604,0.8659589886665344
45,0.7505564649379061,0.8756332099437714,1.8719791173934937,0.8683883547782898
46,0.7496818948176599,0.8759685967649732,1.8736714124679565,0.8690191507339478
47,0.7486781283852554,0.8727780027048928,1.8754006624221802,0.8683298230171204
48,0.7489449751353071,0.8731152713298798,1.8767462968826294,0.8674079775810242
49,0.748241534877208,0.873129563672202,1.878654956817627,0.8692170977592468
50,0.7475560306901893,0.873278579541615,1.8804092407226562,0.870172381401062
51,0.7474777335901895,0.874957982982908,1.8812391757965088,0.869193434715271
52,0.7472758280533937,0.8737151793071202,1.8831278085708618,0.8731492757797241
53,0.7462693837381178,0.8750191756657192,1.8844326734542847,0.8732577562332153
54,0.745676119000681,0.8737543906484332,1.8839006423950195,0.8716988563537598
55,0.7455268939055743,0.8734007179737091,1.8863489627838135,0.8750035166740417
56,0.7454113390056356,0.8688882333891732,1.8872812986373901,0.876126766204834
57,0.7446480184913643,0.8707188708441598,1.8888221979141235,0.878442108631134
58,0.7439009803197076,0.8710510262421199,1.8894264698028564,0.8749955892562866
59,0.7441649042790935,0.8727489880153111,1.8910940885543823,0.8784192800521851
60,0.7439950880023741,0.8737338355609349,1.8920401334762573,0.8791829943656921
61,0.7433128646544872,0.8742626224245343,1.8924095630645752,0.8773632049560547
62,0.7431023587142268,0.8719892885003772,1.8929400444030762,0.8786781430244446
63,0.7430128234648897,0.8730529717036656,1.8938310146331787,0.8790391683578491
64,0.7426575610954915,0.8713968140738351,1.8943896293640137,0.8811056017875671
65,0.7421678558833176,0.8730897222246442,1.8952528238296509,0.8798079490661621
66,0.7425683381696863,0.8699512779712677,1.8956093788146973,0.8812662363052368
