,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.34127579737335845,0.22820512820512823,0.14436855267271026,0.0,1.0,0.6141025641025641,40.0,1.0,0.9951839574783832,0.9713180524595163
copt1239,-0.4065666041275798,-0.3,0.4375438200238098,0.0,0.0,0.35,40.0,1.0,0.9558115646819817,0.9419294315579497
czec1258,0.18499061913696063,0.1076923076923077,0.2751983041575493,0.0,0.0,0.5538461538461539,40.0,1.0,0.9941855722446346,0.9892364541042087
dani1285,0.3789868667917449,0.28205128205128205,0.42169467503543234,0.0,1.0,0.6410256410256411,40.0,1.0,0.882909498697114,0.9052847105452577
dutc1256,0.05553470919324579,0.028205128205128206,0.4011805711129983,0.0,0.0,0.514102564102564,40.0,1.0,0.9723579168416469,0.969030242006229
faro1244,-0.5487804878048781,-0.3923076923076923,0.45629175946547884,0.0,0.0,0.3038461538461538,40.0,1.0,0.9867111479292626,0.9570341018793893
finn1318,0.2200750469043152,0.14871794871794874,0.35799088583306693,0.0,0.0,0.5743589743589743,40.0,1.0,0.9494694058346979,0.9528474610198802
hebr1245,-0.2879924953095685,-0.17692307692307693,0.6008696764292109,0.0,0.0,0.4115384615384615,40.0,1.0,0.9410803944380457,0.9188982090767163
hind1269,0.28630393996247655,0.1717948717948718,0.3921971535745808,0.0,0.0,0.5858974358974359,40.0,1.0,0.9664604811937564,0.9287761754573651
hung1274,0.3384615384615385,0.2205128205128205,0.3897058823529411,0.0,0.0,0.6102564102564103,40.0,1.0,0.9531181442157786,0.9487622557345454
icel1247,-0.24221388367729837,-0.19487179487179487,0.303078768492603,0.0,0.0,0.4025641025641026,40.0,1.0,0.9730174455598043,0.9704663347734391
iris1253,-0.23227016885553473,-0.15384615384615388,0.4633241467034132,0.0,0.0,0.4230769230769231,40.0,1.0,0.9925206205344576,0.9547901424919616
ital1282,-0.07804878048780489,-0.03333333333333333,0.3203680382430801,0.0,0.0,0.48333333333333334,40.0,1.0,1.0,0.9745910647179337
komi1268,0.19681050656660415,0.12820512820512822,0.4656966490299825,0.0,0.0,0.5641025641025641,40.0,1.0,0.9504553707000465,0.9544100340789741
kore1280,0.30938086303939966,0.19487179487179487,0.2099173553719009,0.0,1.0,0.5974358974358974,40.0,1.0,0.9388850703391045,0.9293731862905315
latv1249,0.11726078799249533,0.0794871794871795,0.13319672131147536,0.0,0.0,0.5397435897435897,40.0,1.0,1.0,0.9943592180508124
