,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.2943714821763603,0.19487179487179487,0.35612118986412056,0.0,0.0,0.5974358974358974,40.0,1.0,1.0,0.9123717874738196
copt1239,-0.350656660412758,-0.2641025641025641,0.3257079261739291,0.0,0.0,0.367948717948718,40.0,1.0,0.9581511565479097,0.968221829100232
czec1258,0.004127579737335836,0.010256410256410258,0.29076804076804075,0.0,0.0,0.5051282051282051,40.0,1.0,0.9881710223693793,0.9907679202794869
dani1285,0.30450281425891185,0.2025641025641026,0.35595739410453314,0.0,1.0,0.6012820512820513,40.0,1.0,0.9192072783009246,0.9371230091387848
dutc1256,0.020637898686679177,0.02564102564102564,0.5669597634039226,0.0,0.0,0.5128205128205128,40.0,1.0,0.9178434366450426,0.9081766651487547
faro1244,-0.17879924953095686,-0.13333333333333333,0.4339887640449438,0.0,0.0,0.43333333333333335,40.0,1.0,0.974947247352727,0.9153415206780674
finn1318,-0.008442776735459663,0.007692307692307693,0.25087128771856676,0.0,0.0,0.5038461538461538,40.0,1.0,0.9919824124544957,0.9891922576796883
hebr1245,-0.25215759849906194,-0.18461538461538463,0.5677562326869806,0.0,1.0,0.4076923076923077,40.0,1.0,0.842808316296246,0.8616309045172144
hind1269,0.30994371482176364,0.20512820512820512,0.31481858948226665,0.0,0.0,0.6025641025641025,40.0,1.0,0.9970482223910525,0.8905040070009227
hung1274,0.14371482176360226,0.09743589743589744,0.3056487168858576,0.0,0.0,0.5487179487179488,40.0,1.0,0.9647805297808517,0.9609788703132037
icel1247,-0.19343339587242028,-0.12051282051282051,0.5113457957574209,0.0,0.0,0.43974358974358974,40.0,1.0,0.9147597339307427,0.9319662481619018
iris1253,-0.4424015009380864,-0.30512820512820515,0.558368946470499,0.0,0.0,0.3474358974358974,40.0,1.0,0.9659801342748603,0.8994620011908602
ital1282,-0.12288930581613511,-0.07692307692307694,0.43519093900665806,0.0,0.0,0.46153846153846156,40.0,1.0,0.9747914390807495,0.9086920178791049
komi1268,0.002439024390243903,-0.0025641025641025645,0.4656966490299825,0.0,0.0,0.4987179487179487,40.0,1.0,0.9809940723481199,0.9682931612418382
kore1280,0.3491557223264541,0.2358974358974359,0.3835801838610829,0.0,0.0,0.617948717948718,40.0,1.0,0.9860567505446953,0.9730586812115355
latv1249,-0.030956848030018764,-0.02564102564102564,0.3724107256322279,0.0,0.0,0.48717948717948717,40.0,1.0,0.9342192291573377,0.9475212880133854
lith1251,0.1103189493433396,0.0794871794871795,0.22561758706655582,0.0,0.0,0.5397435897435897,40.0,1.0,0.9864243288143036,0.9867372123438968
malt1254,-0.2943714821763603,-0.21025641025641026,0.7072044831478794,0.0,0.0,0.39487179487179486,40.0,1.0,0.8332172725905264,0.8608480203809373
mand1415,-0.3686679174484053,-0.2641025641025641,0.48124999999999996,0.0,0.0,0.367948717948718,40.0,1.0,0.9903586649555106,0.9872293553214981
mara1378,0.4902439024390245,0.3923076923076923,0.308216619981326,0.0,1.0,0.6961538461538461,40.0,1.0,0.8808404592572352,0.8946815532522351
mode1248,-0.20750469043151973,-0.14615384615384616,0.36882805303857946,0.0,0.0,0.4269230769230769,40.0,1.0,0.9812135082352643,0.9836319769289407
nort2671,0.14221388367729834,0.09487179487179487,0.40150982689053755,0.0,0.0,0.5474358974358975,40.0,1.0,0.9703634588474314,0.9731222715066575
nucl1235,0.23771106941838657,0.16923076923076927,0.27530384600971797,0.0,0.0,0.5846153846153846,40.0,1.0,0.9880424358938372,0.9301976934513029
nucl1301,0.24352720450281426,0.17435897435897438,0.28198904655215334,0.0,0.0,0.5871794871794872,40.0,1.0,0.9841056625827004,0.9183398695496884
