,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.1575984990619137,0.10256410256410256,0.20853314527503547,0.0,0.0,0.5512820512820513,40.0,1.0,0.9933695632356088,0.9282101080001471
copt1239,-0.17654784240150098,-0.12564102564102564,0.4291045135097434,0.0,0.0,0.4371794871794872,40.0,1.0,0.9195251173774374,0.9350521144791916
czec1258,0.04821763602251408,0.03076923076923077,0.24199314574314587,0.0,0.0,0.5153846153846153,40.0,1.0,1.0,0.9935657059820923
dani1285,0.37242026266416517,0.25641025641025644,0.18918319357558028,0.0,0.0,0.6282051282051282,40.0,1.0,1.0,0.9846183940692862
dutc1256,0.12833020637898687,0.09487179487179487,0.37262843112735405,0.0,0.0,0.5474358974358975,40.0,1.0,0.9803273097625417,0.972167396235843
faro1244,-0.14484052532833022,-0.08717948717948719,0.23329621380846333,0.0,0.0,0.4564102564102564,40.0,1.0,1.0,0.9968778491254398
finn1318,-0.0975609756097561,-0.046153846153846156,0.20072909762333116,0.0,0.0,0.47692307692307695,40.0,1.0,1.0,0.9938309371161875
hebr1245,-0.3210131332082552,-0.2205128205128205,0.5720202874049027,0.0,0.0,0.38974358974358975,40.0,1.0,0.9580733561293906,0.9566995980180272
hind1269,0.3748592870544091,0.25641025641025644,0.44193222019725564,0.0,0.0,0.6282051282051282,40.0,1.0,0.9741003808729699,0.9186939101501244
hung1274,0.19924953095684808,0.13333333333333333,0.3056487168858576,0.0,0.0,0.5666666666666667,40.0,1.0,0.9708321975811932,0.9757744982510885
icel1247,0.004315196998123829,0.0025641025641025645,0.27557680631451115,0.0,0.0,0.5012820512820513,40.0,1.0,0.9670067188096019,0.970286473753894
iris1253,-0.3337711069418387,-0.2153846153846154,0.335536805740101,0.0,0.0,0.3923076923076923,40.0,1.0,1.0,0.9910248496303895
ital1282,-0.24559099437148219,-0.1564102564102564,0.43519093900665806,0.0,0.0,0.4217948717948718,40.0,1.0,1.0,0.9730207689120833
komi1268,0.06716697936210132,0.04871794871794872,0.4080290412128978,0.0,0.0,0.5243589743589744,40.0,1.0,1.0,0.9348902532202721
kore1280,0.40281425891182,0.2948717948717949,0.3835801838610829,0.0,1.0,0.6474358974358975,40.0,1.0,0.8970837805256991,0.9101895666508856
latv1249,-0.16622889305816138,-0.10512820512820513,0.2787264723740133,0.0,0.0,0.44743589743589746,40.0,1.0,0.9732356941715264,0.9791595677741106
lith1251,-0.030393996247654785,-0.03076923076923077,0.39350616342610245,0.0,0.0,0.4846153846153846,40.0,1.0,0.9559733108219176,0.9432564859127703
malt1254,-0.2527204502814259,-0.19487179487179487,0.32982787821497506,0.0,0.0,0.4025641025641026,40.0,1.0,0.9674927725151401,0.9588485098481694
mand1415,-0.13921200750469045,-0.09230769230769231,0.5435825435825438,0.0,0.0,0.45384615384615384,40.0,1.0,0.9652410352197182,0.8865529374126666
mara1378,0.45647279549718583,0.34102564102564104,0.6141157586630158,0.0,1.0,0.6705128205128205,40.0,1.0,0.8813291663357564,0.9006508144742004
mode1248,-0.04652908067542214,-0.023076923076923078,0.3891263057929725,0.0,1.0,0.48846153846153845,40.0,1.0,0.9290977132690565,0.9390446172120694
nort2671,-0.042213883677298315,-0.010256410256410258,0.36942070275403605,0.0,0.0,0.4948717948717949,40.0,1.0,1.0,0.9344191153253287
nucl1235,0.3806754221388368,0.2641025641025641,0.49596013771864556,0.0,1.0,0.632051282051282,40.0,1.0,0.8723012984111616,0.8918537077607807
nucl1301,0.32045028142589127,0.21794871794871798,0.05610985945713973,0.0,1.0,0.6089743589743589,40.0,1.0,0.9661438425387949,0.9716075508872613
nucl1347,-0.19924953095684808,-0.12564102564102564,0.43178989295494147,0.0,0.0,0.4371794871794872,40.0,1.0,0.9781206579362698,0.9664067874111807
nucl1643,0.31219512195121957,0.23333333333333336,0.0,1.0,1.0,0.6166666666666667,40.0,1.0,0.9866033571701563,0.9722524541593534
poli1260,-0.10318949343339588,-0.05384615384615385,0.37593984962406013,0.0,0.0,0.47307692307692306,40.0,1.0,1.0,0.9232099570852651
port1283,-0.21913696060037527,-0.15384615384615388,0.5067947046434662,0.0,0.0,0.4230769230769231,40.0,1.0,0.9622833657848849,0.9217066238214546
russ1263,-0.18630393996247654,-0.12820512820512822,0.5608397307486531,0.0,0.0,0.4358974358974359,40.0,1.0,0.9607911966191096,0.8042598324627511
slov1268,-0.10975609756097562,-0.0717948717948718,0.21991522820812096,0.0,0.0,0.4641025641025641,40.0,1.0,1.0,0.9980801489931541
