,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.3861163227016886,0.2794871794871795,0.0,1.0,1.0,0.6397435897435897,40.0,1.0,1.0,0.9807747979909912
copt1239,-0.13958724202626643,-0.09743589743589744,0.3257079261739291,0.0,0.0,0.4512820512820513,40.0,1.0,0.9970403211053088,0.9331005544211601
czec1258,0.18667917448405252,0.12307692307692308,0.24199314574314587,0.0,0.0,0.5615384615384615,40.0,1.0,1.0,0.9173929945339631
dani1285,0.4026266416510319,0.27179487179487183,0.0,1.0,1.0,0.6358974358974359,40.0,1.0,0.9924530381868019,0.9926203281244087
dutc1256,0.251031894934334,0.1794871794871795,0.3649571560087813,0.0,0.0,0.5897435897435898,40.0,1.0,0.9835887986320901,0.9858435041157142
faro1244,-0.01632270168855535,0.005128205128205129,0.4339887640449438,0.0,0.0,0.5025641025641026,40.0,1.0,0.9254394049592736,0.9372097040663839
finn1318,0.03133208255159475,0.04102564102564103,0.25087128771856676,0.0,0.0,0.5205128205128206,40.0,1.0,0.9926260588150454,0.949844225121237
hebr1245,-0.1881801125703565,-0.12820512820512822,0.37933529884749406,0.0,1.0,0.4358974358974359,40.0,1.0,0.9298171878205248,0.9430630975540435
hind1269,0.36791744840525337,0.2743589743589744,0.3843118686868687,0.0,0.0,0.6371794871794871,40.0,1.0,0.9387406832825135,0.9499266443792468
hung1274,0.08424015009380864,0.07692307692307694,0.3897058823529411,0.0,0.0,0.5384615384615384,40.0,1.0,0.9444087438979494,0.9565666325516725
icel1247,-0.08330206378986868,-0.043589743589743594,0.5113457957574209,0.0,1.0,0.4782051282051282,40.0,1.0,0.8569502515544621,0.8687807329567603
iris1253,-0.25853658536585367,-0.16153846153846155,0.335536805740101,0.0,0.0,0.41923076923076924,40.0,1.0,1.0,0.9988488330696231
ital1282,-0.21669793621013136,-0.158974358974359,0.43519093900665806,0.0,0.0,0.4205128205128205,40.0,1.0,0.9553208711227945,0.9262306261816385
komi1268,0.013508442776735461,0.020512820512820516,0.4656966490299825,0.0,0.0,0.5102564102564102,40.0,1.0,0.9785927913774162,0.9627959094332952
kore1280,0.50281425891182,0.36410256410256414,0.3835801838610829,0.0,1.0,0.6820512820512821,40.0,1.0,0.9035669509196315,0.9058372296654515
latv1249,-0.06904315196998126,-0.03846153846153847,0.13319672131147536,0.0,0.0,0.4807692307692308,40.0,1.0,1.0,0.9881435569525031
lith1251,0.13208255159474674,0.0794871794871795,0.22561758706655582,0.0,0.0,0.5397435897435897,40.0,1.0,0.9843595936614037,0.983499304653008
malt1254,-0.26285178236397755,-0.2,0.5214686693976636,0.0,0.0,0.4,40.0,1.0,0.9071341838051841,0.9280746822718532
mand1415,-0.05947467166979363,-0.04102564102564103,0.48124999999999996,0.0,1.0,0.4794871794871795,40.0,1.0,0.8873612345400493,0.9056532225423363
mara1378,0.5472795497185742,0.41025641025641024,0.7006106790542305,0.0,1.0,0.7051282051282052,40.0,1.0,0.7791489917758431,0.8130217845306552
mode1248,-0.08761726078799251,-0.06153846153846154,0.30086802581234645,0.0,1.0,0.46923076923076923,40.0,1.0,0.95017875058892,0.9574135655074202
nort2671,0.125515947467167,0.06410256410256411,0.36942070275403605,0.0,1.0,0.532051282051282,40.0,1.0,0.9343364687081643,0.9456970649774821
nucl1235,0.1812382739212008,0.10512820512820513,0.3704848493417983,0.0,0.0,0.5525641025641026,40.0,1.0,1.0,0.9815930194275749
nucl1301,0.29061913696060043,0.21282051282051284,0.05610985945713973,0.0,1.0,0.6064102564102564,40.0,1.0,1.0,0.984535329525539
nucl1347,-0.24859287054409007,-0.158974358974359,0.680561803368821,0.0,0.0,0.4205128205128205,40.0,1.0,0.8518656564356808,0.8712035380855746
nucl1643,0.3240150093808631,0.25641025641025644,0.0,1.0,1.0,0.6282051282051282,40.0,1.0,1.0,0.9991846276572821
poli1260,-0.08742964352720452,-0.05641025641025641,0.37593984962406013,0.0,0.0,0.4717948717948718,40.0,1.0,0.9808973793738707,0.9831823145703236
port1283,-0.2133208255159475,-0.14615384615384616,0.5067947046434662,0.0,0.0,0.4269230769230769,40.0,1.0,0.9983300465771404,0.9115938235618092
russ1263,-0.08742964352720452,-0.06923076923076923,0.2800646868568069,0.0,0.0,0.4653846153846154,40.0,1.0,0.9958419654623683,0.9351091890033798
slov1268,0.10131332082551595,0.06666666666666667,0.1741888968997839,0.0,0.0,0.5333333333333333,40.0,1.0,0.9996670509745912,0.9657192129233964
stan1289,-0.22739212007504694,-0.1512820512820513,0.4247791197211641,0.0,0.0,0.42435897435897435,40.0,1.0,0.9519825729734781,0.9365432477016281
stan1290,-0.19493433395872423,-0.13076923076923078,0.5210568941081191,0.0,0.0,0.4346153846153846,40.0,1.0,0.9148785292998118,0.887692539581556
stan1293,-0.2542213883677299,-0.16923076923076927,0.49430849463444004,0.0,0.0,0.4153846153846154,40.0,1.0,0.8973219597178876,0.8998393246589034
stan1318,-0.1530956848030019,-0.10256410256410256,0.3848759221998659,0.0,0.0,0.44871794871794873,40.0,1.0,0.99837394453736,0.9983793530362364
swed1254,-0.32026266416510324,-0.2435897435897436,0.5219249349684132,0.0,0.0,0.3782051282051282,40.0,1.0,0.9917293547949575,0.9749678480299463
tami1289,0.2960600375234522,0.23076923076923078,0.0828237313592961,0.0,1.0,0.6153846153846154,40.0,1.0,1.0,0.9948813813452292
telu1262,0.38236397748592876,0.2743589743589744,0.33977272727272717,0.0,1.0,0.6371794871794871,40.0,1.0,0.9480020741302914,0.9482637630147324
ukra1253,0.09305816135084428,0.06666666666666667,0.06427748389462101,0.0,0.0,0.5333333333333333,40.0,1.0,1.0,0.9998577398262094
viet1252,-0.2737335834896811,-0.17692307692307693,0.3593099744932205,0.0,0.0,0.4115384615384615,40.0,1.0,1.0,0.9573034705843462
wels1247,-0.27523452157598505,-0.18974358974358974,0.3551498532736806,0.0,1.0,0.40512820512820513,40.0,1.0,0.9527441913434753,0.9608265377828223
west2369,-0.01876172607879925,-0.007692307692307693,0.48711578276795675,0.0,0.0,0.49615384615384617,40.0,1.0,0.9242771319295063,0.9250387197291892
