,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
nucl1347,-0.3945590994371483,-0.2538461538461539,0.44178226145439264,0.0,0.0,0.3730769230769231,40.0,0.5582177385456074,0.5379201920651633,0.5837454637975672,-0.4017391304347826,24.0,-0.34878048780487814
nucl1643,0.19418386491557227,0.12307692307692308,0.29296296296296304,0.0,1.0,0.5615384615384615,40.0,0.707037037037037,0.8072349706333277,0.7958756388112255,,1.0,0.1780487804878049
poli1260,0.020637898686679177,0.028205128205128206,0.30560790360344925,0.0,0.0,0.514102564102564,40.0,0.6943920963965508,0.7150218785565432,0.6763164363180101,0.0008695652173913043,24.0,0.08442776735459663
port1283,-0.2979362101313321,-0.19230769230769232,0.472079460543102,0.0,0.0,0.40384615384615385,40.0,0.527920539456898,0.5974556602593735,0.5997730174165564,-0.23217391304347823,24.0,-0.25797373358348974
russ1263,0.08499061913696061,0.05641025641025641,0.10003212736716231,0.0,1.0,0.5282051282051282,40.0,0.8999678726328377,0.8404328277291676,0.8201686147984931,-1.0,3.0,0.1801125703564728
slov1268,0.35309568480300196,0.23333333333333336,0.13698630136986312,0.0,0.0,0.6166666666666667,40.0,0.8630136986301369,0.8352473249545979,0.7957457114729566,0.4452173913043478,24.0,0.45028142589118203
stan1289,-0.350656660412758,-0.24615384615384617,0.3952389888212746,0.0,0.0,0.3769230769230769,40.0,0.6047610111787254,0.5815848194454565,0.6244738501768159,-0.3608695652173913,24.0,-0.33714821763602254
stan1290,-0.09962476547842404,-0.0717948717948718,0.4052527316061536,0.0,0.0,0.4641025641025641,40.0,0.5947472683938464,0.66998118571897,0.6824522098727304,0.015652173913043476,24.0,-0.12439024390243905
stan1293,-0.33264540337711074,-0.2435897435897436,0.48963342530547904,0.0,0.0,0.3782051282051282,40.0,0.510366574694521,0.6492688284625986,0.614756577488799,-0.1878260869565217,24.0,-0.3135084427767355
stan1318,-0.2943714821763603,-0.19743589743589746,0.5966236091571812,0.0,0.0,0.4012820512820513,40.0,0.40337639084281884,0.5529456840412905,0.5665705416032523,,1.0,-0.33902439024390246
swed1254,-0.3692307692307693,-0.25641025641025644,0.4832915921288014,0.0,0.0,0.3717948717948718,40.0,0.5167084078711986,0.5163318768720779,0.5097356028320635,-0.32608695652173914,24.0,-0.3026266416510319
tami1289,0.31744840525328333,0.2025641025641026,0.48711578276795675,0.0,1.0,0.6012820512820513,40.0,0.5128842172320432,0.691573503452244,0.7013243836494203,,1.0,0.31988742964352723
telu1262,0.38086303939962485,0.26153846153846155,0.2709200184928341,0.0,0.0,0.6307692307692307,40.0,0.7290799815071659,0.7284219026744793,0.7169170012198427,,1.0,0.3684803001876173
ukra1253,0.2181988742964353,0.1512820512820513,0.10245901639344265,0.0,0.0,0.5756410256410256,40.0,0.8975409836065573,0.7985878232317848,0.8019448990908001,-0.5,3.0,0.3052532833020638
viet1252,-0.24803001876172615,-0.18461538461538463,0.3593099744932205,0.0,0.0,0.4076923076923077,40.0,0.6406900255067796,0.5762682349352,0.5779134701751014,-0.18869565217391301,24.0,-0.2482176360225141
wels1247,-0.4116322701688556,-0.2794871794871795,0.6971559954016096,0.0,0.0,0.36025641025641025,40.0,0.3028440045983904,0.42265005502739666,0.5048954178936714,-0.41130434782608694,24.0,-0.3639774859287055
west2369,-0.028330206378986873,-0.03076923076923077,0.3891263057929725,0.0,0.0,0.4846153846153846,40.0,0.6108736942070274,0.586983132610367,0.6490965255844058,,1.0,0.026454033771106947
