,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
nucl1235,0.3129455909943715,0.21282051282051284,0.27530384600971797,0.0,1.0,0.6064102564102564,40.0,0.724696153990282,0.7992812114233762,0.8411234286327843,,0.0,0.31688555347091935
nucl1301,0.27767354596622895,0.19743589743589746,0.28198904655215334,0.0,1.0,0.5987179487179487,40.0,0.7180109534478466,0.730474245987537,0.7429734602538219,0.24260869565217388,24.0,0.2560975609756098
nucl1347,-0.36679174484052535,-0.2512820512820513,0.3305645840857108,0.0,0.0,0.37435897435897436,40.0,0.6694354159142892,0.5442081130711292,0.5904512064072737,-0.37913043478260866,24.0,-0.3463414634146342
nucl1643,0.2463414634146342,0.17692307692307693,0.29296296296296304,0.0,1.0,0.5884615384615385,40.0,0.707037037037037,0.7892333844084243,0.7828201548854766,,1.0,0.2731707317073171
poli1260,-0.10375234521575986,-0.07435897435897437,0.30560790360344925,0.0,0.0,0.46282051282051284,40.0,0.6943920963965508,0.6730613391881485,0.7319309103691525,-0.17391304347826084,24.0,-0.05647279549718576
port1283,-0.31744840525328333,-0.2230769230769231,0.35071707953063885,0.0,0.0,0.38846153846153847,40.0,0.6492829204693612,0.6370681154159222,0.6156081028116814,-0.35130434782608694,24.0,-0.2968105065666042
russ1263,-0.12401500938086307,-0.08717948717948719,0.39731924933557533,0.0,0.0,0.4564102564102564,40.0,0.6026807506644247,0.6584529722154571,0.701567320161524,0.5,3.0,-0.04071294559099438
slov1268,0.036022514071294566,0.04871794871794872,0.1741888968997839,0.0,0.0,0.5243589743589744,40.0,0.8258111031002161,0.8029059012321744,0.7547276259488842,0.03652173913043478,24.0,0.06547842401500939
stan1289,-0.13677298311444655,-0.08717948717948719,0.3178082191780823,0.0,0.0,0.4564102564102564,40.0,0.6821917808219178,0.7000653416997572,0.712700223291244,-0.09478260869565217,24.0,-0.10806754221388369
stan1290,-0.33696060037523456,-0.22820512820512823,0.2964218107945889,0.0,0.0,0.3858974358974359,40.0,0.7035781892054112,0.6167782438483151,0.6540501566942314,-0.2669565217391304,24.0,-0.2904315196998124
stan1293,-0.33489681050656667,-0.2230769230769231,0.23400479190700169,0.0,0.0,0.38846153846153847,40.0,0.7659952080929983,0.6777625520881143,0.6524573584924216,-0.19130434782608693,24.0,-0.29962476547842404
stan1318,-0.18292682926829273,-0.11282051282051282,0.5023887587822014,0.0,0.0,0.44358974358974357,40.0,0.49761124121779865,0.5631616776316589,0.6243668855444963,,1.0,-0.19099437148217638
swed1254,-0.3726078799249531,-0.2692307692307693,0.47126988700022404,0.0,0.0,0.36538461538461536,40.0,0.528730112999776,0.524273192651294,0.505647683834091,-0.32956521739130434,24.0,-0.35534709193245784
tami1289,0.2868667917448406,0.2153846153846154,0.18418803418803417,0.0,1.0,0.6076923076923076,40.0,0.8158119658119658,0.8402330186837437,0.8504669167879291,,1.0,0.27879924953095686
telu1262,0.4390243902439025,0.33333333333333337,0.2709200184928341,0.0,1.0,0.6666666666666666,40.0,0.7290799815071659,0.8026678545139948,0.8080846290092911,,1.0,0.4352720450281426
ukra1253,-0.013696060037523454,0.0025641025641025645,0.25527216297946836,0.0,0.0,0.5012820512820513,40.0,0.7447278370205317,0.740200296092636,0.7052597148307022,0.5,3.0,0.0450281425891182
viet1252,-0.39174484052532843,-0.26666666666666666,0.3593099744932205,0.0,0.0,0.36666666666666664,40.0,0.6406900255067796,0.5331498929517755,0.5985982694280416,-0.41739130434782606,24.0,-0.3954971857410882
wels1247,-0.39812382739212016,-0.27692307692307694,0.3551498532736806,0.0,0.0,0.36153846153846153,40.0,0.6448501467263194,0.592883177150791,0.604356948375001,-0.4860869565217391,24.0,-0.33583489681050666
west2369,-0.02589118198874297,-0.020512820512820516,0.3891263057929725,0.0,0.0,0.4897435897435897,40.0,0.6108736942070274,0.6755052981060414,0.6953038858963725,,1.0,-0.030206378986866796
