,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
iris1253,0.0033771106941838653,0.02564102564102564,0.4047277015437392,0.0,0.0,0.5128205128205128,40.0,0.5952722984562608,0.6647100325111943,0.7233948292157643,0.07304347826086956,24.0,0.01857410881801126
ital1282,0.08536585365853659,0.06666666666666667,0.420009235031553,0.0,0.0,0.5333333333333333,40.0,0.579990764968447,0.6461953580895927,0.6543420118676281,0.20869565217391303,24.0,0.06135084427767356
komi1268,0.07879924953095685,0.05897435897435897,0.5720202874049027,0.0,0.0,0.5294871794871795,40.0,0.42797971259509726,0.5271127317063233,0.5850753973269435,1.0,3.0,0.07242026266416511
kore1280,-0.1277673545966229,-0.09230769230769231,0.4568181818181818,0.0,0.0,0.45384615384615384,40.0,0.5431818181818182,0.5303673610773164,0.5600754982717727,,0.0,-0.13883677298311448
latv1249,0.3136960600375235,0.22820512820512823,0.383191686470375,0.0,1.0,0.6141025641025641,40.0,0.6168083135296251,0.7760855396316242,0.7625071304836265,0.4052173913043478,24.0,0.3035647279549719
lith1251,-0.3489681050656661,-0.21794871794871798,0.3709297103076577,0.0,0.0,0.391025641025641,40.0,0.6290702896923422,0.6013018816369305,0.5847806223011365,-0.32434782608695645,24.0,-0.3435272045028143
malt1254,-0.0031894934333958733,-0.005128205128205129,0.5683098124958591,0.0,1.0,0.49743589743589745,40.0,0.431690187504141,0.6725365473547896,0.692065642590428,0.1208695652173913,24.0,0.0016885553470919327
mand1415,0.08123827392120077,0.04871794871794872,0.35828825962456257,0.0,0.0,0.5243589743589744,40.0,0.6417117403754374,0.6326992941332634,0.6462157920540204,,1.0,0.06604127579737337
mara1378,0.08968105065666042,0.05384615384615385,0.6652661064425771,0.0,0.0,0.5269230769230769,40.0,0.33473389355742283,0.3510093038405896,0.43912386232530515,,1.0,-0.01181988742964353
mode1248,-0.15609756097560978,-0.11282051282051282,0.7155700693436544,0.0,0.0,0.44358974358974357,40.0,0.28442993065634564,0.5392836903482806,0.5497378218137303,,0.0,-0.175046904315197
nort2671,-0.1328330206378987,-0.09230769230769231,0.5484470766476138,0.0,0.0,0.45384615384615384,40.0,0.45155292335238617,0.6307083467568261,0.6319086024846379,-0.16260869565217392,24.0,-0.13151969981238276
nucl1235,0.1204502814258912,0.07435897435897437,0.39343056555350375,0.0,0.0,0.5371794871794872,40.0,0.6065694344464962,0.6443331065153224,0.6927667540670579,,0.0,0.10356472795497187
nucl1301,0.03864915572232646,0.03333333333333333,0.1571608965589813,0.0,0.0,0.5166666666666667,40.0,0.8428391034410188,0.7291626377027027,0.7094032236736886,0.020869565217391303,24.0,0.013508442776735461
nucl1347,0.06454033771106943,0.04102564102564103,0.0820840501351684,0.0,1.0,0.5205128205128206,40.0,0.9179159498648316,0.7774790018038267,0.7699827732180805,0.3608695652173913,24.0,0.09493433395872422
nucl1643,-0.17786116322701692,-0.11282051282051282,0.5904416839199449,0.0,0.0,0.44358974358974357,40.0,0.40955831608005516,0.48207199012191787,0.5285786871551232,,1.0,-0.16735459662288932
poli1260,0.17298311444652908,0.11282051282051282,0.5084735084735086,0.0,0.0,0.5564102564102564,40.0,0.4915264915264914,0.6434596535198968,0.6907458738460324,0.11913043478260868,24.0,0.12382739212007506
port1283,-0.2960600375234522,-0.19487179487179487,0.4178254072733256,0.0,0.0,0.4025641025641026,40.0,0.5821745927266744,0.5869554530405441,0.5826218979053268,-0.2504347826086956,24.0,-0.3110694183864916
russ1263,0.22457786116322706,0.16153846153846155,0.37183743309251505,0.0,1.0,0.5807692307692308,40.0,0.628162566907485,0.7412110115102137,0.7571721510318078,0.5,3.0,0.1908067542213884
slov1268,-0.2911819887429644,-0.19487179487179487,0.4759887663874616,0.0,1.0,0.4025641025641026,40.0,0.5240112336125384,0.6559080218150224,0.6662961053372054,-0.3695652173913043,24.0,-0.400562851782364
stan1289,-0.18911819887429648,-0.13333333333333333,0.33720047284611643,0.0,0.0,0.43333333333333335,40.0,0.6627995271538836,0.6592624987000726,0.6963099778065605,0.042608695652173914,24.0,-0.17673545966228899
stan1290,0.017448405253283304,-0.0025641025641025645,0.2995576766383424,0.0,0.0,0.4987179487179487,40.0,0.7004423233616576,0.7105529824242289,0.7122618914875641,0.050434782608695654,24.0,0.01575984990619137
stan1293,0.049718574108818026,0.0025641025641025645,0.49362845125557003,0.0,1.0,0.5012820512820513,40.0,0.5063715487444299,0.7193015507967614,0.7094024323243271,0.23826086956521736,24.0,0.000375234521575985
stan1318,0.175797373358349,0.13846153846153847,0.29296296296296304,0.0,0.0,0.5692307692307692,40.0,0.707037037037037,0.6376685124647877,0.6402132377546297,,1.0,0.1836772983114447
swed1254,-0.24502814258911826,-0.16153846153846155,0.47126988700022404,0.0,0.0,0.41923076923076924,40.0,0.528730112999776,0.495106116751307,0.5452138850933762,-0.27999999999999997,24.0,-0.226641651031895
tami1289,0.10731707317073173,0.0717948717948718,0.6921464279954846,0.0,1.0,0.5358974358974359,40.0,0.3078535720045153,0.5959626903580252,0.6318465053621093,,1.0,0.07879924953095685
telu1262,0.15684803001876174,0.12820512820512822,0.606193926846101,0.0,0.0,0.5641025641025641,40.0,0.3938060731538991,0.4668165992040683,0.5512676146261262,,1.0,0.08499061913696061
ukra1253,-0.04821763602251408,-0.01794871794871795,0.40889545821015855,0.0,0.0,0.491025641025641,40.0,0.5911045417898414,0.6827282385517991,0.6808511123078238,0.5,3.0,-0.042026266416510326
viet1252,-0.3061913696060038,-0.2230769230769231,0.5039328626285148,0.0,0.0,0.38846153846153847,40.0,0.4960671373714852,0.5466287755578293,0.5767459450533567,-0.13999999999999999,24.0,-0.29699812382739216
wels1247,-0.037335834896810506,-0.028205128205128206,0.5598787962261552,0.0,0.0,0.4858974358974359,40.0,0.4401212037738447,0.5106534452334797,0.5324916617969245,-0.13130434782608694,24.0,-0.03283302063789869
west2369,0.07992495309568483,0.04102564102564103,0.3160476792763787,0.0,1.0,0.5205128205128206,40.0,0.6839523207236213,0.7292359297823455,0.7453056657216819,,1.0,0.08893058161350846
