,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.2187617260787993,0.16666666666666669,0.5669899603942159,0.0,1.0,0.5833333333333334,40.0,0.4330100396057842,0.633375101048155,0.7210402852949526,0.5,3.0,0.21951219512195125
copt1239,-0.3337711069418387,-0.22820512820512823,0.14470842332613396,0.0,0.0,0.3858974358974359,40.0,0.855291576673866,0.7693813516968139,0.7485670829872235,-0.4869565217391304,24.0,-0.29455909943714825
czec1258,0.1834896810506567,0.13846153846153847,0.2751983041575493,0.0,0.0,0.5692307692307692,40.0,0.7248016958424507,0.7486706991037675,0.7684168794856442,0.13739130434782607,24.0,0.2033771106941839
dani1285,0.10731707317073173,0.0794871794871795,0.42169467503543234,0.0,1.0,0.5397435897435897,40.0,0.5783053249645677,0.714255495547139,0.7328524098507605,-0.16173913043478258,24.0,0.09868667917448407
dutc1256,-0.00600375234521576,-0.010256410256410258,0.3649571560087813,0.0,1.0,0.4948717948717949,40.0,0.6350428439912187,0.7846774371691363,0.7709510456353866,-0.08086956521739129,24.0,0.006191369606003753
faro1244,-0.32776735459662293,-0.2358974358974359,0.20000000000000004,0.0,0.0,0.382051282051282,40.0,0.7999999999999999,0.7208206576913375,0.721444991199974,-0.2782608695652174,24.0,-0.2716697936210131
finn1318,-0.04371482176360226,-0.04102564102564103,0.3092270274378658,0.0,0.0,0.4794871794871795,40.0,0.6907729725621342,0.7805164531092909,0.7266561164705961,-0.09478260869565217,24.0,-0.05215759849906192
hebr1245,-0.3801125703564729,-0.2871794871794872,0.38765928906773983,0.0,0.0,0.3564102564102564,40.0,0.6123407109322602,0.5356767136567054,0.6146263622598025,,0.0,-0.36135084427767356
hind1269,0.13151969981238276,0.0794871794871795,0.3921971535745808,0.0,0.0,0.5397435897435897,40.0,0.6078028464254192,0.6304933619877429,0.6722396357501855,,1.0,0.15590994371482178
hung1274,0.3934333958724203,0.27692307692307694,0.3270912910618793,0.0,1.0,0.6384615384615384,40.0,0.6729087089381207,0.8286039665130448,0.7986659490909674,0.35913043478260864,24.0,0.4127579737335835
icel1247,-0.3086303939962477,-0.2025641025641026,0.29490291262135926,0.0,0.0,0.39871794871794874,40.0,0.7050970873786407,0.678843598755007,0.7197510587291924,-0.3417391304347826,24.0,-0.22363977485928707
iris1253,-0.23733583489681054,-0.16666666666666669,0.7396092915628338,0.0,0.0,0.4166666666666667,40.0,0.2603907084371661,0.5472815230716296,0.5546386604202113,-0.2504347826086956,24.0,-0.1962476547842402
ital1282,-0.2547842401500938,-0.1564102564102564,0.47049214505586157,0.0,0.0,0.4217948717948718,40.0,0.5295078549441384,0.5856893948719285,0.6377824538731347,-0.44434782608695644,24.0,-0.20600375234521578
komi1268,0.056285178236397754,0.05384615384615385,0.4656966490299825,0.0,0.0,0.5269230769230769,40.0,0.5343033509700176,0.6394790124724612,0.6278599085305805,-0.5,3.0,0.05966228893058162
kore1280,0.31181988742964356,0.20512820512820512,0.3835801838610829,0.0,0.0,0.6025641025641025,40.0,0.616419816138917,0.6841919512698869,0.689030267322228,,0.0,0.30431519699812387
latv1249,0.2392120075046905,0.1435897435897436,0.199970791193545,0.0,0.0,0.5717948717948718,40.0,0.800029208806455,0.7922452708381229,0.8089634461423508,0.21913043478260866,24.0,0.2894934333958724
lith1251,0.35553470919324587,0.2358974358974359,0.2722389131996603,0.0,0.0,0.617948717948718,40.0,0.7277610868003397,0.7817069911873212,0.8131455897044725,0.3460869565217391,24.0,0.3275797373358349
malt1254,-0.16904315196998126,-0.10512820512820513,0.37416190047769005,0.0,0.0,0.44743589743589746,40.0,0.62583809952231,0.6313896586829011,0.6720667579836614,-0.17739130434782607,24.0,-0.17073170731707318
mand1415,-0.23958724202626647,-0.1717948717948718,0.37933529884749406,0.0,0.0,0.41410256410256413,40.0,0.6206647011525059,0.6426000228157893,0.5961604372478705,,1.0,-0.2442776735459663
mara1378,0.14033771106941842,0.1,0.7006106790542305,0.0,0.0,0.55,40.0,0.2993893209457695,0.3519049998880699,0.4349806286769624,,1.0,0.17335834896810506
mode1248,-0.22045028142589124,-0.12564102564102564,0.36882805303857946,0.0,0.0,0.4371794871794872,40.0,0.6311719469614205,0.5970500690159077,0.5981010804288852,,0.0,-0.20844277673545966
nort2671,-0.0855534709193246,-0.046153846153846156,0.36942070275403605,0.0,0.0,0.47692307692307695,40.0,0.630579297245964,0.636605969269323,0.7034974072433405,-0.1026086956521739,24.0,-0.09418386491557224
nucl1235,-0.06998123827392122,-0.06153846153846154,0.21651079192667394,0.0,0.0,0.46923076923076923,40.0,0.7834892080733261,0.6855978262022819,0.7092253655238537,,0.0,-0.03170731707317074
nucl1301,-0.26941838649155725,-0.17692307692307693,0.675415255603935,0.0,0.0,0.4115384615384615,40.0,0.32458474439606505,0.5546012818301825,0.5897416054716664,-0.19043478260869565,24.0,-0.26378986866791754
nucl1347,-0.4797373358348968,-0.3461538461538462,0.554451487636343,0.0,0.0,0.3269230769230769,40.0,0.445548512363657,0.48426084964591454,0.5059822438001325,-0.4556521739130434,24.0,-0.4106941838649156
nucl1643,0.26247654784240154,0.18717948717948718,0.0,1.0,1.0,0.5935897435897436,40.0,1.0,0.800696162770749,0.7986763190280892,,1.0,0.23958724202626647
poli1260,0.016135084427767357,0.01794871794871795,0.5875571456966805,0.0,0.0,0.5089743589743589,40.0,0.4124428543033195,0.6017880167825431,0.6343288304148416,0.03739130434782608,24.0,0.050093808630394004
port1283,-0.3170731707317073,-0.18717948717948718,0.5466063760375098,0.0,0.0,0.4064102564102564,40.0,0.4533936239624902,0.5495597944175562,0.5576781460467544,-0.5017391304347826,24.0,-0.31144465290806755
russ1263,0.10938086303939965,0.07435897435897437,0.3301109595036428,0.0,0.0,0.5371794871794872,40.0,0.6698890404963572,0.6395063617471471,0.6751781978385768,-1.0,3.0,0.17185741088180115
