,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.5834896810506567,0.41282051282051285,0.1844758812615956,0.0,1.0,0.7064102564102565,40.0,0.8155241187384044,0.8528172760113171,0.8785908213137172,0.5,3.0,0.6166979362101315
copt1239,-0.4063789868667918,-0.3025641025641026,0.40767670466471684,0.0,0.0,0.3487179487179487,40.0,0.5923232953352832,0.6691193711346534,0.6623348657235228,-0.5904347826086956,24.0,-0.4191369606003753
czec1258,0.3407129455909944,0.24102564102564103,0.29076804076804075,0.0,0.0,0.6205128205128205,40.0,0.7092319592319593,0.8145481833858615,0.8941066918122734,0.4260869565217391,24.0,0.4170731707317074
dani1285,0.23470919324577863,0.16410256410256413,0.18918319357558028,0.0,0.0,0.5820512820512821,40.0,0.8108168064244198,0.7891413100810136,0.8490694014175523,-0.007826086956521738,24.0,0.226829268292683
dutc1256,-0.11069418386491559,-0.06923076923076923,0.30282654230002226,0.0,0.0,0.4653846153846154,40.0,0.6971734576999777,0.6086066977771398,0.6483029730096369,-0.2678260869565217,24.0,-0.1050656660412758
faro1244,-0.38686679174484057,-0.27692307692307694,0.48930232558139536,0.0,0.0,0.36153846153846153,40.0,0.5106976744186046,0.5550841470997038,0.6112739548670107,-0.4843478260869564,24.0,-0.3339587242026267
finn1318,0.12926829268292683,0.09743589743589744,0.3092270274378658,0.0,0.0,0.5487179487179488,40.0,0.6907729725621342,0.7271247561092288,0.7572620806922467,0.13391304347826086,24.0,0.13583489681050656
hebr1245,-0.37448405253283307,-0.258974358974359,0.5435825435825438,0.0,0.0,0.37051282051282053,40.0,0.4564174564174563,0.5529161752108409,0.563390929195198,,0.0,-0.3562851782363978
hind1269,0.3587242026266417,0.2230769230769231,0.3921971535745808,0.0,1.0,0.6115384615384616,40.0,0.6078028464254192,0.7942387807659966,0.7866229788871373,,1.0,0.3731707317073171
hung1274,0.40168855534709197,0.24615384615384617,0.16302521008403356,0.0,0.0,0.6230769230769231,40.0,0.8369747899159664,0.7324481029737201,0.7881892208912316,0.42173913043478256,24.0,0.43245778611632274
icel1247,-0.1853658536585366,-0.13333333333333333,0.4418147159740756,0.0,0.0,0.43333333333333335,40.0,0.5581852840259244,0.6246181754964417,0.6380344984472783,-0.24260869565217388,24.0,-0.11876172607879927
iris1253,-0.30037523452157605,-0.19743589743589746,0.294873061345451,0.0,0.0,0.4012820512820513,40.0,0.705126938654549,0.6217187012397392,0.639941660196181,-0.31130434782608696,24.0,-0.2452157598499062
ital1282,0.003564727954971858,0.007692307692307693,0.24770831187557954,0.0,0.0,0.5038461538461538,40.0,0.7522916881244205,0.8143866075893205,0.7888964829348751,-0.009565217391304347,24.0,0.06228893058161352
komi1268,0.1352720450281426,0.0794871794871795,0.4670947030497592,0.0,0.0,0.5397435897435897,40.0,0.5329052969502408,0.6655683614840261,0.6869756696485723,-0.5,3.0,0.1056285178236398
kore1280,0.35046904315197003,0.22820512820512823,0.2099173553719009,0.0,1.0,0.6141025641025641,40.0,0.7900826446280991,0.818331281496393,0.7944743517172411,,0.0,0.33789868667917455
latv1249,0.25403377110694186,0.18205128205128207,0.199970791193545,0.0,1.0,0.591025641025641,40.0,0.800029208806455,0.8090002381713715,0.8319614714450148,0.3904347826086956,24.0,0.3780487804878049
lith1251,0.3669793621013134,0.2538461538461539,0.22042608346416445,0.0,0.0,0.6269230769230769,40.0,0.7795739165358355,0.7913448184134203,0.7783678849865711,0.5834782608695652,24.0,0.4803001876172608
malt1254,-0.37185741088180113,-0.2538461538461539,0.48162154419137654,0.0,0.0,0.3730769230769231,40.0,0.5183784558086234,0.5304660467844523,0.6123036626010356,-0.3660869565217391,24.0,-0.3105065666041277
mand1415,-0.2983114446529081,-0.2,0.48124999999999996,0.0,0.0,0.4,40.0,0.51875,0.49241366685791615,0.4860050987332295,,1.0,-0.28480300187617263
mara1378,0.3645403377110695,0.2692307692307693,0.7006106790542305,0.0,1.0,0.6346153846153846,40.0,0.2993893209457695,0.6079205285391357,0.6397709895449126,,1.0,0.35196998123827394
