,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
nucl1301,0.37936210131332093,0.2743589743589744,0.05610985945713973,0.0,1.0,0.6371794871794871,40.0,0.9438901405428602,0.7998118421959081,0.7789329830335173,0.3539130434782608,24.0,0.3748592870544091
nucl1347,-0.31669793621013137,-0.21025641025641026,0.680561803368821,0.0,0.0,0.39487179487179486,40.0,0.319438196631179,0.5138489760550323,0.5485094999761129,-0.31130434782608696,24.0,-0.2894934333958724
nucl1643,0.36210131332082557,0.23333333333333336,0.5625520110957004,0.0,0.0,0.6166666666666667,40.0,0.43744798890429953,0.5851030012699571,0.6983503524195429,,1.0,0.36210131332082557
poli1260,-0.05534709193245779,-0.0358974358974359,0.37593984962406013,0.0,0.0,0.48205128205128206,40.0,0.6240601503759399,0.6372676981043195,0.6700632712725434,-0.00608695652173913,24.0,-0.035272045028142594
port1283,-0.27204502814258913,-0.19230769230769232,0.5067947046434662,0.0,0.0,0.40384615384615385,40.0,0.4932052953565338,0.5584356658456057,0.5911688372985889,-0.25130434782608696,24.0,-0.2690431519699813
russ1263,-0.11163227016885555,-0.07692307692307694,0.39824869750800324,0.0,0.0,0.46153846153846156,40.0,0.6017513024919967,0.631372758210194,0.6558215724346173,0.5,3.0,-0.08630393996247655
slov1268,0.08180112570356474,0.05897435897435897,0.1741888968997839,0.0,0.0,0.5294871794871795,40.0,0.8258111031002161,0.8826164345677341,0.84239669741998,0.1434782608695652,24.0,0.06172607879924954
stan1289,-0.20112570356472798,-0.12820512820512822,0.3178082191780823,0.0,0.0,0.4358974358974359,40.0,0.6821917808219178,0.7301752579387656,0.7198282134902286,-0.15043478260869564,24.0,-0.1726078799249531
stan1290,-0.2705440900562852,-0.1794871794871795,0.4033449068414105,0.0,0.0,0.41025641025641024,40.0,0.5966550931585896,0.6209190967192991,0.6390772680645358,-0.21478260869565213,24.0,-0.26641651031894936
stan1293,-0.2283302063789869,-0.1564102564102564,0.49430849463444004,0.0,0.0,0.4217948717948718,40.0,0.50569150536556,0.6263377129307197,0.6415571697172102,-0.14956521739130432,24.0,-0.19230769230769232
stan1318,-0.11407129455909945,-0.08717948717948719,0.5023887587822014,0.0,0.0,0.4564102564102564,40.0,0.49761124121779865,0.5756718836647559,0.6795918583944872,,1.0,-0.14371482176360226
swed1254,-0.29268292682926833,-0.19230769230769232,0.5219249349684132,0.0,0.0,0.40384615384615385,40.0,0.4780750650315868,0.5149767560789987,0.5814162666760941,-0.26608695652173914,24.0,-0.2692307692307693
tami1289,0.3628517823639775,0.2692307692307693,0.18418803418803417,0.0,1.0,0.6346153846153846,40.0,0.8158119658119658,0.8402330186837437,0.8504669167879291,,1.0,0.36810506566604134
telu1262,0.4803001876172608,0.358974358974359,0.11803350970017629,0.0,1.0,0.6794871794871795,40.0,0.8819664902998237,0.8171076915542878,0.8275013175335392,,1.0,0.47748592870544093
ukra1253,0.08217636022514073,0.06666666666666667,0.25527216297946836,0.0,0.0,0.5333333333333333,40.0,0.7447278370205317,0.8321418382912993,0.8105802104594727,0.5,3.0,0.06472795497185742
viet1252,-0.3395872420262665,-0.23076923076923078,0.49975849975849984,0.0,0.0,0.38461538461538464,40.0,0.5002415002415002,0.4988752313978274,0.5435076431886742,-0.3608695652173913,24.0,-0.3138836772983115
wels1247,-0.3208255159474672,-0.2153846153846154,0.554314937140422,0.0,0.0,0.3923076923076923,40.0,0.445685062859578,0.5561137576880588,0.6183394205315998,-0.3913043478260869,24.0,-0.2874296435272045
west2369,0.16510318949343342,0.11282051282051282,0.5820579076393031,0.0,0.0,0.5564102564102564,40.0,0.4179420923606969,0.569061873568416,0.6221850977714509,,1.0,0.18630393996247654
