,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
mand1415,-0.07148217636022515,-0.04871794871794872,0.48124999999999996,0.0,1.0,0.4756410256410256,40.0,0.51875,0.7117745125210984,0.703017871591028,,1.0,-0.05234521575984991
mara1378,0.48968105065666045,0.3717948717948718,0.7006106790542305,0.0,1.0,0.6858974358974359,40.0,0.2993893209457695,0.5494470236065965,0.7007000247506137,,1.0,0.4741088180112571
mode1248,-0.14258911819887432,-0.10512820512820513,0.30086802581234645,0.0,1.0,0.44743589743589746,40.0,0.6991319741876535,0.7657728926156897,0.7443589399081351,,0.0,-0.09136960600375237
nort2671,0.006191369606003753,-0.0025641025641025645,0.0820840501351684,0.0,1.0,0.4987179487179487,40.0,0.9179159498648316,0.7918768625661015,0.783271105761107,0.14782608695652172,24.0,0.003939962476547843
nucl1235,0.2482176360225141,0.16666666666666669,0.3704848493417983,0.0,0.0,0.5833333333333334,40.0,0.6295151506582017,0.5955531711673832,0.6453588170612344,,0.0,0.25309568480300193
nucl1301,0.29699812382739216,0.19487179487179487,0.05610985945713973,0.0,1.0,0.5974358974358974,40.0,0.9438901405428602,0.7820665583391974,0.7713996827000777,0.32695652173913037,24.0,0.301313320825516
nucl1347,-0.24221388367729837,-0.158974358974359,0.680561803368821,0.0,0.0,0.4205128205128205,40.0,0.319438196631179,0.507661015262571,0.568567325345416,-0.19826086956521738,24.0,-0.21894934333958727
nucl1643,0.30487804878048785,0.21282051282051284,0.42450687387925884,0.0,0.0,0.6064102564102564,40.0,0.5754931261207411,0.6702741760641739,0.7386033289139593,,1.0,0.2981238273921201
poli1260,-0.09305816135084428,-0.06923076923076923,0.37593984962406013,0.0,0.0,0.4653846153846154,40.0,0.6240601503759399,0.6783370481983951,0.6857065190391911,0.02869565217391304,24.0,-0.08123827392120077
port1283,-0.24183864915572234,-0.16153846153846155,0.5067947046434662,0.0,0.0,0.41923076923076924,40.0,0.4932052953565338,0.4977244575076814,0.5388767991055221,-0.13999999999999999,24.0,-0.2131332082551595
russ1263,-0.08611632270168856,-0.07435897435897437,0.2800646868568069,0.0,0.0,0.46282051282051284,40.0,0.719935313143193,0.6877669526880911,0.7225548332720854,0.5,3.0,-0.06078799249530957
slov1268,0.06848030018761728,0.043589743589743594,0.1741888968997839,0.0,0.0,0.5217948717948718,40.0,0.8258111031002161,0.8029059012321744,0.8268860402684344,0.2052173913043478,24.0,0.11651031894934337
stan1289,-0.24709193245778616,-0.15384615384615388,0.4247791197211641,0.0,0.0,0.4230769230769231,40.0,0.5752208802788359,0.6227939995212383,0.6778784519126376,-0.15043478260869564,24.0,-0.20281425891181992
stan1290,-0.2232645403377111,-0.14871794871794874,0.4033449068414105,0.0,0.0,0.4256410256410256,40.0,0.5966550931585896,0.6077497753525007,0.6807889283220672,-0.07130434782608694,24.0,-0.2110694183864916
stan1293,-0.28067542213883684,-0.19487179487179487,0.49430849463444004,0.0,0.0,0.4025641025641026,40.0,0.50569150536556,0.5118711967959733,0.5850894808159253,-0.1469565217391304,24.0,-0.226641651031895
stan1318,-0.13996247654784244,-0.09743589743589744,0.3848759221998659,0.0,0.0,0.4512820512820513,40.0,0.6151240778001341,0.6559711026343036,0.7118990438011694,,1.0,-0.16866791744840529
swed1254,-0.3305816135084428,-0.2538461538461539,0.5219249349684132,0.0,0.0,0.3730769230769231,40.0,0.4780750650315868,0.49932177445315856,0.5225720799993991,-0.28086956521739126,24.0,-0.32589118198874306
tami1289,0.32026266416510324,0.23076923076923078,0.0828237313592961,0.0,1.0,0.6153846153846154,40.0,0.9171762686407039,0.8229744491371176,0.8605348512258738,,1.0,0.327392120075047
telu1262,0.40900562851782374,0.28974358974358977,0.11803350970017629,0.0,1.0,0.6448717948717949,40.0,0.8819664902998237,0.7951598922410187,0.8200769979994957,,1.0,0.41088180112570366
ukra1253,0.0726078799249531,0.043589743589743594,0.21360765270729137,0.0,0.0,0.5217948717948718,40.0,0.7863923472927087,0.8421721566606197,0.8150542379719712,0.5,3.0,0.0729831144465291
viet1252,-0.2583489681050657,-0.1717948717948718,0.3593099744932205,0.0,0.0,0.41410256410256413,40.0,0.6406900255067796,0.5447038486865672,0.5916860522254381,-0.26086956521739124,24.0,-0.25140712945591
wels1247,-0.2960600375234522,-0.21282051282051284,0.3551498532736806,0.0,1.0,0.3935897435897436,40.0,0.6448501467263194,0.6991271255739708,0.688369365571104,-0.33739130434782605,24.0,-0.2711069418386492
west2369,-0.005253283302063791,-0.015384615384615385,0.5820579076393031,0.0,0.0,0.49230769230769234,40.0,0.4179420923606969,0.5456030268068978,0.5837615085235269,,1.0,-0.005816135084427768
