,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
bela1254,0.45384615384615384,0.30512820512820515,0.0,1.0,1.0,0.6525641025641026,40.0,1.0,0.8669945610312931,0.8982296903014756,0.5,3.0,0.4857410881801127
copt1239,-0.10975609756097562,-0.08461538461538463,0.3257079261739291,0.0,0.0,0.4576923076923077,40.0,0.6742920738260709,0.6839492434951399,0.7111661705953288,-0.2895652173913043,24.0,-0.14090056285178237
czec1258,0.2714821763602252,0.158974358974359,0.24199314574314587,0.0,0.0,0.5794871794871795,40.0,0.7580068542568541,0.7716805411118638,0.7912556309407698,0.33391304347826084,24.0,0.2857410881801126
dani1285,0.45328330206379,0.317948717948718,0.36761187728680006,0.0,0.0,0.658974358974359,40.0,0.6323881227132,0.647720256956354,0.7375008417246705,0.4869565217391304,24.0,0.476547842401501
dutc1256,0.14971857410881803,0.11282051282051282,0.3649571560087813,0.0,0.0,0.5564102564102564,40.0,0.6350428439912187,0.6197081724993522,0.7118584552566033,0.31130434782608696,24.0,0.1352720450281426
faro1244,-0.326266416510319,-0.2,0.19815668202764974,0.0,0.0,0.4,40.0,0.8018433179723503,0.7338212176724613,0.7510453573957364,-0.24608695652173912,24.0,-0.2232645403377111
finn1318,0.37016885553470924,0.24102564102564103,0.3092270274378658,0.0,0.0,0.6205128205128205,40.0,0.6907729725621342,0.7200714960154565,0.7295749323543339,0.4208695652173913,24.0,0.4210131332082552
hebr1245,-0.0425891181988743,-0.02564102564102564,0.5677562326869806,0.0,0.0,0.48717948717948717,40.0,0.4322437673130194,0.5761972216230992,0.6482981629171446,,0.0,-0.05966228893058162
hind1269,0.39287054409005634,0.2435897435897436,0.31481858948226665,0.0,0.0,0.6217948717948718,40.0,0.6851814105177334,0.659129760471247,0.7381468035414127,,1.0,0.38949343339587245
hung1274,0.3833020637898687,0.28461538461538466,0.2121214966433501,0.0,1.0,0.6423076923076924,40.0,0.7878785033566499,0.850491211064772,0.8497804211283989,0.42956521739130427,24.0,0.4395872420262665
icel1247,0.17016885553470923,0.12307692307692308,0.19520111754796832,0.0,1.0,0.5615384615384615,40.0,0.8047988824520317,0.8623251321210099,0.8403592084514608,0.22,24.0,0.19906191369606008
iris1253,-0.12889305816135085,-0.08205128205128207,0.4968141045468606,0.0,1.0,0.45897435897435895,40.0,0.5031858954531394,0.620622134707124,0.6599769536450432,-0.1269565217391304,24.0,-0.09230769230769233
ital1282,-0.13377110694183866,-0.09230769230769231,0.43519093900665806,0.0,0.0,0.45384615384615384,40.0,0.5648090609933419,0.6395157686501303,0.6469992996349765,-0.10521739130434782,24.0,-0.09418386491557224
komi1268,0.34465290806754223,0.2358974358974359,0.4534880348078319,0.0,0.0,0.617948717948718,40.0,0.5465119651921682,0.6632380246071105,0.6870190267859024,0.5,3.0,0.30694183864915575
kore1280,0.4455909943714822,0.2974358974358975,0.34548277809147393,0.0,0.0,0.6487179487179487,40.0,0.654517221908526,0.6061968001256276,0.6409724377394976,,0.0,0.45553470919324585
latv1249,-0.07223264540337712,-0.03846153846153847,0.38690609861730463,0.0,0.0,0.4807692307692308,40.0,0.6130939013826954,0.631402321784246,0.6795722005504042,-0.09999999999999999,24.0,0.05853658536585367
lith1251,0.3041275797373359,0.19230769230769232,0.3039238008500303,0.0,0.0,0.5961538461538461,40.0,0.6960761991499697,0.7468573581528689,0.7600275023932066,0.3956521739130434,24.0,0.3801125703564729
malt1254,-0.32270168855534714,-0.23333333333333336,0.5598787962261552,0.0,0.0,0.38333333333333336,40.0,0.4401212037738447,0.4299512208463433,0.530407944791941,-0.33999999999999997,24.0,-0.31688555347091935
mand1415,0.048968105065666054,0.04102564102564103,0.5435825435825438,0.0,0.0,0.5205128205128206,40.0,0.4564174564174563,0.5325856616224914,0.5585068125362701,,1.0,0.08667917448405253
mara1378,0.32701688555347097,0.2512820512820513,0.7006106790542305,0.0,0.0,0.6256410256410256,40.0,0.2993893209457695,0.37362175508509665,0.49679213326071175,,1.0,0.3529080675422139
mode1248,0.06397748592870545,0.04871794871794872,0.32982787821497506,0.0,0.0,0.5243589743589744,40.0,0.6701721217850249,0.6679077787948412,0.6930107446026358,,0.0,0.0727954971857411
nort2671,0.31313320825515956,0.2076923076923077,0.3198778422835027,0.0,0.0,0.6038461538461538,40.0,0.6801221577164973,0.6811736255373946,0.6987705407075373,0.38434782608695645,24.0,0.33283302063789877
nucl1235,0.39230769230769236,0.2794871794871795,0.27530384600971797,0.0,0.0,0.6397435897435897,40.0,0.724696153990282,0.6690237829416189,0.7015455443935806,,0.0,0.4245778611632271
nucl1301,0.3532833020637899,0.23846153846153847,0.05610985945713973,0.0,1.0,0.6192307692307693,40.0,0.9438901405428602,0.771383621335907,0.7505176656833168,0.3539130434782608,24.0,0.36210131332082557
nucl1347,-0.15666041275797377,-0.09743589743589744,0.680561803368821,0.0,0.0,0.4512820512820513,40.0,0.319438196631179,0.45851092037120034,0.5673133309062695,-0.18173913043478263,24.0,-0.16566604127579737
nucl1643,0.41838649155722335,0.28461538461538466,0.29296296296296304,0.0,0.0,0.6423076923076924,40.0,0.707037037037037,0.6534430591989815,0.7434308181653086,,1.0,0.41088180112570366
poli1260,0.24840525328330212,0.158974358974359,0.37593984962406013,0.0,0.0,0.5794871794871795,40.0,0.6240601503759399,0.636186532674612,0.7144260316932444,0.3504347826086956,24.0,0.2838649155722327
