epoch,train_loss,val_loss,mean_lang_emb_norm,mean_featvalue_emb_norm
1,1.255120059715644,1.1024011628968375,0.6959021687507629,0.5295635461807251
2,1.0396315783502594,1.0266559890338354,0.9820312261581421,0.5634132027626038
3,0.9918040948048714,1.0002103277615138,1.1294972896575928,0.5812761783599854
4,0.9649682196397935,0.9777347190039498,1.2281243801116943,0.5978615880012512
5,0.9405866193194543,0.9569723222936902,1.3075932264328003,0.6184845566749573
6,0.918044495846956,0.942956247500011,1.3746962547302246,0.644870400428772
7,0.8978335245722725,0.9286338686943054,1.4310845136642456,0.6647616624832153
8,0.8819008759793735,0.9169178349631173,1.4790735244750977,0.6865863800048828
9,0.8680368602996872,0.9102003276348114,1.5180598497390747,0.7025608420372009
10,0.8568614351773455,0.8995732239314488,1.5531282424926758,0.719961941242218
11,0.8471455218330506,0.8926301045077187,1.5821619033813477,0.7324008345603943
12,0.8390406514968602,0.88686774458204,1.6072006225585938,0.7437459230422974
13,0.8319947699745817,0.8819022987570081,1.6284795999526978,0.7510783076286316
14,0.825447698574393,0.8792004202093396,1.6484375,0.7592316269874573
15,0.8200459833587369,0.8751298785209656,1.6662412881851196,0.7671399116516113
16,0.8139533890231002,0.870045930147171,1.6831281185150146,0.7768272161483765
17,0.8084168007537242,0.8662909184183393,1.6977958679199219,0.7816275358200073
18,0.8039927233250872,0.8639741625104632,1.7125269174575806,0.788076639175415
19,0.7994689958230141,0.8598253982407706,1.7263741493225098,0.7954856753349304
20,0.7949015271639631,0.8598124640328544,1.7386324405670166,0.8011115789413452
21,0.7915409111207531,0.8572898421968732,1.7518328428268433,0.8097713589668274
22,0.7868952251850597,0.8554526950631823,1.7618011236190796,0.811691164970398
23,0.7842552005763976,0.8512255038533892,1.7726638317108154,0.8166081309318542
24,0.781159647530125,0.8524039472852435,1.7811487913131714,0.8233544230461121
25,0.7777784268461889,0.8494507627827781,1.7903227806091309,0.8260854482650757
26,0.7752920859042676,0.8469979039260319,1.797181487083435,0.8289878964424133
27,0.7727426663041115,0.8456493743828365,1.805555820465088,0.8334525227546692
28,0.7704657292173754,0.8460281150681632,1.8114256858825684,0.8347910642623901
29,0.7688026431226923,0.8451338282653263,1.817657709121704,0.8377156257629395
30,0.7666260770732357,0.8418267454419818,1.8229304552078247,0.8405543565750122
31,0.7659095539561203,0.8440019318035671,1.8291130065917969,0.8442267179489136
32,0.763870291381834,0.8403800853661129,1.8341357707977295,0.8481699228286743
33,0.7619007072381435,0.8425299269812447,1.8372859954833984,0.846411406993866
34,0.7609205979613527,0.84164845091956,1.8413665294647217,0.8479698896408081
35,0.7600116668449294,0.8415254737649646,1.8462333679199219,0.8526325225830078
36,0.7589134192995487,0.839955815247127,1.8498040437698364,0.8540959358215332
37,0.7569978934141898,0.8403301366737911,1.8522800207138062,0.8556545972824097
38,0.7563258027958293,0.8401047459670475,1.8559253215789795,0.8582656979560852
39,0.755431417375803,0.8397124920572553,1.8585143089294434,0.8578901290893555
40,0.75429273595012,0.8381137933049884,1.8612056970596313,0.8593939542770386
41,0.7538603929382178,0.8358170475278582,1.864066243171692,0.8615055084228516
42,0.7531700741740004,0.8358546878610339,1.8661024570465088,0.8622671365737915
43,0.7519701563062207,0.836919618504388,1.867763876914978,0.8642264604568481
44,0.7511470921698117,0.8359173238277435,1.8706977367401123,0.8661244511604309
45,0.7498398018820632,0.8375476726463863,1.8719030618667603,0.8645124435424805
46,0.7503670227503584,0.8355920655386788,1.8746228218078613,0.8683422207832336
47,0.7494945280974911,0.8381037584372929,1.8759609460830688,0.8675413131713867
48,0.7493422361871889,0.8392436121191297,1.876913070678711,0.8677545785903931
49,0.749358483199631,0.8345197652067456,1.8786308765411377,0.8699320554733276
50,0.7479556758677767,0.8363029105322701,1.880327820777893,0.8704149127006531
51,0.7476060148929397,0.8356855511665344,1.8815984725952148,0.8702910542488098
52,0.7472079655816478,0.8337799779006413,1.8839999437332153,0.8723708987236023
53,0.7473697877458988,0.8341694687094007,1.8855899572372437,0.8748307228088379
54,0.7460457744497445,0.8351782815796989,1.8856005668640137,0.870689868927002
55,0.7463314185940451,0.8345741289002555,1.8868175745010376,0.8718635439872742
56,0.7456428293258913,0.8356027517999921,1.888158917427063,0.8736240267753601
57,0.7446992811296256,0.8355701182569776,1.8895295858383179,0.8756049871444702
58,0.7442090300422523,0.8362754540784019,1.8897162675857544,0.8759914636611938
59,0.7438836085399793,0.8333482316562107,1.890354871749878,0.8763038516044617
60,0.7440313520811258,0.8335205870015281,1.8912978172302246,0.8794606924057007
61,0.7436323924170386,0.8337018617561885,1.8934228420257568,0.8786231875419617
62,0.743022168295518,0.835245668888092,1.893318772315979,0.8794845342636108
63,0.7433685455170851,0.8351604895932334,1.8937749862670898,0.877057671546936
64,0.7428597288146135,0.8346474851880755,1.8944724798202515,0.8772891759872437
65,0.742905585756225,0.83346540587289,1.8961738348007202,0.8784503936767578
66,0.7428437221434808,0.8326570519379207,1.8968865871429443,0.8800439834594727
67,0.7423315525896126,0.8334142438002995,1.8969035148620605,0.8781278729438782
68,0.7422744418464361,0.8333183356693813,1.8982537984848022,0.8812285661697388
69,0.7414594797357437,0.8317447900772095,1.8986541032791138,0.880468487739563
70,0.7413073799783184,0.8317159882613591,1.8989617824554443,0.8812482953071594
71,0.7419187809310613,0.832885605948312,1.8998862504959106,0.8809778094291687
