,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,3.5762787e-07,0.2376746,0.075318396,0.07418454,0.06605393,0.091555715,0.07378799,0.07568097,0.06240952,0.035463154,0.08451331,0.12560755,0.10025138,0.058733046,0.10752326,0.091371536,0.07114339,0.12853599,0.13989753,0.13758749,0.05134988,0.04123205,0.07601285,0.15554208,0.18084401,0.16815567,0.05740148,0.08685887,0.06537962,0.05806595,0.12741059,0.13440025,0.08345878,0.06605607,0.09215492,0.22329837,0.15424061,0.039111078,0.22657526,0.11844689,0.069759965
copt1239,0.2376746,0.0,0.13085437,0.11701888,0.10019702,0.10498035,0.101753294,0.08612794,0.22194827,0.1720627,0.08032107,0.058487177,0.09420794,0.12927324,0.20413005,0.11300403,0.19790924,0.08837229,0.054641604,0.25835264,0.12852687,0.13979661,0.14977616,0.2432605,0.054335117,0.19867277,0.27412528,0.079933345,0.210406,0.22311115,0.08201903,0.049975336,0.07856041,0.13584799,0.08311397,0.34267098,0.33831644,0.13644737,0.032903492,0.10750657,0.12949401
czec1258,0.075318396,0.13085437,0.0,0.046957493,0.05163431,0.03734255,0.036850512,0.038666606,0.045556545,0.033394456,0.046524227,0.076312125,0.05692941,0.035598397,0.092772126,0.01690495,0.015724778,0.040733337,0.105959296,0.09729737,0.040751338,0.030535638,0.0568673,0.09580606,0.119475365,0.110717356,0.08087909,0.04735601,0.050206363,0.06112188,0.0767194,0.05400777,0.041434944,0.07036346,0.0493263,0.16729814,0.113153994,0.02904129,0.17079991,0.101407886,0.017112732
dani1285,0.07418454,0.11701888,0.046957493,4.172325e-07,0.021692276,0.019378006,0.030077279,0.035838723,0.07842928,0.045154333,0.011292279,0.038266182,0.010555029,0.028633952,0.1135968,0.03402871,0.05436814,0.039285243,0.07078642,0.14616871,0.010194957,0.04159397,0.06608355,0.15554172,0.10179919,0.15488797,0.07230401,0.015649617,0.027950644,0.052046835,0.047807455,0.025894761,0.0067304373,0.06288582,0.007142961,0.24772793,0.19078475,0.015186787,0.122572124,0.0678072,0.059156895
dutc1256,0.06605393,0.10019702,0.05163431,0.021692276,0.0,0.030031443,0.02165562,0.044273853,0.06811631,0.03784716,0.015087664,0.06313026,0.03992158,0.030100584,0.091157615,0.03802091,0.065885246,0.042274773,0.05597949,0.115092635,0.026784956,0.027432024,0.03779936,0.1240589,0.11257172,0.118492186,0.11193937,0.038200974,0.070097625,0.08737141,0.07318562,0.036060512,0.018730164,0.08695847,0.014742255,0.20500898,0.16933995,0.031025171,0.11155653,0.09648746,0.0449543
faro1244,0.091555715,0.10498035,0.03734255,0.019378006,0.030031443,0.0,0.02275151,0.058108985,0.09019709,0.060751975,0.008829534,0.0554235,0.029720664,0.03712505,0.1235069,0.0145484805,0.042988062,0.01796794,0.09053385,0.14103723,0.0148803,0.044114888,0.051836133,0.13291812,0.13519055,0.14394468,0.11849165,0.037453234,0.05914873,0.09953487,0.08380449,0.026207387,0.022257626,0.09718019,0.013347268,0.21027815,0.1855408,0.03802097,0.14608437,0.1111539,0.057117462
finn1318,0.07378799,0.101753294,0.036850512,0.030077279,0.02165562,0.02275151,1.7881393e-07,0.057204127,0.042839587,0.026307404,0.014365792,0.078452885,0.05545008,0.007413268,0.045424342,0.018318832,0.042510152,0.027334988,0.049773514,0.070198596,0.03465849,0.011106372,0.011819005,0.06655228,0.13215089,0.06208414,0.12687206,0.050782382,0.07672191,0.09547788,0.09919524,0.04860902,0.024915874,0.09488028,0.018057108,0.13244146,0.113361716,0.0316903,0.120946884,0.12126881,0.024641931
hebr1245,0.07568097,0.08612794,0.038666606,0.035838723,0.044273853,0.058108985,0.057204127,2.3841858e-07,0.08911115,0.050589085,0.044407845,0.027093291,0.028796136,0.04988271,0.1281392,0.06209576,0.08008486,0.0718447,0.05781883,0.1708495,0.035401702,0.049558938,0.100174785,0.18383586,0.034595847,0.1699279,0.06254649,0.011638522,0.053440213,0.043332994,0.015614688,0.035465777,0.021396935,0.017619312,0.041922808,0.28558826,0.20854247,0.01900518,0.08342558,0.021787405,0.04476595
hind1269,0.06240952,0.22194827,0.045556545,0.07842928,0.06811631,0.09019709,0.042839587,0.08911115,0.0,0.013936043,0.086530566,0.16185892,0.1224916,0.026729763,0.026174009,0.05971402,0.03396815,0.09280479,0.11691481,0.024954915,0.082995415,0.019144237,0.03561592,0.03996545,0.20292538,0.05348468,0.09034228,0.10786909,0.07667744,0.066260874,0.1521951,0.13142496,0.07941848,0.11648935,0.084418416,0.08834237,0.035889387,0.046942234,0.22503924,0.16997701,0.019990265
hung1274,0.035463154,0.1720627,0.033394456,0.045154333,0.03784716,0.060751975,0.026307404,0.050589085,0.013936043,0.0,0.050131798,0.10236937,0.074882746,0.01162523,0.039479792,0.046618402,0.036607027,0.07840115,0.080316246,0.059573114,0.047795177,0.005631447,0.032224655,0.07468408,0.14449948,0.077317536,0.06533128,0.061351538,0.052835822,0.046222866,0.09751445,0.09064287,0.042808652,0.06797701,0.053712428,0.14007491,0.080056846,0.018310845,0.16553044,0.10789335,0.015196681
