,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,5.9604645e-08,0.044984996,0.0032185912,0.01393801,0.030196607,0.011811376,0.010552287,0.01799649,0.010105908,0.016109586,0.01306951,0.002589941,0.0004824996,0.004231453,0.015228689,0.0036811233,0.0010613203,0.0021451116,0.067228794,0.016103864,0.007317424,0.0025791526,0.006685376,0.022683024,0.044019043,0.018118441,0.0064187646,0.015096247,0.0075208545,0.0037958026,0.026036203,0.01883173,0.02715528,0.005619943,0.0132339,0.022393882,0.019759476,0.005223632,0.07355392,0.011348546,0.010392904
copt1239,0.044984996,1.1920929e-07,0.0278458,0.016557038,0.0068854094,0.013174415,0.016188323,0.016305447,0.041608155,0.01987189,0.011367023,0.028252125,0.040083587,0.027789354,0.041630268,0.038632035,0.041509926,0.035506308,0.008175015,0.036003828,0.029746711,0.054507732,0.025988638,0.033955812,0.010904491,0.028951645,0.028621674,0.018448353,0.084109545,0.05012107,0.01327467,0.013681352,0.0027746558,0.031161606,0.011907756,0.025648832,0.037502885,0.035075545,0.0062052608,0.019627273,0.017376423
czec1258,0.0032185912,0.0278458,0.0,0.0043756366,0.016433835,0.0037289262,0.003417313,0.0113969445,0.007752478,0.008671343,0.004067123,0.0002657771,0.0022691488,0.0007930398,0.009496212,0.0019572973,0.0019384623,0.0030320883,0.043641567,0.010328889,0.007019818,0.0059505105,0.0018553734,0.015320241,0.030956447,0.011484563,0.005760014,0.009841502,0.01694572,0.005094886,0.01584977,0.0109170675,0.01464355,0.005430758,0.0044522285,0.013558745,0.012625337,0.003591299,0.05039847,0.0065036416,0.0026892424
dani1285,0.01393801,0.016557038,0.0043756366,1.1920929e-07,0.0055145025,0.001688838,0.0033749342,0.014090776,0.009786069,0.0056315064,0.0018693805,0.0049806237,0.012329459,0.0035219193,0.007424593,0.0061303973,0.009457052,0.012928307,0.022462964,0.0071608424,0.01692158,0.016700566,0.0019825697,0.011473358,0.027514935,0.008565605,0.0138942,0.013667285,0.033234775,0.011489749,0.011065483,0.010967612,0.0074050426,0.0154931545,0.00178653,0.008364797,0.008654714,0.0075206757,0.03419435,0.009667873,0.00043267012
dutc1256,0.030196607,0.0068854094,0.016433835,0.0055145025,1.7881393e-07,0.0052998066,0.010830104,0.016279578,0.02400124,0.011235774,0.0064667463,0.016747832,0.027588308,0.014881194,0.020955205,0.020914912,0.025162041,0.026203632,0.009399056,0.01712799,0.027029812,0.037219703,0.01077503,0.020893514,0.020664752,0.01679951,0.022345662,0.017181993,0.05953771,0.027543664,0.0072900653,0.011497736,0.0025426745,0.027049959,0.004695356,0.0149021745,0.019813597,0.020643055,0.0188452,0.0141536,0.0066120625
faro1244,0.011811376,0.013174415,0.0037289262,0.001688838,0.0052998066,0.0,0.003553152,0.006538689,0.01456821,0.008331656,0.0012669563,0.004237592,0.00945276,0.004322052,0.014219403,0.008175433,0.009679198,0.008388519,0.025048554,0.013093889,0.009819388,0.01805228,0.0029511452,0.018089294,0.017756402,0.01340574,0.00716424,0.0061796904,0.03464043,0.012823999,0.0057139993,0.0044741035,0.0043492913,0.009307146,7.2300434e-05,0.0137530565,0.015979648,0.009599686,0.02902478,0.003756702,0.0012478232
finn1318,0.010552287,0.016188323,0.003417313,0.0033749342,0.010830104,0.003553152,0.0,0.01325649,0.0078856945,0.0027279854,0.0010395646,0.0031255484,0.009275854,0.0025920272,0.01064539,0.0068771243,0.0076655746,0.00954473,0.028706133,0.008950233,0.011207581,0.0121364,0.0044938326,0.008901477,0.027035236,0.005848706,0.011360943,0.012478113,0.029009521,0.014140308,0.017187476,0.012415409,0.008027673,0.010185719,0.003791511,0.00634861,0.009802401,0.004509568,0.037688494,0.010303259,0.002218008
hebr1245,0.01799649,0.016305447,0.0113969445,0.014090776,0.016279578,0.006538689,0.01325649,0.0,0.035009325,0.02498573,0.009070873,0.01251924,0.013342261,0.015886784,0.036967754,0.021618247,0.020271838,0.0087150335,0.039453864,0.0362792,0.004975319,0.030515254,0.015221953,0.042084336,0.0063719153,0.03458935,0.003800869,0.00040131807,0.04801911,0.025821567,0.005376339,0.00064730644,0.00921315,0.005746186,0.0063601136,0.035378158,0.040605187,0.024625361,0.025939584,0.0013466477,0.012396455
hind1269,0.010105908,0.041608155,0.007752478,0.009786069,0.02400124,0.01456821,0.0078856945,0.035009325,0.0,0.0049195886,0.012149692,0.006493926,0.0123153925,0.00399822,0.0025212169,0.0036926866,0.0051221848,0.017020166,0.0487597,0.0017794371,0.025689542,0.0054053664,0.0061240196,0.0035873652,0.06093514,0.0027861595,0.024276257,0.032533467,0.014521062,0.007752061,0.036316514,0.032885075,0.026642859,0.022883356,0.015683651,0.0049120784,0.0023875237,0.0012555718,0.07401693,0.026187897,0.008135915
hung1274,0.016109586,0.01987189,0.008671343,0.0056315064,0.011235774,0.008331656,0.0027279854,0.02498573,0.0049195886,0.0,0.004836619,0.0073755383,0.016479075,0.005088389,0.0076532364,0.009103954,0.01101172,0.018500328,0.026415765,0.00423193,0.02245307,0.014840007,0.006618321,0.002716601,0.040620685,0.0011149049,0.021593988,0.024084032,0.031769395,0.016772628,0.025083184,0.022647858,0.011526883,0.02097547,0.008635998,0.0011715889,0.004602611,0.00425756,0.045658946,0.020123303,0.004532993
