,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.9588817,0.6755768,0.6298386,0.48370075,0.6438057,0.4799741,0.5310446,0.4766431,0.3827855,0.5523001,0.58605003,0.6698567,0.5069103,0.7740527,0.6126561,0.54047346,0.8189574,0.69486725,0.7119,0.34284872,0.3250236,0.37469047,0.78885335,0.7827083,1.0202795,0.3014198,0.57617795,0.4137693,0.34524024,0.76362526,0.7344174,0.5988374,0.48606515,0.6781115,0.91877246,0.8394666,0.36618966,0.8989836,0.6279881,0.71809435
copt1239,0.9588817,5.9604645e-08,0.56245744,0.65152574,0.8302759,0.59484446,0.5797404,0.2804519,0.7896325,0.7331882,0.5998502,0.27624202,0.5457026,0.6645669,0.9561297,0.46810424,0.62624574,0.5084343,0.6273458,0.85886663,0.6709496,0.73395574,0.88143873,0.78775954,0.16589028,0.829893,0.6391091,0.42868692,0.6030102,0.5942575,0.36134475,0.40133637,0.52133805,0.41563326,0.6257205,1.0366133,0.896318,0.6191652,0.42858845,0.31093228,0.5579836
czec1258,0.6755768,0.56245744,5.9604645e-08,0.56373966,0.6946437,0.26389945,0.34660703,0.32203287,0.4880072,0.43093956,0.4021814,0.5703614,0.49858117,0.38713104,0.8317803,0.18065238,0.16089022,0.47116655,0.80140114,0.6456052,0.39820206,0.3183416,0.51318717,0.54922366,0.6411946,0.7589712,0.2862838,0.43315542,0.3403458,0.40673512,0.5633563,0.43498415,0.4459399,0.6859802,0.56520927,0.623051,0.5111989,0.31290102,0.8536576,0.64145947,0.27226555
dani1285,0.6298386,0.65152574,0.56373966,5.9604645e-08,0.22127926,0.2997108,0.22061509,0.29697257,0.43116802,0.28617275,0.08632827,0.29195905,0.09392506,0.32575327,0.6433335,0.31109452,0.36785483,0.2623186,0.49226922,0.6419555,0.18112904,0.39215118,0.29697174,0.6456188,0.65210843,0.7527405,0.24940598,0.16230398,0.15309179,0.22769189,0.18789142,0.18241549,0.080687284,0.5427946,0.01610434,0.8281713,0.6104295,0.2287718,0.6406576,0.3465116,0.5662556
dutc1256,0.48370075,0.8302759,0.6946437,0.22127926,0.0,0.56947476,0.45450974,0.4951883,0.4493587,0.3118611,0.31371272,0.51611006,0.29706848,0.6015727,0.83046436,0.48773146,0.5294008,0.44426286,0.66063625,0.68294734,0.30876386,0.52360797,0.21667862,0.74009466,0.82777613,0.91819376,0.44396597,0.4083442,0.34076244,0.41124523,0.428827,0.3423636,0.28310716,0.82144004,0.20768195,0.93426764,0.72367775,0.44760203,0.8005191,0.5917628,0.6111635
faro1244,0.6438057,0.59484446,0.26389945,0.2997108,0.56947476,0.0,0.18608636,0.23446202,0.5177716,0.31254297,0.12032151,0.3194806,0.3234142,0.29343396,0.86730266,0.14029688,0.25680584,0.40478045,0.7825838,0.6471503,0.21293259,0.27965266,0.5580678,0.65360844,0.6493732,0.896045,0.180188,0.30472142,0.1987586,0.39168948,0.43791157,0.23921794,0.24409872,0.5605301,0.3152861,0.7731105,0.65010244,0.24306226,0.85971683,0.4149649,0.38596416
finn1318,0.4799741,0.5797404,0.34660703,0.22061509,0.45450974,0.18608636,5.9604645e-08,0.17733794,0.20251215,0.10686314,0.15578693,0.30616117,0.25739968,0.058058262,0.46082056,0.17985493,0.22345626,0.3884853,0.43726027,0.37517112,0.17559713,0.116925776,0.29858088,0.3561228,0.542586,0.56019276,0.092953265,0.19506812,0.08539969,0.1397748,0.3578604,0.23395783,0.1314559,0.4377327,0.21993059,0.58341074,0.40989536,0.08942437,0.6160668,0.3533808,0.29814297
hebr1245,0.5310446,0.2804519,0.32203287,0.29697257,0.4951883,0.23446202,0.17733794,0.0,0.37613636,0.21956939,0.19423187,0.115629256,0.21268064,0.24020338,0.6887553,0.23578131,0.33610666,0.31554896,0.4813193,0.6784537,0.18899977,0.25297052,0.43665272,0.62340266,0.2675426,0.8057368,0.15470594,0.12167668,0.18377864,0.22969031,0.17301774,0.18655789,0.1510877,0.26198,0.31161076,0.8730759,0.657502,0.17947453,0.48529023,0.1671921,0.29185164
hind1269,0.4766431,0.7896325,0.4880072,0.43116802,0.4493587,0.5177716,0.20251215,0.37613636,0.0,0.178967,0.428082,0.5386003,0.44448966,0.22833067,0.31818366,0.39146513,0.34021962,0.36992818,0.5269929,0.2292158,0.31462955,0.22625929,0.19068551,0.22249198,0.7826922,0.46899718,0.302072,0.4103377,0.24683356,0.23209107,0.55259085,0.4107744,0.32099485,0.6555737,0.40373862,0.41080683,0.2778799,0.26341635,0.80967504,0.6492959,0.25635993
hung1274,0.3827855,0.7331882,0.43093956,0.28617275,0.3118611,0.31254297,0.10686314,0.21956939,0.178967,5.9604645e-08,0.23040432,0.40078813,0.30849957,0.15131861,0.46461564,0.34243357,0.36718047,0.4466985,0.49336934,0.46436232,0.2036885,0.15466297,0.17170948,0.40487385,0.6125938,0.644614,0.16681576,0.29417157,0.18863392,0.2273094,0.40512764,0.34720224,0.18434823,0.5094149,0.2927267,0.61299884,0.41117954,0.19045556,0.6612363,0.40591562,0.2811988
