epoch,train_loss,val_loss,mean_lang_emb_norm,mean_featvalue_emb_norm
1,0.5642375407241895,0.5363780554026774,0.9104635715484619,0.7773868441581726
2,0.5357411603385615,0.5365472362466055,0.9183260798454285,0.7791073322296143
3,0.5354751433033781,0.5347682017169587,0.92226642370224,0.8020089268684387
4,0.5338866700968828,0.5336948518883692,0.9291210174560547,0.8147258758544922
5,0.5319600214031898,0.5296209311648591,0.9477314352989197,0.8430197238922119
6,0.5295756857503052,0.5307045101302944,0.9536596536636353,0.847926139831543
7,0.5282623156534202,0.5281971770606629,0.9644284844398499,0.853786826133728
8,0.5275674304127281,0.5295313645715582,0.9593393206596375,0.8551070690155029
9,0.5276455294321217,0.5282158492362663,0.9652894139289856,0.8545240163803101
10,0.527444628900817,0.5283818547039816,0.9622349739074707,0.8573600053787231
11,0.5272150502656777,0.5276004696545535,0.9656882882118225,0.8604534864425659
12,0.5270587479431327,0.5274541459671439,0.9637750387191772,0.8583123087882996
13,0.5270390575492726,0.5288901622981241,0.9615753889083862,0.8531677722930908
14,0.5271230548019087,0.5267508246310769,0.9688630700111389,0.868404746055603
15,0.5268539058042183,0.5275795753688028,0.9666562080383301,0.8631786108016968
16,0.5267196188466063,0.5272312262286879,0.966600239276886,0.8619348406791687
17,0.526771318461924,0.5266753863798429,0.968271017074585,0.8690916895866394
18,0.5265105879027345,0.5264809409232989,0.9685474634170532,0.8639752864837646
19,0.5264801128103844,0.5268311190278563,0.9686424136161804,0.8644787073135376
20,0.5263434570799216,0.5268708328678183,0.9655183553695679,0.8623750805854797
21,0.5261259720950653,0.5267588165524888,0.9683348536491394,0.8637886643409729
22,0.5259431877310398,0.5273305496124372,0.9674133062362671,0.8637625575065613
23,0.5260265234511873,0.5270357270763345,0.9665622711181641,0.8623156547546387
24,0.5258292924073227,0.5274845765878077,0.9671013355255127,0.860506534576416
25,0.5258456651901908,0.5270214027737918,0.9667215347290039,0.8591693043708801
26,0.525663846723604,0.5269357353857119,0.9670729041099548,0.8606060743331909
27,0.5256990427356102,0.5266600210372716,0.9682203531265259,0.8667697906494141
28,0.5253724870563918,0.526641362333951,0.9672491550445557,0.8635417819023132
