,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.2802984,0.1483531,0.100734055,0.056946337,0.10396469,0.063492954,0.095088065,0.108216405,0.06929064,0.06763774,0.27178615,0.14329642,0.08839756,0.18874353,0.13806337,0.14694792,0.15027517,0.15315723,0.20561111,0.057845414,0.06288749,0.091756284,0.23727989,0.20013565,0.24636084,0.05084747,0.11700827,0.10469329,0.05756253,0.19044906,0.15162891,0.1328252,0.0668363,0.14907467,0.37032133,0.26249444,0.058639705,0.25714773,0.1829369,0.11582911
copt1239,0.2802984,0.0,0.13264501,0.14082938,0.15748054,0.20614576,0.15219688,0.07363385,0.2748993,0.18556029,0.13993907,0.08508921,0.08066493,0.17619205,0.36589617,0.15609884,0.19572628,0.20677108,0.07748467,0.40063286,0.20666778,0.22204792,0.27537388,0.39666873,0.021841824,0.37412608,0.15473652,0.059622824,0.14433104,0.17159802,0.0415318,0.09852958,0.0915938,0.11144549,0.10297918,0.5774012,0.43306965,0.13574088,0.05341655,0.03741449,0.17389679
czec1258,0.1483531,0.13264501,0.0,0.05505669,0.061502457,0.03452909,0.03665346,0.061039686,0.08704281,0.06434178,0.05158961,0.18156707,0.0928098,0.056308985,0.21539694,0.020261943,0.018968046,0.029990196,0.121519506,0.18060422,0.060115993,0.06696659,0.08072829,0.17874545,0.13752866,0.20841497,0.05018258,0.059013247,0.03635454,0.04884273,0.09499401,0.050147295,0.060416758,0.102454364,0.07438898,0.2862776,0.1920048,0.059662044,0.22436053,0.140225,0.04118526
dani1285,0.100734055,0.14082938,0.05505669,0.0,0.02140683,0.035220504,0.027550757,0.038287938,0.114162385,0.074501336,0.007053077,0.1258415,0.034890592,0.039321125,0.24987805,0.05745995,0.067799866,0.06527448,0.088023126,0.23046446,0.02556026,0.07483423,0.097714484,0.24065083,0.117687106,0.26201952,0.01629448,0.031963646,0.014131069,0.02974832,0.06798798,0.021487296,0.011867821,0.069515705,0.0111426115,0.40503514,0.28995943,0.024936616,0.1737817,0.09648669,0.09148109
dutc1256,0.056946337,0.15748054,0.061502457,0.02140683,0.0,0.04988253,0.022912562,0.038627803,0.07858813,0.0397619,0.017476022,0.17758632,0.06468022,0.038488925,0.19408077,0.055374444,0.07249522,0.06684828,0.08360541,0.18197292,0.03384745,0.041507542,0.06493485,0.19818819,0.12588042,0.22472048,0.01953721,0.043936014,0.042536795,0.023186564,0.09398943,0.042838097,0.037015736,0.06197363,0.045580685,0.34794056,0.23330522,0.02284062,0.18664724,0.11516535,0.06672734
faro1244,0.10396469,0.20614576,0.03452909,0.035220504,0.04988253,0.0,0.03782481,0.07133031,0.10106772,0.08527821,0.032478213,0.1752429,0.08742601,0.06254232,0.26147634,0.033189178,0.026238024,0.038823605,0.1702689,0.19897258,0.028236449,0.07112795,0.084558666,0.215191,0.1870361,0.259628,0.028399229,0.070109725,0.01676023,0.04158008,0.114390135,0.048830986,0.05865115,0.10021573,0.060836256,0.3318473,0.23517501,0.052405417,0.28238142,0.16370028,0.07277936
finn1318,0.063492954,0.15219688,0.03665346,0.027550757,0.022912562,0.03782481,0.0,0.031324267,0.04590851,0.019308567,0.016499221,0.19412845,0.07048267,0.009616733,0.14081812,0.03527677,0.048334062,0.041232884,0.068796694,0.13652712,0.024385512,0.021577716,0.039070964,0.14524877,0.118131936,0.15777355,0.0125691295,0.039293826,0.025674224,0.010348678,0.097486496,0.04401207,0.037203014,0.046566725,0.054793537,0.28457218,0.18057066,0.009339154,0.17670476,0.11403149,0.032387197
hebr1245,0.095088065,0.07363385,0.061039686,0.038287938,0.038627803,0.07133031,0.031324267,0.0,0.12754929,0.06327313,0.022414625,0.09722495,0.026164532,0.05522549,0.23766339,0.07418364,0.0922814,0.0992403,0.053693235,0.2528882,0.04858911,0.07913643,0.11962414,0.2665761,0.041648388,0.26588064,0.026016533,0.01116842,0.04070133,0.041455746,0.03453672,0.034695685,0.027127028,0.018800914,0.044671416,0.43887937,0.3027342,0.01942563,0.08916187,0.033708036,0.073064625
hind1269,0.108216405,0.2748993,0.08704281,0.114162385,0.07858813,0.10106772,0.04590851,0.12754929,1.1920929e-07,0.022522151,0.102639735,0.38240558,0.21041405,0.03557229,0.05667597,0.061283708,0.07590169,0.049387336,0.141958,0.03657919,0.096247256,0.0146023035,0.0105679035,0.041080117,0.24950975,0.06460804,0.09012431,0.14444172,0.10967529,0.05860454,0.24204522,0.13366169,0.137716,0.14438975,0.16512609,0.1298185,0.070818424,0.07640624,0.31264216,0.26467997,0.030831456
hung1274,0.06929064,0.18556029,0.06434178,0.074501336,0.0397619,0.08527821,0.019308567,0.06327313,0.022522151,0.0,0.057278514,0.28770208,0.13427562,0.01731968,0.07386947,0.06066346,0.07962346,0.06097138,0.070376575,0.0838415,0.067558646,0.0076949596,0.017881691,0.093396604,0.14950502,0.097851455,0.049147546,0.08143598,0.07774168,0.035416365,0.15905976,0.09588677,0.087180376,0.0748235,0.11310214,0.20914793,0.11882776,0.03227961,0.19857115,0.16716224,0.025657713
icel1247,0.06763774,0.13993907,0.05158961,0.007053077,0.017476022,0.032478213,0.016499221,0.022414625,0.102639735,0.057278514,0.0,0.12636065,0.0310449,0.03345585,0.23099619,0.059375048,0.06599587,0.07011986,0.08186555,0.22480208,0.011865079,0.060075164,0.08705056,0.2380771,0.102432966,0.25423163,0.0050283074,0.024797738,0.013202727,0.0192011,0.064826906,0.028244913,0.019025147,0.0413633,0.025169969,0.40018553,0.28032982,0.011604726,0.15905923,0.08268666,0.076413274
iris1253,0.27178615,0.08508921,0.18156707,0.1258415,0.17758632,0.1752429,0.19412845,0.09722495,0.38240558,0.28770208,0.12636065,1.7881393e-07,0.048082232,0.24524218,0.5629978,0.20562357,0.21696514,0.2566321,0.19207907,0.5624833,0.16702718,0.3074333,0.36787504,0.5743443,0.07968694,0.5805044,0.14229333,0.07771802,0.12263554,0.18551594,0.033237815,0.09880555,0.09693396,0.123076975,0.08822495,0.7784622,0.62045646,0.163288,0.13174653,0.04280317,0.26851553
ital1282,0.14329642,0.08066493,0.0928098,0.034890592,0.06468022,0.08742601,0.07048267,0.026164532,0.21041405,0.13427562,0.0310449,0.048082232,5.9604645e-08,0.10080171,0.35179573,0.112497866,0.12827766,0.13810676,0.08601779,0.36603326,0.05935681,0.15461522,0.19258922,0.37317127,0.05350095,0.37873554,0.045342743,0.015402138,0.046183944,0.07496607,0.016772807,0.028658867,0.02458626,0.04829496,0.024649858,0.5634368,0.41534942,0.051468194,0.09778458,0.028718948,0.1424135
komi1268,0.08839756,0.17619205,0.056308985,0.039321125,0.038488925,0.06254232,0.009616733,0.05522549,0.03557229,0.01731968,0.03345585,0.24524218,0.10080171,1.1920929e-07,0.1071673,0.05246359,0.06926519,0.051122487,0.06280583,0.10756838,0.046106637,0.018967688,0.031276286,0.11260724,0.14400852,0.11693978,0.034594536,0.06376511,0.04356867,0.025499761,0.1358149,0.06389743,0.049139082,0.076999426,0.06775421,0.25017738,0.15960503,0.019135296,0.18676126,0.14904678,0.042519152
kore1280,0.18874353,0.36589617,0.21539694,0.24987805,0.19408077,0.26147634,0.14081812,0.23766339,0.05667597,0.07386947,0.23099619,0.5629978,0.35179573,0.1071673,1.1920929e-07,0.19082117,0.22118366,0.17309654,0.16902167,0.03812188,0.2331438,0.07896066,0.061846375,0.037296236,0.32446074,0.015496254,0.21160698,0.26352757,0.25573206,0.16656804,0.3773415,0.28593373,0.2694202,0.23007762,0.3076685,0.100685,0.06143093,0.17171508,0.34704268,0.37322456,0.10643625
latv1249,0.13806337,0.15609884,0.020261943,0.05745995,0.055374444,0.033189178,0.03527677,0.07418364,0.061283708,0.06066346,0.059375048,0.20562357,0.112497866,0.05246359,0.19082117,5.9604645e-08,0.013219297,0.014797509,0.13246429,0.13654524,0.068101525,0.054249644,0.06305897,0.1375997,0.16218436,0.18077672,0.052667975,0.06694913,0.040071964,0.040310144,0.11225623,0.045642734,0.06407833,0.11208683,0.07464892,0.24954331,0.16044271,0.064424396,0.25720316,0.16199917,0.03055793
lith1251,0.14694792,0.19572628,0.018968046,0.067799866,0.07249522,0.026238024,0.048334062,0.0922814,0.07590169,0.07962346,0.06599587,0.21696514,0.12827766,0.06926519,0.22118366,0.013219297,0.0,0.015884817,0.17916459,0.15594292,0.06270647,0.07064277,0.07046765,0.15558344,0.19587046,0.20704728,0.056264877,0.0913375,0.039527535,0.0455603,0.13173968,0.06807876,0.08816689,0.12559938,0.097708344,0.2508704,0.1698252,0.082069516,0.3035946,0.18977416,0.038398564
malt1254,0.15027517,0.20677108,0.029990196,0.06527448,0.06684828,0.038823605,0.041232884,0.0992403,0.049387336,0.06097138,0.07011986,0.2566321,0.13810676,0.051122487,0.17309654,0.014797509,0.015884817,0.0,0.16238189,0.118826926,0.07009971,0.055382133,0.04849267,0.113768995,0.21247977,0.16241455,0.060879707,0.09954828,0.05228597,0.05014378,0.1521377,0.06909573,0.087432384,0.1350317,0.09643853,0.2063306,0.12987208,0.08046538,0.30684006,0.20774114,0.03507155
mand1415,0.15315723,0.07748467,0.121519506,0.088023126,0.08360541,0.1702689,0.068796694,0.053693235,0.141958,0.070376575,0.08186555,0.19207907,0.08601779,0.06280583,0.16902167,0.13246429,0.17916459,0.16238189,0.0,0.22626966,0.13282824,0.100327134,0.13339883,0.22977167,0.04901719,0.19117957,0.092843294,0.050329328,0.11076701,0.091706455,0.09285098,0.09091616,0.060797334,0.07115859,0.0820992,0.40684056,0.28246444,0.052209377,0.05122465,0.07532489,0.10890579
mara1378,0.20561111,0.40063286,0.18060422,0.23046446,0.18197292,0.19897258,0.13652712,0.2528882,0.03657919,0.0838415,0.22480208,0.5624833,0.36603326,0.10756838,0.03812188,0.13654524,0.15594292,0.118826926,0.22626966,1.1920929e-07,0.21972,0.06937736,0.043373525,0.0072544217,0.37866187,0.023873687,0.20413566,0.27110183,0.22151965,0.15428346,0.38919693,0.25627148,0.257111,0.26686323,0.28957617,0.050880134,0.027776062,0.17811489,0.43664098,0.41767597,0.0864045
