,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.33293623,0.11843979,0.11197817,0.07311785,0.085948646,0.06412852,0.10953295,0.09243399,0.04486662,0.082702935,0.2176668,0.14644146,0.07764244,0.12244111,0.11658847,0.12386447,0.18023002,0.15683806,0.18948448,0.05581075,0.044670045,0.057106614,0.18751162,0.21682614,0.21535522,0.05016285,0.13365918,0.09048259,0.066569924,0.16587359,0.18796074,0.11737931,0.09747231,0.1309259,0.29572797,0.19726127,0.06995672,0.30347598,0.15691817,0.09683514
copt1239,0.33293623,0.0,0.18120229,0.17621177,0.1698212,0.23442501,0.21494466,0.075053036,0.32374722,0.23577064,0.1821968,0.067222476,0.11505383,0.24144208,0.36319935,0.19626397,0.27789694,0.22780097,0.10902017,0.45225477,0.2027874,0.26413,0.36332232,0.4657889,0.021659315,0.41206527,0.18293798,0.086557806,0.1948418,0.15097165,0.04784423,0.08751351,0.12653404,0.103251815,0.16945034,0.64315605,0.49450505,0.16071069,0.049606442,0.05913222,0.19787264
czec1258,0.11843979,0.18120229,5.9604645e-08,0.06381178,0.05866313,0.029142201,0.034995437,0.054026127,0.06608021,0.04988438,0.054127455,0.1431759,0.075010836,0.046810865,0.14735383,0.011954963,0.017896831,0.042587698,0.14274985,0.16325516,0.042464435,0.05286169,0.079396665,0.14188963,0.14314157,0.17443913,0.043741763,0.07799196,0.041950226,0.044264197,0.08845317,0.06724262,0.056946397,0.099387705,0.07266319,0.25224715,0.1534149,0.04853511,0.24592501,0.119910896,0.024849296
dani1285,0.11197817,0.17621177,0.06381178,5.9604645e-08,0.023811102,0.02757579,0.030041873,0.050563455,0.108968616,0.058954775,0.005204439,0.077683985,0.015227556,0.037873447,0.17514598,0.03093642,0.080138505,0.047861636,0.09875214,0.23695612,0.017648935,0.073235154,0.1083889,0.23469585,0.122299075,0.2503752,0.02029103,0.026496768,0.007006824,0.019778013,0.05358106,0.02902168,0.0067848563,0.072904706,0.0015204549,0.3840301,0.25053233,0.014953911,0.18681759,0.07104248,0.08749819
dutc1256,0.07311785,0.1698212,0.05866313,0.023811102,0.0,0.044430196,0.025143385,0.034915984,0.07804787,0.028269231,0.018685758,0.109536946,0.0437724,0.038790762,0.1326971,0.042368293,0.0823195,0.08078742,0.07736075,0.18559092,0.025011837,0.04049343,0.07294381,0.1930474,0.10835999,0.1982876,0.020950735,0.041503906,0.028428793,0.020876646,0.05613935,0.0522874,0.020902395,0.06964117,0.03164071,0.3319226,0.20698261,0.01838839,0.1752944,0.07467359,0.054866612
faro1244,0.085948646,0.23442501,0.029142201,0.02757579,0.044430196,1.1920929e-07,0.02836436,0.07009065,0.08611393,0.05171436,0.0192734,0.12181562,0.04825169,0.039096832,0.17550147,0.012862623,0.03486389,0.038176417,0.1618923,0.20753896,0.011948764,0.056684792,0.08096194,0.18946481,0.17570812,0.23735338,0.02020359,0.06337333,0.013752103,0.034552455,0.09578079,0.058722436,0.037350595,0.096065044,0.033243716,0.31243157,0.20028085,0.030400455,0.27701575,0.11491865,0.0663681
finn1318,0.06412852,0.21494466,0.034995437,0.030041873,0.025143385,0.02836436,1.1920929e-07,0.047632873,0.032192647,0.008852363,0.01927942,0.14775747,0.06235206,0.0031876564,0.073928416,0.025823116,0.043808162,0.06078899,0.08266425,0.1205008,0.021059155,0.01257658,0.035162628,0.11783105,0.1407882,0.1299519,0.0143677,0.061301827,0.016845286,0.014436066,0.086705506,0.077144444,0.030514836,0.075604916,0.04307574,0.23818022,0.13110864,0.012339115,0.2105596,0.103314936,0.026275754
hebr1245,0.10953295,0.075053036,0.054026127,0.050563455,0.034915984,0.07009065,0.047632873,0.0,0.12182665,0.053649902,0.041185677,0.05670595,0.035698354,0.066681504,0.16190547,0.061331272,0.11079699,0.105963826,0.043635428,0.24340189,0.04380411,0.07015908,0.13268483,0.24724823,0.030822575,0.23097384,0.029993117,0.017275691,0.05055529,0.0200423,0.0131748915,0.039365113,0.025520027,0.01954931,0.05654776,0.40243393,0.26722032,0.024508715,0.09006125,0.020425439,0.05403173
hind1269,0.09243399,0.32374722,0.06608021,0.108968616,0.07804787,0.08611393,0.032192647,0.12182665,0.0,0.02503103,0.09445232,0.28739452,0.16833228,0.028491557,0.032836974,0.067499936,0.047904074,0.09955162,0.14828092,0.03467095,0.086102664,0.017256439,0.01110971,0.032675683,0.24468237,0.05185032,0.08034915,0.164289,0.082087755,0.07670373,0.18780231,0.17420197,0.11423987,0.16853583,0.13059193,0.10818076,0.041046083,0.07913488,0.32328057,0.21830702,0.025527537
hung1274,0.04486662,0.23577064,0.04988438,0.058954775,0.028269231,0.05171436,0.008852363,0.053649902,0.02503103,5.9604645e-08,0.04073733,0.18343532,0.09482813,0.014479697,0.052429795,0.05143237,0.062077522,0.09997088,0.081457615,0.100869596,0.036515057,0.0027733445,0.022273779,0.10246706,0.14992076,0.10817379,0.025517583,0.084674776,0.04383856,0.026832342,0.1047495,0.1127041,0.054866076,0.081974626,0.07680017,0.2132718,0.11374587,0.026420832,0.21871507,0.1178928,0.021004915
