,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,1.7881393e-07,0.026352465,0.0005148649,0.0070510507,0.012317598,0.013136923,0.006670177,0.016379178,0.0043348074,0.0074819922,0.0059182644,0.004290879,0.0027602315,0.011101484,0.011107326,0.0009968877,0.00047272444,0.0043748617,0.05277884,0.00699234,0.008348286,0.0056681633,0.0039480925,0.008199096,0.030913413,0.011921406,0.0020953417,0.008687377,0.00047445297,0.0009407401,0.00746876,0.007815897,0.016212225,0.009162128,0.013533056,0.011925638,0.01440686,0.0013458133,0.06854147,0.016147137,0.008751631
copt1239,0.026352465,0.0,0.021326542,0.007818699,0.004036963,0.003204465,0.017495632,0.005141735,0.022254407,0.022939026,0.0082348585,0.009726405,0.01408565,0.018613875,0.023098052,0.036860824,0.031761765,0.014836967,0.008753121,0.03303033,0.006847799,0.017120302,0.02104628,0.026970387,0.0047646165,0.022952676,0.028181493,0.0065940022,0.033343434,0.027958393,0.0071557164,0.008572996,0.0025880337,0.009807885,0.0027341247,0.031103432,0.057920873,0.016992569,0.011989057,0.0035592914,0.009799063
czec1258,0.0005148649,0.021326542,0.0,0.0051189065,0.009758472,0.010422826,0.0073021054,0.011663914,0.005232036,0.009062409,0.004496634,0.0027452111,0.001342237,0.011897564,0.012153089,0.0024749637,0.001758337,0.0024706721,0.04752052,0.00920099,0.0054585934,0.006112635,0.004935682,0.009999096,0.024241209,0.012843013,0.0013465285,0.0056149364,0.001483798,0.00198704,0.004760444,0.004610479,0.013361812,0.0065864325,0.0098057985,0.0140737295,0.019059598,0.0011495948,0.06179446,0.01196295,0.008026719
dani1285,0.0070510507,0.007818699,0.0051189065,5.9604645e-08,0.0009291768,0.0014749169,0.0044549704,0.0071902275,0.0052601695,0.0077682734,0.0007895231,0.0012310743,0.003100276,0.0065723658,0.008287787,0.012909234,0.010250449,0.005908549,0.022439778,0.011078775,0.0026673079,0.0040360093,0.0051987767,0.009221375,0.015250504,0.008100212,0.009519458,0.002563417,0.010864198,0.0066287518,0.0008663535,0.0035926104,0.002515018,0.0063311458,0.0019426346,0.012129903,0.027133346,0.00315094,0.03331071,0.0052732825,0.0022556186
dutc1256,0.012317598,0.004036963,0.009758472,0.0009291768,0.0,0.00013536215,0.0056743026,0.0069233775,0.008075118,0.009357631,0.001512289,0.0028468966,0.0061371922,0.006824732,0.0094130635,0.019729733,0.016032398,0.008841574,0.014602959,0.014935374,0.0036057234,0.005502939,0.007686019,0.011474371,0.012625396,0.0091712475,0.015824914,0.003515184,0.01735133,0.011865497,0.0021234155,0.005255699,0.00041896105,0.007310331,0.0012766123,0.014272809,0.033350825,0.0061947703,0.023437142,0.004466355,0.0020656586
faro1244,0.013136923,0.003204465,0.010422826,0.0014749169,0.00013536215,0.0,0.005995512,0.006327212,0.008791566,0.009614408,0.0015967488,0.003008604,0.0064948797,0.007091105,0.009910226,0.020710707,0.01676184,0.00867027,0.013810754,0.015989661,0.0035489798,0.0057854056,0.008136272,0.012051344,0.011393428,0.009843469,0.01689893,0.0035178661,0.01833868,0.013168931,0.0025606751,0.0052254796,0.00023317337,0.006677091,0.0012948513,0.015074968,0.034655273,0.0065420866,0.022018313,0.0041006207,0.0020575523
finn1318,0.006670177,0.017495632,0.0073021054,0.0044549704,0.0056743026,0.005995512,1.1920929e-07,0.018946886,0.0009303093,0.0005273223,0.0030382276,0.0047690272,0.007663369,0.0006007552,0.0014675856,0.010191977,0.0072980523,0.011061788,0.029720306,0.0031895638,0.010270596,8.994341e-05,0.0004988313,0.0012427568,0.030853689,0.001876533,0.014496863,0.010747075,0.00963676,0.0050821304,0.008307457,0.012197912,0.0072433352,0.01243937,0.010754943,0.002837956,0.0126699805,0.0029777884,0.04402286,0.015915096,0.0011561513
hebr1245,0.016379178,0.005141735,0.011663914,0.0071902275,0.0069233775,0.006327212,0.018946886,0.0,0.021199346,0.02402854,0.006994784,0.0055850744,0.006079614,0.02342391,0.027451813,0.024378836,0.021181822,0.0049268603,0.027053356,0.032112002,0.0018247366,0.017684996,0.019569635,0.028495848,0.0024026036,0.0279482,0.014023483,0.0016400814,0.021116793,0.020549178,0.003668189,0.0016507506,0.0073174834,0.0026735067,0.0026102662,0.034715354,0.054249406,0.011381984,0.031609118,0.00077807903,0.012384653
hind1269,0.0043348074,0.022254407,0.005232036,0.0052601695,0.008075118,0.008791566,0.0009303093,0.021199346,0.0,0.0014961362,0.004554391,0.0056459904,0.00749141,0.0021566749,0.0015978813,0.0064100623,0.004571438,0.01105094,0.037126184,0.0011786222,0.011827171,0.000667572,0.00036251545,0.00090771914,0.03482783,0.0019055605,0.011060357,0.01214391,0.0061431527,0.0025228858,0.009030819,0.012726605,0.010856867,0.014578223,0.012949765,0.0022173524,0.008744478,0.002543509,0.05359572,0.019018471,0.0033381581
hung1274,0.0074819922,0.022939026,0.009062409,0.0077682734,0.009357631,0.009614408,0.0005273223,0.02402854,0.0014961362,5.9604645e-08,0.00540179,0.0072550774,0.010090351,0.0009944439,0.0018333197,0.010107458,0.007231891,0.01350224,0.03573817,0.0027076006,0.01391983,0.0007686019,0.00070911646,0.00081318617,0.03747338,0.0025359988,0.0167346,0.01464355,0.010042071,0.005820155,0.012250483,0.016180217,0.010979295,0.015205443,0.015468776,0.0023044944,0.00982511,0.0042169094,0.051027536,0.020667553,0.0028162003
