epoch,train_loss,val_loss,mean_lang_emb_norm,mean_featvalue_emb_norm
1,0.5020779739226855,0.4611175482923334,1.0647437572479248,0.8902139067649841
2,0.4572050524551136,0.45604035691781475,1.0941588878631592,0.9096394181251526
3,0.4506732197426959,0.4472900699485432,1.128136157989502,0.9397371411323547
4,0.4438007975137208,0.44468456506729126,1.1485581398010254,0.957488477230072
5,0.44082085434960366,0.44380769025195727,1.1523646116256714,0.9653059840202332
6,0.44022533080625387,0.44372256235642865,1.1562494039535522,0.9639630913734436
7,0.4401774145922293,0.44242591261863706,1.1589293479919434,0.9756631851196289
8,0.4400200323576885,0.4410239674828269,1.1605052947998047,0.9740657806396484
9,0.43977689346441307,0.4425828505646099,1.1585453748703003,0.9705471992492676
10,0.4399793231513046,0.4418795423074202,1.1593128442764282,0.9733363389968872
11,0.4398410697124224,0.4410638765855269,1.1613603830337524,0.9802200794219971
12,0.43968768268573066,0.4439072587273338,1.1569992303848267,0.9690729379653931
13,0.439891274527177,0.44162572405555034,1.1604434251785278,0.9750156998634338
14,0.4396900655256565,0.44037891897288234,1.162183165550232,0.9793142080307007
15,0.43967856706233943,0.44122589989141986,1.1592622995376587,0.9770570993423462
16,0.4395923574197587,0.4427582849155773,1.1590988636016846,0.9768949151039124
17,0.4393907871035581,0.4422286353328011,1.1584433317184448,0.9715536236763
18,0.4394496849830008,0.4425930841402574,1.1592110395431519,0.9731214642524719
19,0.4394963229544427,0.4425825070251118,1.158416748046875,0.9735735654830933
20,0.439410788936166,0.44156603108752857,1.1589951515197754,0.9726762175559998
21,0.4392173982800528,0.4427154356783087,1.156704306602478,0.9686610102653503
22,0.4396278684439351,0.4412894774566997,1.1613354682922363,0.9761219024658203
23,0.43926887479419463,0.4404837050221183,1.1618783473968506,0.9802039861679077
24,0.438982791384338,0.44155492890964854,1.1605658531188965,0.9754911065101624
