,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.344886140433231,0.24271799549638037,0.3585736747529201,0.0,0.0,0.6217948717948718,40.0,1.0,0.9778060143749588,0.9058560789540485
copt1239,-0.19285487226938622,-0.13333961775033934,0.3257079261739291,0.0,0.0,0.4371794871794872,40.0,1.0,0.9694284747151638,0.9424094950250972
czec1258,0.19781075797390685,0.14185062604158669,0.24199314574314587,0.0,0.0,0.5756410256410256,40.0,1.0,1.0,0.9250605741389523
dani1285,0.3966779558752143,0.2794619502840227,0.0,1.0,1.0,0.6410256410256411,40.0,1.0,1.0,0.9984155745527586
dutc1256,0.19074913356222353,0.13368959110228437,0.5669597634039226,0.0,0.0,0.5641025641025641,40.0,1.0,0.9008070505342338,0.8827797339968153
faro1244,-0.2001690696774941,-0.14489597998472126,0.4339887640449438,0.0,0.0,0.42948717948717946,40.0,1.0,0.9316353040401271,0.9252531378691635
finn1318,0.01624184904331853,0.0258742821401288,0.25087128771856676,0.0,0.0,0.5128205128205128,40.0,1.0,0.9759524300251762,0.9785429571182596
hebr1245,-0.08671969832309818,-0.06108430945609228,0.5677562326869806,0.0,0.0,0.47307692307692306,40.0,1.0,0.9195525225082685,0.8421670838240415
hind1269,0.3969581738257247,0.27315203247885045,0.44193222019725564,0.0,0.0,0.6371794871794871,40.0,1.0,0.972370389216676,0.9197006966528282
hung1274,0.21777727871086155,0.15705282061530496,0.3056487168858576,0.0,0.0,0.5846153846153846,40.0,1.0,0.9997601430614301,0.9625193082274874
icel1247,-0.04046950140823485,-0.019418390934515434,0.36893266176895206,0.0,1.0,0.491025641025641,40.0,1.0,0.924828982421636,0.9316638833451304
iris1253,-0.2203557045079983,-0.143135872096669,0.5288872628443004,0.0,0.0,0.4307692307692308,40.0,1.0,0.9215851420930342,0.9385596028275983
ital1282,-0.19328204506191152,-0.1388179394075137,0.530518351282912,0.0,0.0,0.4307692307692308,40.0,1.0,0.9620320153329025,0.9038468781574923
