,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.458994216460433,0.33993463423951903,0.1844758812615956,0.0,1.0,0.6756410256410257,40.0,1.0,0.9853208824630044,0.9886140755834651
copt1239,-0.28312193155457727,-0.19401932990834914,0.23167172959721632,0.0,0.0,0.40384615384615385,40.0,1.0,1.0,0.9549608844028833
czec1258,0.2788721012894154,0.20124959983208793,0.4516493478378526,0.0,1.0,0.6102564102564103,40.0,1.0,0.9171641556890832,0.9282835331151271
dani1285,0.3064203732270056,0.21180542594923876,0.18918319357558028,0.0,1.0,0.5923076923076923,40.0,1.0,0.9634313437079572,0.9724122773628202
dutc1256,0.08578015662945683,0.050821072961456076,0.30282654230002226,0.0,0.0,0.5192307692307693,40.0,1.0,0.9844557966332141,0.981231915274389
faro1244,-0.5256340766002104,-0.34731649929414843,0.34816753926701577,0.0,0.0,0.33076923076923076,40.0,1.0,0.99694084722995,0.9916123156775527
finn1318,0.2798631366719862,0.2043169567754964,0.3092270274378658,0.0,0.0,0.6064102564102564,40.0,1.0,0.96223347689826,0.959706049417027
hebr1245,-0.3309844577005652,-0.24400392765123974,0.5435825435825438,0.0,1.0,0.382051282051282,40.0,1.0,0.8624313068503294,0.8859762251483214
hind1269,0.24620754603508951,0.1676569344645937,0.19436553030303025,0.0,0.0,0.5897435897435898,40.0,1.0,0.9993107983835042,0.9923420846188179
hung1274,0.319759819421383,0.2366952179688529,0.31437137961980904,0.0,0.0,0.6230769230769231,40.0,1.0,0.9346653788421578,0.9117574567256717
icel1247,0.05085313764183785,0.016985411876080273,0.19520111754796832,0.0,0.0,0.514102564102564,40.0,1.0,0.9950840194973708,0.9962347975723951
iris1253,-0.27714385211663317,-0.1844721895107387,0.4724465057447032,0.0,0.0,0.41794871794871796,40.0,1.0,0.9996251843459295,0.9910295020633372
ital1282,0.16824602634357735,0.1133503770186019,0.46588085377508776,0.0,0.0,0.5628205128205128,40.0,1.0,0.9226375744322425,0.9316126680710575
komi1268,0.14092352206572706,0.09799276082354004,0.4656966490299825,0.0,0.0,0.558974358974359,40.0,1.0,0.9359144666910381,0.8643544345937879
kore1280,0.1920694346756206,0.13300476417177434,0.48867143658810325,0.0,0.0,0.5717948717948718,40.0,1.0,0.9570389041498198,0.8721024924930885
latv1249,0.3422214040897279,0.23188126668881856,0.199970791193545,0.0,0.0,0.6192307692307693,40.0,1.0,0.9858326209567627,0.987306160159916
lith1251,0.3698419851945098,0.25773773995472005,0.2722389131996603,0.0,0.0,0.6307692307692307,40.0,1.0,0.9841263152594956,0.9849742147285191
malt1254,-0.1642241614888846,-0.11459732311829889,0.1600722578834754,0.0,0.0,0.45,40.0,1.0,0.9905369493963252,0.9765582443668481
mand1415,-0.3022219194075144,-0.21411440984150804,0.48124999999999996,0.0,0.0,0.4012820512820513,40.0,1.0,0.9300489616166351,0.9267075112780215
