,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,1.0008917,0.66876596,0.69975936,0.4761265,0.5970809,0.5315167,0.5596431,0.52904344,0.38684362,0.5127905,0.61468065,0.655833,0.5926254,0.8042296,0.63842475,0.5427313,0.81170875,0.7688749,0.7351415,0.34643227,0.36443603,0.38325644,0.80474275,0.8019675,1.0841162,0.34604132,0.60002315,0.4266423,0.41778684,0.7778074,0.698758,0.6026062,0.55026424,0.6953474,0.94247764,0.8389368,0.38936996,0.9670014,0.69409394,0.7247573
copt1239,1.0008917,0.0,0.59359324,0.6268003,0.7812548,0.60206467,0.5634666,0.2377243,0.764426,0.745304,0.6373112,0.27945447,0.49925715,0.71719885,0.86711,0.44377786,0.582366,0.5040822,0.58703905,0.844745,0.6462594,0.7167449,0.91849095,0.72759473,0.16295445,0.7286088,0.58504516,0.44817573,0.5823979,0.6315652,0.33902246,0.39660972,0.50585103,0.38441455,0.6389493,0.95870143,0.7852404,0.60387766,0.41366428,0.3238036,0.54475063
czec1258,0.66876596,0.59359324,0.0,0.5473784,0.65579844,0.2875417,0.3333456,0.37982982,0.5080185,0.41368002,0.39054555,0.6172287,0.4522363,0.42963105,0.8417881,0.14291859,0.1448425,0.61221945,0.87840915,0.681141,0.34873575,0.27436948,0.50727415,0.5127523,0.6659467,0.80498683,0.2716974,0.51174855,0.34694856,0.34641153,0.51647735,0.41436124,0.42558312,0.6805943,0.5443417,0.61201453,0.5027826,0.3670326,0.92506325,0.63749194,0.32066172
dani1285,0.69975936,0.6268003,0.5473784,0.0,0.21961403,0.3229745,0.254615,0.33061165,0.4645896,0.35196847,0.112718225,0.36612856,0.10681456,0.3596388,0.5826062,0.36938286,0.431974,0.33683926,0.4660678,0.6348144,0.22036493,0.36739075,0.36610335,0.61626655,0.63874394,0.72842205,0.27991664,0.1555357,0.18402451,0.19904286,0.19635773,0.17543983,0.086612165,0.577883,0.019036531,0.8077487,0.6200598,0.20426363,0.61716866,0.35100788,0.6060325
dutc1256,0.4761265,0.7812548,0.65579844,0.21961403,1.1920929e-07,0.50503457,0.46379554,0.47277611,0.48229188,0.3307401,0.28883433,0.52589357,0.27769095,0.6465076,0.79626894,0.493563,0.5320668,0.40420693,0.6615515,0.6731131,0.296131,0.48532176,0.21187842,0.6859567,0.7510697,0.88659513,0.43659973,0.35211056,0.33935612,0.4035471,0.3857031,0.31940866,0.27462858,0.7524624,0.18415219,0.8763074,0.67256,0.41413033,0.78619766,0.5367825,0.5865052
faro1244,0.5970809,0.60206467,0.2875417,0.3229745,0.50503457,0.0,0.18325174,0.23816049,0.44920987,0.29205668,0.12569958,0.31098813,0.32117867,0.33670968,0.7540368,0.17685026,0.31583917,0.49353713,0.76170903,0.6246342,0.18229657,0.29171616,0.5300915,0.57535017,0.6284824,0.8418972,0.15481919,0.32239813,0.21445215,0.34310067,0.37699252,0.24957967,0.22863418,0.5123812,0.31881142,0.7381823,0.6036308,0.22186458,0.8314689,0.32083726,0.32788706
finn1318,0.5315167,0.5634666,0.3333456,0.254615,0.46379554,0.18325174,0.0,0.18738657,0.23686695,0.11836159,0.15698832,0.34067988,0.23762673,0.09170967,0.4520551,0.21668613,0.25485146,0.50113726,0.4725666,0.4207976,0.16482395,0.10280728,0.36885357,0.3445999,0.48348004,0.58442044,0.10489529,0.22837573,0.101505816,0.15351158,0.356368,0.2258966,0.1266067,0.43681824,0.26130432,0.5886641,0.39334232,0.1012426,0.6114707,0.326518,0.30720907
hebr1245,0.5596431,0.2377243,0.37982982,0.33061165,0.47277611,0.23816049,0.18738657,5.9604645e-08,0.41077912,0.27780724,0.2197876,0.10678321,0.19462878,0.34845227,0.6363841,0.26264715,0.3642707,0.35470343,0.47369426,0.68793976,0.18157941,0.28654802,0.51401305,0.5946693,0.23100245,0.78790444,0.1627307,0.1509797,0.18855238,0.23406279,0.17436743,0.17330837,0.15517873,0.22852135,0.35435444,0.8789922,0.6339135,0.18587363,0.45772302,0.13518745,0.3071465
hind1269,0.52904344,0.764426,0.5080185,0.4645896,0.48229188,0.44920987,0.23686695,0.41077912,0.0,0.24188906,0.40626246,0.60417885,0.46245915,0.2560919,0.34377146,0.39979154,0.36493957,0.37990415,0.60841405,0.20134676,0.3096317,0.26286805,0.27116328,0.2065922,0.79553133,0.45794064,0.34712988,0.47021383,0.20742911,0.30554557,0.64072037,0.38094366,0.35511965,0.7088325,0.45420027,0.37138236,0.26744962,0.29787982,0.8563941,0.6581099,0.27300632
hung1274,0.38684362,0.745304,0.41368002,0.35196847,0.3307401,0.29205668,0.11836159,0.27780724,0.24188906,5.9604645e-08,0.24092144,0.48968244,0.3373171,0.19457465,0.49485868,0.37552547,0.39273787,0.5575187,0.5178996,0.49466932,0.17981082,0.14545989,0.24338764,0.3706571,0.57891095,0.68816996,0.215365,0.33125925,0.21037191,0.21735525,0.44756192,0.3496911,0.20210308,0.57506484,0.35007626,0.63887185,0.41314495,0.20655018,0.647239,0.4528709,0.2753935
icel1247,0.5127905,0.6373112,0.39054555,0.112718225,0.28883433,0.12569958,0.15698832,0.2197876,0.40626246,0.24092144,0.0,0.30152702,0.15625238,0.30413187,0.61232233,0.26178116,0.3503248,0.38926375,0.5441122,0.6085286,0.11293584,0.24541444,0.35803908,0.5978599,0.59352374,0.7753872,0.11364645,0.18605429,0.11426884,0.20957011,0.27005583,0.1828484,0.08598536,0.4871679,0.13202488,0.7804008,0.583408,0.11715871,0.6874206,0.30167806,0.44982088
iris1253,0.61468065,0.27945447,0.6172287,0.36612856,0.52589357,0.31098813,0.34067988,0.10678321,0.60417885,0.48968244,0.30152702,1.1920929e-07,0.20177901,0.51998293,0.8274662,0.3772539,0.4995544,0.36606282,0.5973587,0.8990776,0.23470634,0.52804536,0.6827673,0.8357995,0.2639374,0.98738,0.26632762,0.14010078,0.27511328,0.36180216,0.19066608,0.20072848,0.24618852,0.17424077,0.3682044,1.1001086,0.886658,0.2778861,0.5208453,0.065412045,0.48956358
ital1282,0.655833,0.49925715,0.4522363,0.10681456,0.27769095,0.32117867,0.23762673,0.19462878,0.46245915,0.3373171,0.15625238,0.20177901,0.0,0.36296248,0.74483633,0.29735833,0.34288973,0.25720048,0.56679,0.81322664,0.13171309,0.37625128,0.3852843,0.6882521,0.45765328,0.90316886,0.22090435,0.045743346,0.13820964,0.17628306,0.10839254,0.08036864,0.06130773,0.43253523,0.1097489,0.94299245,0.70950234,0.18490261,0.5908222,0.24606508,0.460101
komi1268,0.5926254,0.71719885,0.42963105,0.3596388,0.6465076,0.33670968,0.09170967,0.34845227,0.2560919,0.19457465,0.30413187,0.51998293,0.36296248,0.0,0.38852924,0.3573197,0.3636456,0.62724555,0.40658218,0.477,0.2839203,0.16143072,0.44636655,0.37154704,0.58818483,0.56178206,0.23052794,0.32924557,0.1884284,0.16157585,0.51902133,0.37369698,0.2193771,0.6357628,0.3916803,0.6003755,0.45672095,0.1667828,0.60130894,0.5566857,0.42197615
kore1280,0.8042296,0.86711,0.8417881,0.5826062,0.79626894,0.7540368,0.4520551,0.6363841,0.34377146,0.49485868,0.61232233,0.8274662,0.74483633,0.38852924,2.3841858e-07,0.79489833,0.79057056,0.7622192,0.2676615,0.34902614,0.68356,0.4813745,0.56845427,0.35285676,0.80691206,0.19969141,0.6352719,0.6856946,0.565704,0.45734584,0.7944609,0.794473,0.6110586,0.7117084,0.6292656,0.40197253,0.33255595,0.48728234,0.587417,0.71910924,0.6035024
latv1249,0.63842475,0.44377786,0.14291859,0.36938286,0.493563,0.17685026,0.21668613,0.26264715,0.39979154,0.37552547,0.26178116,0.3772539,0.29735833,0.3573197,0.79489833,5.9604645e-08,0.06625855,0.40041536,0.7866318,0.5610148,0.22747892,0.30604196,0.4326098,0.40684462,0.5838786,0.67641866,0.20655435,0.31365472,0.19817555,0.3057071,0.37016165,0.19878429,0.2780639,0.54776156,0.32375193,0.5641852,0.4613077,0.26850915,0.88994884,0.45046604,0.27894276
lith1251,0.5427313,0.582366,0.1448425,0.431974,0.5320668,0.31583917,0.25485146,0.3642707,0.36493957,0.39273787,0.3503248,0.4995544,0.34288973,0.3636456,0.79057056,0.06625855,0.0,0.4678747,0.81935894,0.5148776,0.24875945,0.26413864,0.41909432,0.39993018,0.6870017,0.70380414,0.20899087,0.34971404,0.19683444,0.26078647,0.46035945,0.2581303,0.34258473,0.57342136,0.38883018,0.5298346,0.44823384,0.2517262,0.9670613,0.5673335,0.3615018
