,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.27162248,0.14456058,0.12766719,0.06413853,0.09812784,0.07432765,0.10548371,0.12857014,0.07811892,0.06617147,0.24473965,0.14458913,0.10045421,0.19861597,0.16650224,0.13554811,0.14820051,0.1682387,0.22191185,0.059113562,0.06701326,0.10509896,0.25374478,0.2405656,0.28073752,0.059505045,0.12760025,0.10338253,0.059164822,0.20772839,0.14249784,0.13317168,0.084996045,0.14582652,0.38338888,0.25922567,0.06046301,0.27124482,0.18952578,0.13182658
copt1239,0.27162248,0.0,0.1291393,0.10945594,0.1358568,0.16918862,0.12731719,0.05909419,0.2543341,0.1646927,0.14060754,0.06796509,0.071841,0.17429376,0.3244363,0.16506267,0.16121602,0.17518628,0.056981385,0.37647706,0.17862713,0.16846633,0.26307386,0.34816056,0.019228756,0.3529325,0.13624644,0.052324057,0.13331038,0.17394096,0.043595135,0.087109506,0.07523137,0.08579075,0.09497613,0.54264474,0.37702686,0.12781078,0.05135089,0.036684096,0.14863229
czec1258,0.14456058,0.1291393,0.0,0.07815629,0.06356609,0.03796053,0.036142766,0.073747456,0.08586717,0.06055039,0.051722884,0.1814428,0.10453373,0.06751138,0.19069189,0.02082032,0.016017795,0.031447113,0.12259537,0.1642046,0.06738716,0.0484218,0.06960249,0.1623224,0.16746074,0.2058286,0.049968064,0.06871718,0.044423103,0.049197257,0.11712444,0.054847598,0.07162988,0.10090405,0.08131486,0.2654631,0.16020226,0.06206453,0.2386043,0.14944565,0.040046692
dani1285,0.12766719,0.10945594,0.07815629,5.9604645e-08,0.035280824,0.043798387,0.03855014,0.036808908,0.13629615,0.091626406,0.01911199,0.09695923,0.030311942,0.05763018,0.24723351,0.10195565,0.07798195,0.072336376,0.076034725,0.24029022,0.038315058,0.07273358,0.11410433,0.24908543,0.11794132,0.27423227,0.027242422,0.02639401,0.02379769,0.044300795,0.07329506,0.018041968,0.01052171,0.06863767,0.00558275,0.42627364,0.29922003,0.029684186,0.1477887,0.08802527,0.111071706
dutc1256,0.06413853,0.1358568,0.06356609,0.035280824,0.0,0.045128286,0.030495822,0.040844142,0.0937984,0.04554081,0.022242963,0.14766932,0.064302206,0.05804181,0.19395399,0.08298373,0.064847946,0.066925764,0.08395243,0.188963,0.04024321,0.03646356,0.07392681,0.20321852,0.14077014,0.24530584,0.025200605,0.04371935,0.04423845,0.02608174,0.101043224,0.040268302,0.038013995,0.059986234,0.044549942,0.35973084,0.22961468,0.025344789,0.1819076,0.10959941,0.06918335
faro1244,0.09812784,0.16918862,0.03796053,0.043798387,0.045128286,0.0,0.0308609,0.06071508,0.09856719,0.07833922,0.019074202,0.1488049,0.07749641,0.061629236,0.23047662,0.040792465,0.023175716,0.037623286,0.1445179,0.17892134,0.027728975,0.05022925,0.07188922,0.20236474,0.18751973,0.24756098,0.0189147,0.053230166,0.010164082,0.0294106,0.111929476,0.034689367,0.046509743,0.08233243,0.045062482,0.32736492,0.2215963,0.033820152,0.2518561,0.14378828,0.06986123
finn1318,0.07432765,0.12731719,0.036142766,0.03855014,0.030495822,0.0308609,1.1920929e-07,0.034034252,0.052861452,0.021685839,0.016313255,0.16166699,0.06892729,0.014569521,0.13105762,0.04975766,0.036604583,0.03797698,0.065511584,0.13434297,0.025481105,0.012539327,0.043598533,0.14001507,0.13429213,0.16353583,0.015314579,0.04080361,0.02125734,0.010178983,0.109062076,0.034446,0.034052074,0.04695618,0.047549903,0.2830072,0.16600543,0.0095329285,0.17259234,0.111282766,0.035002053
hebr1245,0.10548371,0.05909419,0.073747456,0.036808908,0.040844142,0.06071508,0.034034252,0.0,0.14763093,0.07286775,0.029681742,0.06205231,0.019610405,0.074427485,0.24029154,0.10701376,0.0807209,0.095962346,0.04911363,0.26743704,0.045217574,0.06586659,0.13798404,0.26986545,0.049651265,0.2887289,0.02748835,0.010518312,0.04054773,0.053767264,0.036922276,0.0293141,0.01916045,0.0123685,0.038876474,0.45617187,0.29680413,0.022986054,0.08204621,0.027916193,0.08219612
hind1269,0.12857014,0.2543341,0.08586717,0.13629615,0.0937984,0.09856719,0.052861452,0.14763093,1.1920929e-07,0.027603984,0.103697,0.35578585,0.2209174,0.03292501,0.047081947,0.06354076,0.07879382,0.050241113,0.14924735,0.029946864,0.11110127,0.024985135,0.01551342,0.035122752,0.2912265,0.06124544,0.10132593,0.16027063,0.101878464,0.05689025,0.27825147,0.12907273,0.14104247,0.16250426,0.15513271,0.12222475,0.063412845,0.083630264,0.3276137,0.27883887,0.038113713
hung1274,0.07811892,0.1646927,0.06055039,0.091626406,0.04554081,0.07833922,0.021685839,0.07286775,0.027603984,0.0,0.05851227,0.25012076,0.13568217,0.021761179,0.06786597,0.071159124,0.071905375,0.060125947,0.07264906,0.08857328,0.07176638,0.007813454,0.027156532,0.08957219,0.17504138,0.10939318,0.056670904,0.090760946,0.073771,0.03393936,0.17878771,0.08706522,0.08601028,0.07953441,0.107251346,0.21092498,0.10500926,0.037085354,0.20304573,0.16837454,0.024652958
icel1247,0.06617147,0.14060754,0.051722884,0.01911199,0.022242963,0.019074202,0.016313255,0.029681742,0.103697,0.05851227,0.0,0.11880875,0.03954017,0.043080032,0.21497113,0.077047944,0.0455243,0.056267917,0.09452963,0.20535624,0.0076669455,0.04159236,0.07545823,0.22108579,0.13657469,0.25403595,0.0037811399,0.031040728,0.0108523965,0.015611887,0.08573437,0.026987314,0.025335252,0.045254648,0.02851361,0.37447613,0.24717033,0.010578215,0.17887342,0.097363174,0.074931204
iris1253,0.24473965,0.06796509,0.1814428,0.09695923,0.14766932,0.1488049,0.16166699,0.06205231,0.35578585,0.25012076,0.11880875,0.0,0.033902466,0.2347539,0.4879713,0.22767258,0.18526214,0.22693461,0.14153647,0.5117799,0.13631117,0.23079532,0.33435172,0.5132761,0.051181972,0.53071845,0.1161747,0.05105734,0.116910815,0.18156642,0.019335091,0.08784455,0.07440823,0.08012825,0.08194578,0.72686124,0.54771006,0.13115406,0.09096235,0.02438575,0.2378149
