,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,1.1920929e-07,0.35231787,0.03102076,0.12570572,0.10053116,0.09169644,0.1288225,0.20487261,0.11347085,0.20684302,0.05213672,0.03625536,0.030119956,0.25180382,0.3356195,0.029010594,0.053085625,0.12478089,0.780699,0.17467302,0.07523447,0.12790018,0.11122477,0.23997492,0.44305933,0.34668976,0.062609136,0.05908996,0.0395388,0.023429513,0.08232093,0.07920802,0.17237204,0.15271121,0.10395384,0.2939635,0.2526468,0.018901289,0.9206277,0.1428324,0.117225766
copt1239,0.35231787,2.3841858e-07,0.3383553,0.28441095,0.16130537,0.13080496,0.22786266,0.09109002,0.43488812,0.32799226,0.17789537,0.26481205,0.23308045,0.28770548,0.43981552,0.3516153,0.35828084,0.1938482,0.30438554,0.47068113,0.18628079,0.29141206,0.227781,0.39391422,0.08816934,0.4793532,0.41391885,0.18237597,0.4954183,0.34499693,0.20066333,0.21193266,0.09785819,0.283118,0.16903102,0.5335494,0.62178564,0.27930135,0.28270268,0.10618788,0.17694098
czec1258,0.03102076,0.3383553,0.0,0.1380248,0.14097816,0.1245175,0.17234594,0.15076917,0.14779526,0.29007542,0.080678344,0.06846237,0.056601465,0.32206798,0.3775195,0.021904528,0.08182782,0.0799247,0.83752406,0.20948702,0.09591234,0.15935701,0.14617527,0.2924608,0.35397506,0.41246593,0.059147894,0.06613487,0.02963698,0.06547332,0.09156656,0.04624045,0.22846025,0.14446849,0.10862088,0.3517146,0.2935115,0.032892346,0.9656659,0.13122672,0.17296857
dani1285,0.12570572,0.28441095,0.1380248,0.0,0.05166781,0.094050586,0.23532802,0.2388519,0.19955218,0.38479728,0.10989666,0.10640079,0.08405441,0.33627808,0.45316237,0.1879037,0.24227893,0.22974098,0.5575316,0.24005926,0.13783848,0.2846853,0.21851599,0.38411713,0.42583603,0.39820254,0.099796295,0.07449108,0.14423615,0.07904595,0.04860139,0.13144845,0.13985252,0.3330534,0.033922195,0.39942586,0.45547765,0.14158142,0.67702127,0.12496734,0.22739816
dutc1256,0.10053116,0.16130537,0.14097816,0.05166781,0.0,0.01729101,0.12475264,0.16451949,0.17390466,0.23623943,0.037883162,0.06774157,0.049862206,0.20499474,0.3516674,0.16294271,0.1777007,0.18105835,0.4342335,0.21688437,0.07409078,0.17536646,0.11960387,0.2727666,0.3243333,0.31787974,0.13579476,0.04104042,0.19349933,0.0677883,0.031373143,0.119268835,0.036185324,0.25409305,0.024470985,0.3337893,0.39779907,0.097853124,0.52969736,0.07649398,0.10672623
faro1244,0.09169644,0.13080496,0.1245175,0.094050586,0.01729101,5.9604645e-08,0.076612115,0.13220215,0.15153241,0.17149615,0.01942259,0.062339187,0.048841417,0.1497863,0.29286128,0.12810057,0.12967455,0.14238274,0.43728346,0.19927716,0.06307262,0.116016746,0.07047564,0.2099706,0.28159928,0.2859158,0.16194957,0.042755067,0.19320387,0.07234645,0.05791527,0.10117793,0.022825599,0.2033099,0.051751196,0.29301637,0.34409678,0.069738686,0.53012764,0.06600952,0.05749321
finn1318,0.1288225,0.22786266,0.17234594,0.23532802,0.12475264,0.076612115,0.0,0.23297161,0.06984317,0.04381007,0.047599792,0.14530456,0.13332671,0.03453338,0.11013156,0.11366665,0.06296009,0.20778942,0.46172136,0.09723753,0.17241657,0.011368692,0.0055042505,0.052265406,0.39086044,0.14386684,0.30338544,0.15052062,0.22264606,0.10877085,0.20380318,0.2117402,0.08454472,0.2528432,0.17907917,0.11987096,0.14516032,0.07498777,0.6075911,0.1965527,0.025598526
hebr1245,0.20487261,0.09109002,0.15076917,0.2388519,0.16451949,0.13220215,0.23297161,1.1920929e-07,0.383088,0.36464733,0.13039386,0.14745289,0.13086009,0.38263708,0.5143634,0.1782301,0.24359524,0.034801066,0.63455284,0.45596027,0.08578366,0.2582351,0.21817636,0.43430263,0.0706709,0.5861719,0.22481835,0.08735627,0.28341937,0.24489874,0.117727876,0.062236786,0.17244565,0.108700454,0.12621301,0.57750183,0.56976324,0.15723169,0.62230814,0.042747438,0.18427086
hind1269,0.11347085,0.43488812,0.14779526,0.19955218,0.17390466,0.15153241,0.06984317,0.383088,5.9604645e-08,0.13496399,0.10732412,0.18107373,0.1713134,0.10644573,0.118234456,0.110667646,0.07796109,0.31335437,0.5959637,0.015632212,0.26576096,0.060240984,0.06807375,0.07238394,0.60025907,0.108716786,0.2456643,0.2086106,0.13106364,0.073376775,0.237369,0.2663682,0.19862735,0.3848065,0.20806617,0.0667541,0.07491571,0.09616947,0.82278484,0.3162892,0.13689631
hung1274,0.20684302,0.32799226,0.29007542,0.38479728,0.23623943,0.17149615,0.04381007,0.36464733,0.13496399,0.0,0.13059014,0.23999882,0.2212438,0.033137202,0.09314817,0.19226813,0.08891988,0.31454474,0.50518876,0.15234476,0.26468223,0.047484517,0.045999944,0.045979083,0.5175307,0.15028512,0.4436612,0.26568466,0.3278612,0.20440406,0.34727365,0.33801335,0.158131,0.30295616,0.32136112,0.121133685,0.1335172,0.14815259,0.6493428,0.32015127,0.049890876
icel1247,0.05213672,0.17789537,0.080678344,0.10989666,0.037883162,0.01942259,0.047599792,0.13039386,0.10732412,0.13059014,2.9802322e-07,0.043899894,0.031185508,0.13478333,0.2485637,0.06771779,0.06688869,0.11016673,0.52993375,0.15743619,0.056244016,0.06999475,0.039928257,0.17034185,0.30645686,0.2677135,0.14551604,0.0338853,0.13445508,0.044868767,0.06562179,0.08700609,0.051676452,0.16043806,0.060682833,0.24799532,0.26479417,0.026542068,0.6428403,0.07732642,0.040091574
iris1253,0.03625536,0.26481205,0.06846237,0.10640079,0.06774157,0.062339187,0.14530456,0.14745289,0.18107373,0.23999882,0.043899894,1.1920929e-07,0.014170587,0.27561897,0.42694354,0.079215646,0.115991354,0.101356864,0.7091751,0.26563948,0.019587457,0.1602487,0.12855703,0.31386888,0.37897325,0.42555285,0.069830775,0.026360452,0.098291874,0.046827435,0.048104644,0.055409193,0.12210393,0.11445171,0.07766557,0.3971358,0.38597316,0.044997334,0.7901479,0.073993206,0.10557985
ital1282,0.030119956,0.23308045,0.056601465,0.08405441,0.049862206,0.048841417,0.13332671,0.13086009,0.1713134,0.2212438,0.031185508,0.014170587,5.9604645e-08,0.25502503,0.38822424,0.066155255,0.09661603,0.08709121,0.67531675,0.24103826,0.022987723,0.15621698,0.11198431,0.29013348,0.33796662,0.39874554,0.07510775,0.012906969,0.09234226,0.04560262,0.03687215,0.04329014,0.10576534,0.1166085,0.052594185,0.37055916,0.3626539,0.031632602,0.764241,0.061297536,0.093061745
komi1268,0.25180382,0.28770548,0.32206798,0.33627808,0.20499474,0.1497863,0.03453338,0.38263708,0.10644573,0.033137202,0.13478333,0.27561897,0.25502503,1.1920929e-07,0.056521833,0.24092042,0.14096266,0.37211472,0.34932405,0.10542816,0.3104059,0.052070975,0.046454906,0.026248038,0.5086411,0.078088164,0.47005844,0.28249288,0.36531204,0.2076739,0.34065843,0.3718874,0.123274446,0.41037905,0.29166728,0.07511121,0.1373949,0.1841417,0.5141246,0.33001697,0.07145864
kore1280,0.3356195,0.43981552,0.3775195,0.45316237,0.3516674,0.29286128,0.11013156,0.5143634,0.118234456,0.09314817,0.2485637,0.42694354,0.38822424,0.056521833,5.9604645e-08,0.2926494,0.1785053,0.4866135,0.43002653,0.079886794,0.48445052,0.10137129,0.12023711,0.019606233,0.62059027,0.03698522,0.56751347,0.42893606,0.40363157,0.29469317,0.48546803,0.49294877,0.27644414,0.5582514,0.40970463,0.02657932,0.06376833,0.26417893,0.6528499,0.5042215,0.18555003
latv1249,0.029010594,0.3516153,0.021904528,0.1879037,0.16294271,0.12810057,0.11366665,0.1782301,0.110667646,0.19226813,0.06771779,0.079215646,0.066155255,0.24092042,0.2926494,0.0,0.027795196,0.086393416,0.8358517,0.17009717,0.1102767,0.09639621,0.091623366,0.20747262,0.38564306,0.35422242,0.12177265,0.08709508,0.04256916,0.06565708,0.14066118,0.07978815,0.21699595,0.12286937,0.15376651,0.2732237,0.20602435,0.013857424,0.97381526,0.15387368,0.119606495
lith1251,0.053085625,0.35828084,0.08182782,0.24227893,0.1777007,0.12967455,0.06296009,0.24359524,0.07796109,0.08891988,0.06688869,0.115991354,0.09661603,0.14096266,0.1785053,0.027795196,0.0,0.15284508,0.7421974,0.11927229,0.1541518,0.046783864,0.047795653,0.110286176,0.4478436,0.24209106,0.20673001,0.13423508,0.10049522,0.07774335,0.20260149,0.1534155,0.18903261,0.1685574,0.1995995,0.17281467,0.12177092,0.02490139,0.9038878,0.2120291,0.072870314
malt1254,0.12478089,0.1938482,0.0799247,0.22974098,0.18105835,0.14238274,0.20778942,0.034801066,0.31335437,0.31454474,0.11016673,0.101356864,0.08709121,0.37211472,0.4866135,0.086393416,0.15284508,0.0,0.8054169,0.39745784,0.06255764,0.21280402,0.18159837,0.3908084,0.16166168,0.57871246,0.16843033,0.068379104,0.16913223,0.18533504,0.12091267,0.030480266,0.21224827,0.04469353,0.14568621,0.5234102,0.4679821,0.08939552,0.8237747,0.05460483,0.1605826
mand1415,0.780699,0.30438554,0.83752406,0.5575316,0.4342335,0.43728346,0.46172136,0.63455284,0.5959637,0.50518876,0.52993375,0.7091751,0.67531675,0.34932405,0.43002653,0.8358517,0.7421974,0.8054169,0.0,0.54043937,0.68512994,0.5502471,0.49764597,0.47175193,0.56630945,0.35446405,0.8710833,0.6388807,0.9437045,0.6608005,0.602023,0.7690036,0.30964726,0.92699385,0.5064552,0.4951747,0.7141272,0.7125928,0.052999616,0.5951569,0.48003316
