branch,macroarea,in_branch_frac,repeat,model,f1
Ubangi,Africa,0.2,3,Freq,0.45454545454545453
Ubangi,Africa,0.2,3,T-CF,0.5844155844155844
Ubangi,Africa,0.2,3,Learned,0.6519480519480519
Ubangi,Africa,0.2,4,Freq,0.4779220779220779
Ubangi,Africa,0.2,4,T-CF,0.5714285714285714
Ubangi,Africa,0.2,4,Learned,0.6545454545454545
Western Mande,Africa,0.0,0,Freq,0.5761194029850746
Western Mande,Africa,0.0,0,T-CF,0.3641791044776119
Western Mande,Africa,0.0,0,Learned,0.35522388059701493
Western Mande,Africa,0.0,1,Freq,0.6119402985074627
Western Mande,Africa,0.0,1,T-CF,0.3582089552238806
Western Mande,Africa,0.0,1,Learned,0.3522388059701492
Western Mande,Africa,0.0,2,Freq,0.5701492537313433
Western Mande,Africa,0.0,2,T-CF,0.30149253731343284
Western Mande,Africa,0.0,2,Learned,0.34328358208955223
Western Mande,Africa,0.0,3,Freq,0.5970149253731343
Western Mande,Africa,0.0,3,T-CF,0.3641791044776119
Western Mande,Africa,0.0,3,Learned,0.35522388059701493
Western Mande,Africa,0.0,4,Freq,0.5880597014925373
Western Mande,Africa,0.0,4,T-CF,0.33134328358208953
Western Mande,Africa,0.0,4,Learned,0.3373134328358209
Western Mande,Africa,0.01,0,Freq,0.5761194029850746
Western Mande,Africa,0.01,0,T-CF,0.33134328358208953
Western Mande,Africa,0.01,0,Learned,0.32238805970149254
Western Mande,Africa,0.01,1,Freq,0.6119402985074627
Western Mande,Africa,0.01,1,T-CF,0.2865671641791045
Western Mande,Africa,0.01,1,Learned,0.3492537313432836
Western Mande,Africa,0.01,2,Freq,0.5701492537313433
Western Mande,Africa,0.01,2,T-CF,0.33432835820895523
Western Mande,Africa,0.01,2,Learned,0.3402985074626866
Western Mande,Africa,0.01,3,Freq,0.5970149253731343
Western Mande,Africa,0.01,3,T-CF,0.3373134328358209
Western Mande,Africa,0.01,3,Learned,0.3253731343283582
Western Mande,Africa,0.01,4,Freq,0.5880597014925373
Western Mande,Africa,0.01,4,T-CF,0.2716417910447761
Western Mande,Africa,0.01,4,Learned,0.2955223880597015
Western Mande,Africa,0.05,0,Freq,0.5761194029850746
Western Mande,Africa,0.05,0,T-CF,0.5104477611940299
Western Mande,Africa,0.05,0,Learned,0.48656716417910445
Western Mande,Africa,0.05,1,Freq,0.6119402985074627
Western Mande,Africa,0.05,1,T-CF,0.6388059701492538
Western Mande,Africa,0.05,1,Learned,0.4626865671641791
Western Mande,Africa,0.05,2,Freq,0.5701492537313433
Western Mande,Africa,0.05,2,T-CF,0.5283582089552239
Western Mande,Africa,0.05,2,Learned,0.4388059701492537
Western Mande,Africa,0.05,3,Freq,0.5970149253731343
Western Mande,Africa,0.05,3,T-CF,0.5701492537313433
Western Mande,Africa,0.05,3,Learned,0.4925373134328358
Western Mande,Africa,0.05,4,Freq,0.5880597014925373
Western Mande,Africa,0.05,4,T-CF,0.5223880597014925
Western Mande,Africa,0.05,4,Learned,0.4
Western Mande,Africa,0.1,0,Freq,0.5761194029850746
Western Mande,Africa,0.1,0,T-CF,0.5582089552238806
Western Mande,Africa,0.1,0,Learned,0.5134328358208955
Western Mande,Africa,0.1,1,Freq,0.6119402985074627
Western Mande,Africa,0.1,1,T-CF,0.5940298507462687
Western Mande,Africa,0.1,1,Learned,0.5671641791044776
Western Mande,Africa,0.1,2,Freq,0.5701492537313433
Western Mande,Africa,0.1,2,T-CF,0.5880597014925373
Western Mande,Africa,0.1,2,Learned,0.5343283582089552
Western Mande,Africa,0.1,3,Freq,0.5970149253731343
Western Mande,Africa,0.1,3,T-CF,0.5791044776119403
Western Mande,Africa,0.1,3,Learned,0.6238805970149254
Western Mande,Africa,0.1,4,Freq,0.5880597014925373
Western Mande,Africa,0.1,4,T-CF,0.573134328358209
Western Mande,Africa,0.1,4,Learned,0.49850746268656715
Western Mande,Africa,0.2,0,Freq,0.5761194029850746
Western Mande,Africa,0.2,0,T-CF,0.564179104477612
Western Mande,Africa,0.2,0,Learned,0.5582089552238806
Western Mande,Africa,0.2,1,Freq,0.6119402985074627
Western Mande,Africa,0.2,1,T-CF,0.608955223880597
Western Mande,Africa,0.2,1,Learned,0.6149253731343284
Western Mande,Africa,0.2,2,Freq,0.5701492537313433
Western Mande,Africa,0.2,2,T-CF,0.582089552238806
Western Mande,Africa,0.2,2,Learned,0.5850746268656717
Western Mande,Africa,0.2,3,Freq,0.5970149253731343
Western Mande,Africa,0.2,3,T-CF,0.591044776119403
Western Mande,Africa,0.2,3,Learned,0.5492537313432836
Western Mande,Africa,0.2,4,Freq,0.5880597014925373
Western Mande,Africa,0.2,4,T-CF,0.5940298507462687
Western Mande,Africa,0.2,4,Learned,0.591044776119403
Southeastern Pama-Nyungan,Australia,0.0,0,Freq,0.5304347826086957
Southeastern Pama-Nyungan,Australia,0.0,0,T-CF,0.39420289855072466
Southeastern Pama-Nyungan,Australia,0.0,0,Learned,0.3130434782608696
Southeastern Pama-Nyungan,Australia,0.0,1,Freq,0.5362318840579711
Southeastern Pama-Nyungan,Australia,0.0,1,T-CF,0.263768115942029
Southeastern Pama-Nyungan,Australia,0.0,1,Learned,0.2956521739130435
Southeastern Pama-Nyungan,Australia,0.0,2,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.0,2,T-CF,0.34202898550724636
Southeastern Pama-Nyungan,Australia,0.0,2,Learned,0.3565217391304348
Southeastern Pama-Nyungan,Australia,0.0,3,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.0,3,T-CF,0.3855072463768116
Southeastern Pama-Nyungan,Australia,0.0,3,Learned,0.4057971014492754
Southeastern Pama-Nyungan,Australia,0.0,4,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.0,4,T-CF,0.32463768115942027
Southeastern Pama-Nyungan,Australia,0.0,4,Learned,0.336231884057971
Southeastern Pama-Nyungan,Australia,0.01,0,Freq,0.5304347826086957
Southeastern Pama-Nyungan,Australia,0.01,0,T-CF,0.3739130434782609
Southeastern Pama-Nyungan,Australia,0.01,0,Learned,0.32463768115942027
Southeastern Pama-Nyungan,Australia,0.01,1,Freq,0.5362318840579711
Southeastern Pama-Nyungan,Australia,0.01,1,T-CF,0.34492753623188405
Southeastern Pama-Nyungan,Australia,0.01,1,Learned,0.42318840579710143
Southeastern Pama-Nyungan,Australia,0.01,2,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.01,2,T-CF,0.42318840579710143
Southeastern Pama-Nyungan,Australia,0.01,2,Learned,0.3739130434782609
Southeastern Pama-Nyungan,Australia,0.01,3,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.01,3,T-CF,0.3739130434782609
Southeastern Pama-Nyungan,Australia,0.01,3,Learned,0.4289855072463768
Southeastern Pama-Nyungan,Australia,0.01,4,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.01,4,T-CF,0.36231884057971014
Southeastern Pama-Nyungan,Australia,0.01,4,Learned,0.33043478260869563
Southeastern Pama-Nyungan,Australia,0.05,0,Freq,0.5304347826086957
Southeastern Pama-Nyungan,Australia,0.05,0,T-CF,0.5246376811594203
Southeastern Pama-Nyungan,Australia,0.05,0,Learned,0.5768115942028985
Southeastern Pama-Nyungan,Australia,0.05,1,Freq,0.5362318840579711
Southeastern Pama-Nyungan,Australia,0.05,1,T-CF,0.4956521739130435
Southeastern Pama-Nyungan,Australia,0.05,1,Learned,0.4782608695652174
Southeastern Pama-Nyungan,Australia,0.05,2,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.05,2,T-CF,0.5623188405797102
Southeastern Pama-Nyungan,Australia,0.05,2,Learned,0.5072463768115942
Southeastern Pama-Nyungan,Australia,0.05,3,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.05,3,T-CF,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.05,3,Learned,0.5333333333333333
Southeastern Pama-Nyungan,Australia,0.05,4,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.05,4,T-CF,0.5507246376811594
Southeastern Pama-Nyungan,Australia,0.05,4,Learned,0.5043478260869565
Southeastern Pama-Nyungan,Australia,0.1,0,Freq,0.5304347826086957
Southeastern Pama-Nyungan,Australia,0.1,0,T-CF,0.5681159420289855
Southeastern Pama-Nyungan,Australia,0.1,0,Learned,0.5826086956521739
Southeastern Pama-Nyungan,Australia,0.1,1,Freq,0.5362318840579711
Southeastern Pama-Nyungan,Australia,0.1,1,T-CF,0.5449275362318841
Southeastern Pama-Nyungan,Australia,0.1,1,Learned,0.48695652173913045
Southeastern Pama-Nyungan,Australia,0.1,2,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.1,2,T-CF,0.5826086956521739
Southeastern Pama-Nyungan,Australia,0.1,2,Learned,0.6260869565217392
Southeastern Pama-Nyungan,Australia,0.1,3,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.1,3,T-CF,0.553623188405797
Southeastern Pama-Nyungan,Australia,0.1,3,Learned,0.5739130434782609
Southeastern Pama-Nyungan,Australia,0.1,4,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.1,4,T-CF,0.5478260869565217
Southeastern Pama-Nyungan,Australia,0.1,4,Learned,0.5391304347826087
Southeastern Pama-Nyungan,Australia,0.2,0,Freq,0.5333333333333333
Southeastern Pama-Nyungan,Australia,0.2,0,T-CF,0.5449275362318841
Southeastern Pama-Nyungan,Australia,0.2,0,Learned,0.6115942028985507
Southeastern Pama-Nyungan,Australia,0.2,1,Freq,0.5391304347826087
Southeastern Pama-Nyungan,Australia,0.2,1,T-CF,0.5333333333333333
Southeastern Pama-Nyungan,Australia,0.2,1,Learned,0.5826086956521739
Southeastern Pama-Nyungan,Australia,0.2,2,Freq,0.553623188405797
Southeastern Pama-Nyungan,Australia,0.2,2,T-CF,0.5710144927536231
Southeastern Pama-Nyungan,Australia,0.2,2,Learned,0.6289855072463768
Southeastern Pama-Nyungan,Australia,0.2,3,Freq,0.5594202898550724
Southeastern Pama-Nyungan,Australia,0.2,3,T-CF,0.5362318840579711
Southeastern Pama-Nyungan,Australia,0.2,3,Learned,0.5797101449275363
Southeastern Pama-Nyungan,Australia,0.2,4,Freq,0.5623188405797102
Southeastern Pama-Nyungan,Australia,0.2,4,T-CF,0.553623188405797
Southeastern Pama-Nyungan,Australia,0.2,4,Learned,0.6086956521739131
Northern Uto-Aztecan,North America,0.0,0,Freq,0.5304182509505704
Northern Uto-Aztecan,North America,0.0,0,T-CF,0.2908745247148289
Northern Uto-Aztecan,North America,0.0,0,Learned,0.33269961977186313
Northern Uto-Aztecan,North America,0.0,1,Freq,0.5
Northern Uto-Aztecan,North America,0.0,1,T-CF,0.26045627376425856
Northern Uto-Aztecan,North America,0.0,1,Learned,0.27756653992395436
Northern Uto-Aztecan,North America,0.0,2,Freq,0.526615969581749
Northern Uto-Aztecan,North America,0.0,2,T-CF,0.3574144486692015
Northern Uto-Aztecan,North America,0.0,2,Learned,0.3726235741444867
Northern Uto-Aztecan,North America,0.0,3,Freq,0.5133079847908745
Northern Uto-Aztecan,North America,0.0,3,T-CF,0.2338403041825095
Northern Uto-Aztecan,North America,0.0,3,Learned,0.2965779467680608
Northern Uto-Aztecan,North America,0.0,4,Freq,0.5285171102661597
Northern Uto-Aztecan,North America,0.0,4,T-CF,0.21863117870722434
Northern Uto-Aztecan,North America,0.0,4,Learned,0.31749049429657794
Northern Uto-Aztecan,North America,0.01,0,Freq,0.5304182509505704
Northern Uto-Aztecan,North America,0.01,0,T-CF,0.48859315589353614
Northern Uto-Aztecan,North America,0.01,0,Learned,0.41825095057034223
Northern Uto-Aztecan,North America,0.01,1,Freq,0.5
Northern Uto-Aztecan,North America,0.01,1,T-CF,0.4448669201520912
Northern Uto-Aztecan,North America,0.01,1,Learned,0.376425855513308
Northern Uto-Aztecan,North America,0.01,2,Freq,0.526615969581749
Northern Uto-Aztecan,North America,0.01,2,T-CF,0.30038022813688214
Northern Uto-Aztecan,North America,0.01,2,Learned,0.4144486692015209
Northern Uto-Aztecan,North America,0.01,3,Freq,0.5133079847908745
Northern Uto-Aztecan,North America,0.01,3,T-CF,0.3612167300380228
Northern Uto-Aztecan,North America,0.01,3,Learned,0.46387832699619774
Northern Uto-Aztecan,North America,0.01,4,Freq,0.5285171102661597
Northern Uto-Aztecan,North America,0.01,4,T-CF,0.39923954372623577
Northern Uto-Aztecan,North America,0.01,4,Learned,0.31749049429657794
Northern Uto-Aztecan,North America,0.05,0,Freq,0.5304182509505704
Northern Uto-Aztecan,North America,0.05,0,T-CF,0.5513307984790875
Northern Uto-Aztecan,North America,0.05,0,Learned,0.5095057034220533
Northern Uto-Aztecan,North America,0.05,1,Freq,0.5
Northern Uto-Aztecan,North America,0.05,1,T-CF,0.5190114068441065
Northern Uto-Aztecan,North America,0.05,1,Learned,0.49619771863117873
Northern Uto-Aztecan,North America,0.05,2,Freq,0.526615969581749
Northern Uto-Aztecan,North America,0.05,2,T-CF,0.55893536121673
Northern Uto-Aztecan,North America,0.05,2,Learned,0.5532319391634981
Northern Uto-Aztecan,North America,0.05,3,Freq,0.5133079847908745
Northern Uto-Aztecan,North America,0.05,3,T-CF,0.5475285171102662
Northern Uto-Aztecan,North America,0.05,3,Learned,0.5475285171102662
Northern Uto-Aztecan,North America,0.05,4,Freq,0.5285171102661597
Northern Uto-Aztecan,North America,0.05,4,T-CF,0.5494296577946768
Northern Uto-Aztecan,North America,0.05,4,Learned,0.4600760456273764
Northern Uto-Aztecan,North America,0.1,0,Freq,0.5304182509505704
Northern Uto-Aztecan,North America,0.1,0,T-CF,0.55893536121673
Northern Uto-Aztecan,North America,0.1,0,Learned,0.5209125475285171
Northern Uto-Aztecan,North America,0.1,1,Freq,0.5
Northern Uto-Aztecan,North America,0.1,1,T-CF,0.5494296577946768
Northern Uto-Aztecan,North America,0.1,1,Learned,0.526615969581749
Northern Uto-Aztecan,North America,0.1,2,Freq,0.526615969581749
Northern Uto-Aztecan,North America,0.1,2,T-CF,0.5608365019011406
Northern Uto-Aztecan,North America,0.1,2,Learned,0.5494296577946768
Northern Uto-Aztecan,North America,0.1,3,Freq,0.5133079847908745
Northern Uto-Aztecan,North America,0.1,3,T-CF,0.5532319391634981
Northern Uto-Aztecan,North America,0.1,3,Learned,0.5627376425855514
Northern Uto-Aztecan,North America,0.1,4,Freq,0.5285171102661597
Northern Uto-Aztecan,North America,0.1,4,T-CF,0.55893536121673
Northern Uto-Aztecan,North America,0.1,4,Learned,0.5627376425855514
Northern Uto-Aztecan,North America,0.2,0,Freq,0.5304182509505704
Northern Uto-Aztecan,North America,0.2,0,T-CF,0.55893536121673
Northern Uto-Aztecan,North America,0.2,0,Learned,0.5665399239543726
Northern Uto-Aztecan,North America,0.2,1,Freq,0.5
Northern Uto-Aztecan,North America,0.2,1,T-CF,0.5494296577946768
Northern Uto-Aztecan,North America,0.2,1,Learned,0.5817490494296578
Northern Uto-Aztecan,North America,0.2,2,Freq,0.526615969581749
Northern Uto-Aztecan,North America,0.2,2,T-CF,0.55893536121673
Northern Uto-Aztecan,North America,0.2,2,Learned,0.5817490494296578
Northern Uto-Aztecan,North America,0.2,3,Freq,0.5133079847908745
Northern Uto-Aztecan,North America,0.2,3,T-CF,0.5570342205323194
Northern Uto-Aztecan,North America,0.2,3,Learned,0.6007604562737643
Northern Uto-Aztecan,North America,0.2,4,Freq,0.5285171102661597
Northern Uto-Aztecan,North America,0.2,4,T-CF,0.5722433460076045
Northern Uto-Aztecan,North America,0.2,4,Learned,0.5551330798479087
Burmese-Lolo,Eurasia,0.0,0,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.0,0,T-CF,0.2507204610951009
Burmese-Lolo,Eurasia,0.0,0,Learned,0.3112391930835735
Burmese-Lolo,Eurasia,0.0,1,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.0,1,T-CF,0.43804034582132567
Burmese-Lolo,Eurasia,0.0,1,Learned,0.276657060518732
Burmese-Lolo,Eurasia,0.0,2,Freq,0.5648414985590778
Burmese-Lolo,Eurasia,0.0,2,T-CF,0.3861671469740634
Burmese-Lolo,Eurasia,0.0,2,Learned,0.3371757925072046
Burmese-Lolo,Eurasia,0.0,3,Freq,0.5446685878962536
Burmese-Lolo,Eurasia,0.0,3,T-CF,0.40634005763688763
Burmese-Lolo,Eurasia,0.0,3,Learned,0.45244956772334294
Burmese-Lolo,Eurasia,0.0,4,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.0,4,T-CF,0.4322766570605187
Burmese-Lolo,Eurasia,0.0,4,Learned,0.3256484149855908
Burmese-Lolo,Eurasia,0.01,0,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.01,0,T-CF,0.3112391930835735
Burmese-Lolo,Eurasia,0.01,0,Learned,0.28530259365994237
Burmese-Lolo,Eurasia,0.01,1,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.01,1,T-CF,0.42363112391930835
Burmese-Lolo,Eurasia,0.01,1,Learned,0.39481268011527376
Burmese-Lolo,Eurasia,0.01,2,Freq,0.5648414985590778
Burmese-Lolo,Eurasia,0.01,2,T-CF,0.2881844380403458
Burmese-Lolo,Eurasia,0.01,2,Learned,0.2622478386167147
Burmese-Lolo,Eurasia,0.01,3,Freq,0.5446685878962536
Burmese-Lolo,Eurasia,0.01,3,T-CF,0.38904899135446686
Burmese-Lolo,Eurasia,0.01,3,Learned,0.40057636887608067
Burmese-Lolo,Eurasia,0.01,4,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.01,4,T-CF,0.4610951008645533
Burmese-Lolo,Eurasia,0.01,4,Learned,0.3861671469740634
Burmese-Lolo,Eurasia,0.05,0,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.05,0,T-CF,0.5417867435158501
Burmese-Lolo,Eurasia,0.05,0,Learned,0.49855907780979825
Burmese-Lolo,Eurasia,0.05,1,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.05,1,T-CF,0.5417867435158501
Burmese-Lolo,Eurasia,0.05,1,Learned,0.5014409221902018
Burmese-Lolo,Eurasia,0.05,2,Freq,0.5648414985590778
Burmese-Lolo,Eurasia,0.05,2,T-CF,0.5331412103746398
Burmese-Lolo,Eurasia,0.05,2,Learned,0.5100864553314121
Burmese-Lolo,Eurasia,0.05,3,Freq,0.5446685878962536
Burmese-Lolo,Eurasia,0.05,3,T-CF,0.5561959654178674
Burmese-Lolo,Eurasia,0.05,3,Learned,0.515850144092219
Burmese-Lolo,Eurasia,0.05,4,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.05,4,T-CF,0.553314121037464
Burmese-Lolo,Eurasia,0.05,4,Learned,0.5677233429394812
Burmese-Lolo,Eurasia,0.1,0,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.1,0,T-CF,0.5417867435158501
Burmese-Lolo,Eurasia,0.1,0,Learned,0.5590778097982709
Burmese-Lolo,Eurasia,0.1,1,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.1,1,T-CF,0.5417867435158501
Burmese-Lolo,Eurasia,0.1,1,Learned,0.5417867435158501
Burmese-Lolo,Eurasia,0.1,2,Freq,0.5648414985590778
Burmese-Lolo,Eurasia,0.1,2,T-CF,0.5821325648414986
Burmese-Lolo,Eurasia,0.1,2,Learned,0.5936599423631124
Burmese-Lolo,Eurasia,0.1,3,Freq,0.5446685878962536
Burmese-Lolo,Eurasia,0.1,3,T-CF,0.5302593659942363
Burmese-Lolo,Eurasia,0.1,3,Learned,0.5590778097982709
Burmese-Lolo,Eurasia,0.1,4,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.1,4,T-CF,0.5677233429394812
Burmese-Lolo,Eurasia,0.1,4,Learned,0.5648414985590778
Burmese-Lolo,Eurasia,0.2,0,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.2,0,T-CF,0.553314121037464
Burmese-Lolo,Eurasia,0.2,0,Learned,0.5763688760806917
Burmese-Lolo,Eurasia,0.2,1,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.2,1,T-CF,0.5965417867435159
Burmese-Lolo,Eurasia,0.2,1,Learned,0.6368876080691642
Burmese-Lolo,Eurasia,0.2,2,Freq,0.5648414985590778
Burmese-Lolo,Eurasia,0.2,2,T-CF,0.5706051873198847
Burmese-Lolo,Eurasia,0.2,2,Learned,0.6138328530259366
Burmese-Lolo,Eurasia,0.2,3,Freq,0.5446685878962536
Burmese-Lolo,Eurasia,0.2,3,T-CF,0.5821325648414986
Burmese-Lolo,Eurasia,0.2,3,Learned,0.5994236311239193
Burmese-Lolo,Eurasia,0.2,4,Freq,0.547550432276657
Burmese-Lolo,Eurasia,0.2,4,T-CF,0.5706051873198847
Burmese-Lolo,Eurasia,0.2,4,Learned,0.5936599423631124
Brahmaputran,Eurasia,0.0,0,Freq,0.564935064935065
Brahmaputran,Eurasia,0.0,0,T-CF,0.23376623376623376
Brahmaputran,Eurasia,0.0,0,Learned,0.4935064935064935
Brahmaputran,Eurasia,0.0,1,Freq,0.5681818181818182
Brahmaputran,Eurasia,0.0,1,T-CF,0.3051948051948052
Brahmaputran,Eurasia,0.0,1,Learned,0.29545454545454547
Brahmaputran,Eurasia,0.0,2,Freq,0.5876623376623377
Brahmaputran,Eurasia,0.0,2,T-CF,0.19155844155844157
Brahmaputran,Eurasia,0.0,2,Learned,0.35714285714285715
Brahmaputran,Eurasia,0.0,3,Freq,0.5454545454545454
Brahmaputran,Eurasia,0.0,3,T-CF,0.2792207792207792
Brahmaputran,Eurasia,0.0,3,Learned,0.2987012987012987
Brahmaputran,Eurasia,0.0,4,Freq,0.5551948051948052
Brahmaputran,Eurasia,0.0,4,T-CF,0.4383116883116883
Brahmaputran,Eurasia,0.0,4,Learned,0.35714285714285715
Brahmaputran,Eurasia,0.01,0,Freq,0.564935064935065
Brahmaputran,Eurasia,0.01,0,T-CF,0.5032467532467533
Brahmaputran,Eurasia,0.01,0,Learned,0.39285714285714285
Brahmaputran,Eurasia,0.01,1,Freq,0.5681818181818182
Brahmaputran,Eurasia,0.01,1,T-CF,0.24675324675324675
Brahmaputran,Eurasia,0.01,1,Learned,0.2922077922077922
Brahmaputran,Eurasia,0.01,2,Freq,0.5876623376623377
Brahmaputran,Eurasia,0.01,2,T-CF,0.35064935064935066
Brahmaputran,Eurasia,0.01,2,Learned,0.41233766233766234
Brahmaputran,Eurasia,0.01,3,Freq,0.5454545454545454
Brahmaputran,Eurasia,0.01,3,T-CF,0.35714285714285715
Brahmaputran,Eurasia,0.01,3,Learned,0.4448051948051948
Brahmaputran,Eurasia,0.01,4,Freq,0.5551948051948052
Brahmaputran,Eurasia,0.01,4,T-CF,0.4577922077922078
Brahmaputran,Eurasia,0.01,4,Learned,0.38311688311688313
Brahmaputran,Eurasia,0.05,0,Freq,0.564935064935065
Brahmaputran,Eurasia,0.05,0,T-CF,0.5974025974025974
Brahmaputran,Eurasia,0.05,0,Learned,0.6038961038961039
Brahmaputran,Eurasia,0.05,1,Freq,0.5681818181818182
Brahmaputran,Eurasia,0.05,1,T-CF,0.6006493506493507
Brahmaputran,Eurasia,0.05,1,Learned,0.6331168831168831
Brahmaputran,Eurasia,0.05,2,Freq,0.5876623376623377
Brahmaputran,Eurasia,0.05,2,T-CF,0.6493506493506493
Brahmaputran,Eurasia,0.05,2,Learned,0.6753246753246753
Brahmaputran,Eurasia,0.05,3,Freq,0.5454545454545454
Brahmaputran,Eurasia,0.05,3,T-CF,0.5714285714285714
Brahmaputran,Eurasia,0.05,3,Learned,0.577922077922078
Brahmaputran,Eurasia,0.05,4,Freq,0.5551948051948052
Brahmaputran,Eurasia,0.05,4,T-CF,0.6168831168831169
Brahmaputran,Eurasia,0.05,4,Learned,0.5714285714285714
Brahmaputran,Eurasia,0.1,0,Freq,0.564935064935065
Brahmaputran,Eurasia,0.1,0,T-CF,0.6298701298701299
Brahmaputran,Eurasia,0.1,0,Learned,0.6623376623376623
Brahmaputran,Eurasia,0.1,1,Freq,0.5681818181818182
Brahmaputran,Eurasia,0.1,1,T-CF,0.6136363636363636
Brahmaputran,Eurasia,0.1,1,Learned,0.6396103896103896
Brahmaputran,Eurasia,0.1,2,Freq,0.5876623376623377
Brahmaputran,Eurasia,0.1,2,T-CF,0.6525974025974026
Brahmaputran,Eurasia,0.1,2,Learned,0.6753246753246753
Brahmaputran,Eurasia,0.1,3,Freq,0.5454545454545454
Brahmaputran,Eurasia,0.1,3,T-CF,0.5714285714285714
Brahmaputran,Eurasia,0.1,3,Learned,0.5454545454545454
Brahmaputran,Eurasia,0.1,4,Freq,0.5551948051948052
Brahmaputran,Eurasia,0.1,4,T-CF,0.6493506493506493
Brahmaputran,Eurasia,0.1,4,Learned,0.6103896103896104
Brahmaputran,Eurasia,0.2,0,Freq,0.564935064935065
Brahmaputran,Eurasia,0.2,0,T-CF,0.6623376623376623
Brahmaputran,Eurasia,0.2,0,Learned,0.7662337662337663
Brahmaputran,Eurasia,0.2,1,Freq,0.5681818181818182
Brahmaputran,Eurasia,0.2,1,T-CF,0.6493506493506493
Brahmaputran,Eurasia,0.2,1,Learned,0.711038961038961
Brahmaputran,Eurasia,0.2,2,Freq,0.5876623376623377
Brahmaputran,Eurasia,0.2,2,T-CF,0.6785714285714286
Brahmaputran,Eurasia,0.2,2,Learned,0.711038961038961
Brahmaputran,Eurasia,0.2,3,Freq,0.5454545454545454
Brahmaputran,Eurasia,0.2,3,T-CF,0.6266233766233766
Brahmaputran,Eurasia,0.2,3,Learned,0.6948051948051948
Brahmaputran,Eurasia,0.2,4,Freq,0.5551948051948052
Brahmaputran,Eurasia,0.2,4,T-CF,0.6363636363636364
Brahmaputran,Eurasia,0.2,4,Learned,0.6331168831168831
Central Pama-Nyungan,Australia,0.0,0,Freq,0.6136363636363636
Central Pama-Nyungan,Australia,0.0,0,T-CF,0.2694805194805195
Central Pama-Nyungan,Australia,0.0,0,Learned,0.36363636363636365
Central Pama-Nyungan,Australia,0.0,1,Freq,0.5909090909090909
Central Pama-Nyungan,Australia,0.0,1,T-CF,0.35064935064935066
Central Pama-Nyungan,Australia,0.0,1,Learned,0.37987012987012986
Central Pama-Nyungan,Australia,0.0,2,Freq,0.5681818181818182
Central Pama-Nyungan,Australia,0.0,2,T-CF,0.29545454545454547
Central Pama-Nyungan,Australia,0.0,2,Learned,0.32142857142857145
Central Pama-Nyungan,Australia,0.0,3,Freq,0.5909090909090909
Central Pama-Nyungan,Australia,0.0,3,T-CF,0.36363636363636365
Central Pama-Nyungan,Australia,0.0,3,Learned,0.29545454545454547
Central Pama-Nyungan,Australia,0.0,4,Freq,0.6006493506493507
Central Pama-Nyungan,Australia,0.0,4,T-CF,0.4383116883116883
Central Pama-Nyungan,Australia,0.0,4,Learned,0.4025974025974026
Central Pama-Nyungan,Australia,0.01,0,Freq,0.6136363636363636
Central Pama-Nyungan,Australia,0.01,0,T-CF,0.4155844155844156
Central Pama-Nyungan,Australia,0.01,0,Learned,0.37662337662337664
Central Pama-Nyungan,Australia,0.01,1,Freq,0.5909090909090909
Central Pama-Nyungan,Australia,0.01,1,T-CF,0.4253246753246753
Central Pama-Nyungan,Australia,0.01,1,Learned,0.4902597402597403
Central Pama-Nyungan,Australia,0.01,2,Freq,0.5681818181818182
Central Pama-Nyungan,Australia,0.01,2,T-CF,0.3116883116883117
Central Pama-Nyungan,Australia,0.01,2,Learned,0.34415584415584416
Central Pama-Nyungan,Australia,0.01,3,Freq,0.5909090909090909
Central Pama-Nyungan,Australia,0.01,3,T-CF,0.37012987012987014
Central Pama-Nyungan,Australia,0.01,3,Learned,0.2857142857142857
Central Pama-Nyungan,Australia,0.01,4,Freq,0.6006493506493507
