,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.26948655,0.14277023,0.13322282,0.067056715,0.116270304,0.06606907,0.09812987,0.10103893,0.0691669,0.07634646,0.269354,0.15328497,0.08778334,0.19143885,0.14270979,0.09803313,0.124708295,0.16889924,0.19783425,0.061520576,0.05549115,0.08513856,0.23475498,0.2510283,0.2736752,0.055293858,0.12633383,0.09765339,0.056904316,0.22392517,0.14710468,0.15529948,0.09886575,0.14806163,0.36364657,0.24668735,0.058423042,0.28656256,0.202227,0.1283561
copt1239,0.26948655,0.0,0.07603508,0.118270755,0.13487226,0.15879178,0.12430781,0.068045616,0.2504419,0.15576708,0.12186247,0.07174331,0.076891184,0.13874757,0.33809268,0.14962423,0.137362,0.16189456,0.062647045,0.38933408,0.18193102,0.16903168,0.24537957,0.36132467,0.022019863,0.37792838,0.13463902,0.051092267,0.13651162,0.15913844,0.046396494,0.094592094,0.06638336,0.08441031,0.085406184,0.56286883,0.4045208,0.12691748,0.058964074,0.035688043,0.14755249
czec1258,0.14277023,0.07603508,5.9604645e-08,0.057195365,0.05631727,0.04251927,0.038829207,0.038670123,0.11778331,0.071131945,0.041237533,0.12128794,0.061173677,0.05783981,0.24001944,0.038959205,0.023810625,0.043489277,0.0934571,0.2307095,0.06044948,0.065574884,0.099788725,0.22566569,0.1124326,0.271953,0.044036508,0.032007635,0.040920794,0.05263841,0.07343072,0.04073429,0.049850464,0.08322382,0.052249312,0.37214017,0.24127388,0.05137849,0.17363465,0.092185795,0.056925535
dani1285,0.13322282,0.118270755,0.057195365,5.9604645e-08,0.03228253,0.039711654,0.04099089,0.043299317,0.14805937,0.09400934,0.013786793,0.10543162,0.027511299,0.05339068,0.27770984,0.0860042,0.05807972,0.07026827,0.086860895,0.2618987,0.03724134,0.08257866,0.11731595,0.27155328,0.12793404,0.3161887,0.029060781,0.02847284,0.022527099,0.04052925,0.07110125,0.013920486,0.013648868,0.09009069,0.00604409,0.46830094,0.3323151,0.03681326,0.16214633,0.097138464,0.13147384
dutc1256,0.067056715,0.13487226,0.05631727,0.03228253,5.9604645e-08,0.055053234,0.02964288,0.03715986,0.091472864,0.04263383,0.02131474,0.15916014,0.061815917,0.04133171,0.20423484,0.075567484,0.04807639,0.05878645,0.08115947,0.19555956,0.040287137,0.036700785,0.069554985,0.21201926,0.14729148,0.26530963,0.025217354,0.041169584,0.044176757,0.023778737,0.1104666,0.041998982,0.04411316,0.073593736,0.04104185,0.3827728,0.250202,0.024184227,0.18516463,0.11473322,0.08469421
faro1244,0.116270304,0.15879178,0.04251927,0.039711654,0.055053234,0.0,0.043536365,0.059090257,0.12319428,0.09818339,0.028829336,0.14308858,0.07000476,0.06594533,0.28147107,0.037978828,0.022053182,0.04047799,0.15901262,0.2152887,0.035801828,0.06992382,0.09530002,0.23819155,0.18973845,0.30212986,0.031555116,0.05461359,0.013522685,0.047281265,0.10803521,0.031496644,0.053800583,0.11425722,0.04335755,0.38534963,0.2657346,0.047918797,0.26128268,0.14625716,0.09953654
finn1318,0.06606907,0.12430781,0.038829207,0.04099089,0.02964288,0.043536365,5.9604645e-08,0.02513194,0.05545169,0.022097886,0.016489327,0.16652024,0.06284803,0.0082858205,0.14656591,0.050578713,0.023468435,0.03659779,0.06332111,0.15124953,0.021911323,0.016270041,0.043242216,0.15820217,0.13399863,0.19105446,0.010462999,0.033103824,0.023819089,0.00838238,0.11026496,0.038127065,0.042572975,0.053840935,0.044611275,0.32036293,0.19865477,0.006685555,0.16862184,0.10511351,0.047834396
hebr1245,0.09812987,0.068045616,0.038670123,0.043299317,0.03715986,0.059090257,0.02513194,5.9604645e-08,0.1281218,0.057540715,0.019588053,0.08311576,0.02516979,0.04448849,0.2403447,0.08942592,0.046455324,0.0798744,0.05462092,0.26068032,0.04099238,0.05515635,0.1129483,0.2666732,0.06282574,0.30102777,0.021154404,0.0123951435,0.038877666,0.041672885,0.049195766,0.032689333,0.027602255,0.01913023,0.037417233,0.4580987,0.3040673,0.019075334,0.097759604,0.037424684,0.08009601
hind1269,0.10103893,0.2504419,0.11778331,0.14805937,0.091472864,0.12319428,0.05545169,0.1281218,1.7881393e-07,0.025380433,0.1140703,0.37017864,0.21430445,0.04169649,0.046165526,0.07042271,0.074495435,0.04900092,0.14163315,0.03535217,0.10314226,0.02286309,0.010629237,0.04110241,0.29170293,0.07237035,0.09407437,0.14477515,0.1143145,0.059454203,0.28507805,0.13913566,0.16143447,0.16915292,0.16135514,0.13871872,0.07062709,0.075657964,0.32733464,0.2684934,0.03931147
hung1274,0.0691669,0.15576708,0.071131945,0.09400934,0.04263383,0.09818339,0.022097886,0.057540715,0.025380433,1.7881393e-07,0.061275125,0.25518113,0.12769723,0.015770197,0.07900739,0.07411879,0.056927085,0.0520975,0.064493656,0.09904438,0.067460895,0.0076734424,0.023516238,0.10354,0.1748237,0.12974268,0.049426615,0.07455492,0.07817,0.032893717,0.18333858,0.089907944,0.09336853,0.084138334,0.09911245,0.23956358,0.13385254,0.029123425,0.19830483,0.15816516,0.034131467
