,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,1.1920929e-07,0.30470085,0.10762274,0.13638407,0.07546526,0.10824394,0.06363934,0.106778264,0.088817954,0.044947684,0.08514315,0.2193994,0.15039599,0.07730675,0.12555057,0.1122399,0.07578343,0.1454395,0.168499,0.1912716,0.057409585,0.04300618,0.05348462,0.18351036,0.2723418,0.23006707,0.05290848,0.14056724,0.08711618,0.06618208,0.19293582,0.17939961,0.12587363,0.12525487,0.12425846,0.30815715,0.18658179,0.0651018,0.32398587,0.16356152,0.09930837
copt1239,0.30470085,1.1920929e-07,0.11830276,0.13795936,0.14619178,0.16668421,0.17284286,0.06311607,0.29338717,0.19124097,0.14938956,0.047946334,0.095712185,0.18743289,0.32740194,0.16634935,0.20099223,0.15676177,0.08918846,0.4321732,0.16514891,0.19830114,0.31983262,0.41908026,0.013776779,0.4046266,0.15139824,0.067872405,0.17825156,0.13470733,0.03428328,0.076081455,0.08992976,0.07116115,0.12965351,0.63798344,0.45093858,0.14572155,0.052464426,0.048423648,0.16341162
czec1258,0.10762274,0.11830276,1.1920929e-07,0.067079246,0.054282427,0.032013357,0.035820603,0.03211826,0.089692235,0.04775834,0.045186996,0.103526115,0.05739945,0.04478538,0.15578908,0.016931295,0.020731747,0.034252048,0.114414155,0.20121413,0.034884453,0.04431063,0.0916844,0.17549914,0.1361435,0.21579391,0.034376264,0.052820683,0.04201132,0.034671307,0.07480246,0.051741123,0.04325986,0.07804918,0.05389428,0.33132035,0.18904012,0.038951576,0.20786518,0.08320546,0.03250301
dani1285,0.13638407,0.13795936,0.067079246,0.0,0.033256352,0.026543677,0.040967107,0.051478624,0.1444397,0.07319802,0.008706272,0.06476647,0.011182129,0.05319959,0.20221007,0.049168527,0.06649315,0.03807354,0.10146052,0.27609873,0.024316847,0.07856494,0.13510448,0.2709003,0.1359967,0.30366546,0.029691279,0.021608174,0.014859796,0.027562141,0.054677367,0.016964495,0.010081887,0.08318406,0.0016900897,0.4646232,0.2947467,0.02495861,0.17963707,0.07099134,0.121519625
dutc1256,0.07546526,0.14619178,0.054282427,0.033256352,5.9604645e-08,0.046578944,0.026779056,0.03518337,0.086511016,0.027092814,0.019560575,0.10322648,0.045590043,0.037811995,0.13495737,0.053379595,0.052775145,0.056026995,0.07682395,0.19494891,0.025427997,0.03295499,0.07473928,0.19973123,0.14095664,0.22609562,0.022163987,0.040991306,0.03168738,0.02155912,0.07364547,0.049584687,0.023455858,0.07974917,0.025940478,0.3739431,0.21540934,0.01923877,0.18033028,0.07642144,0.06594515
faro1244,0.10824394,0.16668421,0.032013357,0.026543677,0.046578944,0.0,0.03662938,0.057097256,0.11899525,0.06403524,0.015813112,0.094908476,0.03295195,0.05102992,0.20232952,0.017927468,0.029931188,0.026693583,0.15307492,0.24075365,0.016192913,0.061032176,0.10824025,0.22556156,0.179982,0.2849114,0.026204944,0.04709363,0.013262391,0.035398662,0.084026515,0.031657457,0.031492412,0.1012494,0.022964716,0.3924958,0.24247015,0.031425,0.25293487,0.09720075,0.08952904
finn1318,0.06363934,0.17284286,0.035820603,0.040967107,0.026779056,0.03662938,0.0,0.039405882,0.04147166,0.008876562,0.01927948,0.12915272,0.058656693,0.0034154058,0.07699931,0.029505074,0.021503866,0.042001903,0.07662171,0.13552207,0.016702473,0.010073662,0.039996207,0.12867683,0.16693944,0.15413642,0.011500359,0.0523296,0.016426623,0.008420765,0.098647,0.06606996,0.030783117,0.080960155,0.031182945,0.28316844,0.14567184,0.0077685714,0.208457,0.09387624,0.036893427
hebr1245,0.106778264,0.06311607,0.03211826,0.051478624,0.03518337,0.057097256,0.039405882,1.1920929e-07,0.124488115,0.043802798,0.035559773,0.04690671,0.034092844,0.052513957,0.16053051,0.062811136,0.06718534,0.069377184,0.042749643,0.256954,0.035208702,0.04775411,0.12699282,0.24596119,0.05539602,0.258245,0.024272561,0.015479565,0.053673983,0.020689547,0.023669362,0.037760258,0.019212425,0.019136071,0.041706085,0.43833864,0.26587015,0.024837375,0.09827429,0.019832075,0.05429858
hind1269,0.088817954,0.29338717,0.089692235,0.1444397,0.086511016,0.11899525,0.04147166,0.124488115,5.9604645e-08,0.030792117,0.1064499,0.2854324,0.18173045,0.031798065,0.024696052,0.07422203,0.047311842,0.09318149,0.14878237,0.034074664,0.09196776,0.02859956,0.009629846,0.031091213,0.30093402,0.053581834,0.08588481,0.16814917,0.087867975,0.07635063,0.23059922,0.1809085,0.12722957,0.19513261,0.12567878,0.12548786,0.0404104,0.07812148,0.3424375,0.22303784,0.03441012
hung1274,0.044947684,0.19124097,0.04775834,0.07319802,0.027092814,0.06403524,0.008876562,0.043802798,0.030792117,0.0,0.039379597,0.15861392,0.0893209,0.011708975,0.056663275,0.05342096,0.034835815,0.07212418,0.073872685,0.11603522,0.031315982,0.0018287897,0.027409613,0.114293456,0.17886078,0.13413125,0.020882726,0.0742985,0.041950107,0.019119442,0.11911446,0.0992493,0.052222252,0.08735031,0.059550285,0.2582631,0.12635654,0.018526196,0.21438992,0.10504955,0.02628696
