,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,5.9604645e-08,0.9410839,0.65310645,0.68248457,0.47344297,0.6356346,0.51615655,0.54355836,0.5124334,0.36893815,0.5106,0.64126194,0.7016429,0.60667,0.81030154,0.5845904,0.47968328,0.7812642,0.79930705,0.731886,0.34846342,0.39384568,0.35630155,0.7306093,0.7706326,1.0232093,0.35974234,0.673099,0.4463486,0.41900343,0.77831936,0.7159659,0.6257976,0.5496925,0.68273926,0.8646141,0.77139896,0.43256837,0.97018415,0.67623436,0.7529567
copt1239,0.9410839,0.0,0.55434656,0.57123846,0.74005264,0.55210865,0.5472028,0.26548135,0.7573979,0.6828971,0.5768863,0.29017937,0.4807229,0.64731884,0.9118996,0.41680974,0.5597973,0.45430666,0.59616286,0.8589326,0.61127234,0.7176771,0.85589844,0.71374196,0.16911823,0.7684285,0.6059536,0.41279286,0.6009822,0.5969769,0.31602496,0.3842193,0.4583577,0.40334487,0.54794896,0.95172775,0.7882403,0.6518731,0.44991714,0.31271297,0.5451397
czec1258,0.65310645,0.55434656,0.0,0.54637975,0.6620127,0.26784432,0.36944747,0.32204783,0.50380397,0.44208854,0.389201,0.5505223,0.43183112,0.35888785,0.83054984,0.17986882,0.1626882,0.52407694,0.79959744,0.6738466,0.33382112,0.3193667,0.5391276,0.592986,0.6504302,0.8111265,0.2694546,0.45247775,0.30801123,0.3458349,0.51246095,0.39595687,0.4130795,0.72214895,0.5172699,0.7052082,0.5357702,0.31967682,0.79950917,0.5810925,0.2998073
dani1285,0.68248457,0.57123846,0.54637975,0.0,0.21400636,0.31476897,0.24239004,0.30923253,0.4855376,0.32193267,0.08334696,0.3201477,0.08969784,0.36596614,0.63379824,0.3097505,0.36261278,0.28055322,0.49799925,0.6479595,0.20952767,0.41393197,0.37432784,0.6342187,0.6374915,0.7648864,0.25034273,0.13509202,0.17851251,0.22505546,0.17342538,0.13519597,0.08397126,0.5869001,0.020097017,0.85960996,0.59604245,0.23452008,0.6635789,0.3331945,0.6545358
dutc1256,0.47344297,0.74005264,0.6620127,0.21400636,0.0,0.5396248,0.4435866,0.46077204,0.46603638,0.30040634,0.27094376,0.4859954,0.26979518,0.6084142,0.7798603,0.45566767,0.5054949,0.4002462,0.64967036,0.65853655,0.3096807,0.51471114,0.21365142,0.6837957,0.75227135,0.88389564,0.41169256,0.35395586,0.33426464,0.40098375,0.3925252,0.30756545,0.25662577,0.7831739,0.19521368,0.9007675,0.6403449,0.42317373,0.7993702,0.53054655,0.6211753
faro1244,0.6356346,0.55210865,0.26784432,0.31476897,0.5396248,0.0,0.23133451,0.24560833,0.51177996,0.3072921,0.14045948,0.34454572,0.3233192,0.3245588,0.85591686,0.17008448,0.2819277,0.4448647,0.8059287,0.6061105,0.20372498,0.2608354,0.56843394,0.62790245,0.67268336,0.89039236,0.17809659,0.36071867,0.22692162,0.3786261,0.4354335,0.23412442,0.2548982,0.6172772,0.31638724,0.7770302,0.60667884,0.26127928,0.8622647,0.36800438,0.41932255
finn1318,0.51615655,0.5472028,0.36944747,0.24239004,0.4435866,0.23133451,0.0,0.18725431,0.24628848,0.10914773,0.15912169,0.32935476,0.23147708,0.09114623,0.4373232,0.21624267,0.2212959,0.47946703,0.45199305,0.4470178,0.14240897,0.13679606,0.3369218,0.35399282,0.50513756,0.5802227,0.09552407,0.20172709,0.10616279,0.14147675,0.33838767,0.21743894,0.1518575,0.42385203,0.22462046,0.63021624,0.41550213,0.11226666,0.61307824,0.29290968,0.3827871
hebr1245,0.54355836,0.26548135,0.32204783,0.30923253,0.46077204,0.24560833,0.18725431,2.9802322e-07,0.38456666,0.22156513,0.19490814,0.15119338,0.20369762,0.28954858,0.66365945,0.24712014,0.31530786,0.31796324,0.49424332,0.6976885,0.1625362,0.26835203,0.44696945,0.5802821,0.2854764,0.81129736,0.15040505,0.1670698,0.20930576,0.23085314,0.19102335,0.19091451,0.15911978,0.28060156,0.31064624,0.85674596,0.60128343,0.2307707,0.50929165,0.15951431,0.34068364
hind1269,0.5124334,0.7573979,0.50380397,0.4855376,0.46603638,0.51177996,0.24628848,0.38456666,5.9604645e-08,0.20228499,0.41119862,0.5738339,0.465379,0.25897837,0.31868696,0.3914014,0.3430367,0.397592,0.55983037,0.23448163,0.28450567,0.26742655,0.24763912,0.20799118,0.7620964,0.44577724,0.3233657,0.43711525,0.2394278,0.28706795,0.61569697,0.41110104,0.34860456,0.69089246,0.44915593,0.39127588,0.24837202,0.29059196,0.8455322,0.62351286,0.30855048
hung1274,0.36893815,0.6828971,0.44208854,0.32193267,0.30040634,0.3072921,0.10914773,0.22156513,0.20228499,0.0,0.20674098,0.40871483,0.304021,0.16661555,0.45078558,0.34188735,0.35265905,0.5067273,0.46806687,0.46450347,0.14240092,0.15344453,0.207982,0.37674052,0.58822286,0.6480169,0.1571101,0.29065347,0.17895919,0.19621933,0.4220152,0.30529225,0.1847682,0.5422374,0.3048846,0.65334684,0.42983615,0.18024874,0.6417233,0.37128055,0.3363273
