,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,1.7881393e-07,0.4136045,0.050494373,0.14933115,0.121043324,0.13278878,0.12511158,0.27623504,0.10978955,0.16717678,0.058585644,0.10019755,0.026022732,0.21220821,0.30408913,0.030002892,0.025077164,0.16320145,0.7308259,0.12161732,0.11725211,0.10637617,0.06502253,0.19098932,0.5624027,0.25127387,0.123137,0.08515793,0.016017914,0.0511418,0.15670377,0.11762512,0.16753668,0.18550593,0.14088583,0.2577893,0.24019337,0.04056984,0.875212,0.19132638,0.14027435
copt1239,0.4136045,0.0,0.2701487,0.28287923,0.2225967,0.13168997,0.19885582,0.12002492,0.33798444,0.44324678,0.21034569,0.2858029,0.2975117,0.25711703,0.3839267,0.38572842,0.39433777,0.30264616,0.22811133,0.412332,0.26715153,0.24437654,0.2815792,0.3523559,0.14950043,0.4609685,0.5682286,0.21519834,0.3848999,0.3343261,0.33811957,0.23364103,0.13250643,0.27419192,0.17969978,0.4664145,0.6032711,0.22796726,0.2132712,0.13348955,0.13374645
czec1258,0.050494373,0.2701487,5.9604645e-08,0.12443203,0.09404093,0.08240771,0.13092321,0.12261832,0.13720703,0.27954555,0.04870838,0.086995184,0.033453763,0.2503367,0.32104194,0.021090925,0.05462402,0.08627862,0.6510396,0.15641683,0.08345187,0.12100673,0.106090486,0.22654551,0.32873106,0.29764462,0.12014884,0.048070252,0.028146029,0.05761099,0.1200158,0.03510338,0.14293832,0.11957157,0.0763036,0.32539874,0.3225466,0.032056034,0.7622273,0.109169126,0.11148918
dani1285,0.14933115,0.28287923,0.12443203,0.0,0.01840955,0.07563388,0.20326507,0.21675104,0.21168625,0.40288603,0.092791975,0.05538535,0.08948314,0.2982443,0.442963,0.19354898,0.23795062,0.2561072,0.4817257,0.2457602,0.082808614,0.2611236,0.20460063,0.3831079,0.47102147,0.3844998,0.15313381,0.06051886,0.16738862,0.042022884,0.044772804,0.096693456,0.077810705,0.27155173,0.03483963,0.42071152,0.5087632,0.1093086,0.56920445,0.08446038,0.19816327
dutc1256,0.121043324,0.2225967,0.09404093,0.01840955,0.0,0.036680818,0.14672512,0.17007375,0.18199414,0.32571292,0.04925108,0.044365823,0.063465536,0.23530787,0.38893938,0.1612261,0.19124156,0.21522659,0.44647366,0.21869373,0.05942893,0.1969949,0.14852476,0.3165536,0.42219532,0.3491726,0.16002291,0.033741713,0.13825297,0.036239862,0.05148208,0.07343143,0.040495038,0.22050577,0.01920873,0.37140816,0.46159655,0.068482995,0.5280408,0.058519006,0.12710363
faro1244,0.13278878,0.13168997,0.08240771,0.07563388,0.036680818,0.0,0.12847751,0.0951336,0.2069192,0.30842686,0.03744918,0.049979508,0.05586177,0.2274487,0.39607275,0.15326738,0.16899258,0.14062977,0.44773775,0.26558203,0.045181155,0.16406316,0.13727725,0.30488318,0.29634428,0.38429755,0.21557498,0.022070944,0.1274448,0.07266021,0.08105469,0.05659312,0.03973031,0.13748693,0.03028214,0.3991236,0.48871404,0.040005565,0.48852766,0.02271384,0.0837509
finn1318,0.12511158,0.19885582,0.13092321,0.20326507,0.14672512,0.12847751,0.0,0.2627349,0.05604154,0.08573085,0.070109785,0.18992245,0.124693274,0.035384655,0.12790269,0.1572293,0.12339538,0.27549583,0.36028236,0.087450564,0.21684039,0.0202474,0.024053454,0.066661894,0.46932274,0.1500485,0.38395846,0.13881171,0.15649474,0.16063523,0.29794937,0.20638162,0.07510656,0.24370855,0.17099094,0.13785714,0.19911093,0.0860886,0.48589706,0.1930511,0.022283137
hebr1245,0.27623504,0.12002492,0.12261832,0.21675104,0.17007375,0.0951336,0.2627349,0.0,0.38005137,0.51161444,0.13736582,0.1492362,0.17486489,0.4177484,0.54520863,0.20533311,0.2616967,0.078558564,0.57178164,0.4343021,0.11070335,0.27500165,0.29312295,0.4503569,0.10103887,0.58506364,0.2791369,0.10738462,0.21231699,0.2156837,0.1850453,0.06786448,0.18072623,0.08611095,0.11994463,0.60934925,0.6530318,0.13482279,0.5441535,0.057048142,0.16873729
hind1269,0.10978955,0.33798444,0.13720703,0.21168625,0.18199414,0.2069192,0.05604154,0.38005137,0.0,0.12184185,0.13891333,0.26070195,0.15039521,0.061935008,0.070813715,0.1436488,0.1250456,0.3725766,0.43174213,0.010476649,0.30357897,0.05946821,0.04866016,0.048341274,0.5928685,0.047719598,0.34687734,0.20148337,0.15401417,0.15657479,0.3157577,0.25487226,0.15334791,0.38495296,0.19857574,0.059526563,0.09771919,0.13615668,0.63854915,0.30411994,0.11900753
hung1274,0.16717678,0.44324678,0.27954555,0.40288603,0.32571292,0.30842686,0.08573085,0.51161444,0.12184185,0.0,0.1877777,0.34495568,0.23023736,0.07298905,0.15365022,0.24014962,0.1551804,0.42139488,0.55081475,0.13567263,0.37986767,0.06792021,0.058327198,0.07117939,0.7598921,0.16808325,0.49634886,0.30179256,0.2291798,0.29581767,0.49444628,0.40884066,0.241337,0.3788731,0.38502932,0.11737478,0.13178939,0.19862795,0.7006074,0.4158756,0.13268435
