,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,4.172325e-07,0.18809497,0.06592858,0.088570595,0.05165708,0.07126099,0.048035026,0.07473993,0.058454752,0.030896008,0.056640327,0.14543372,0.100654006,0.053492725,0.07784712,0.06661892,0.04523039,0.09156966,0.1258862,0.11390388,0.043735623,0.028084695,0.03672707,0.10925132,0.17635828,0.1374678,0.14678961,0.09638029,0.056399465,0.06911218,0.15105766,0.11035615,0.08248061,0.09673035,0.080212176,0.1802494,0.12361288,0.04288858,0.21692467,0.11426741,0.06819528
copt1239,0.18809497,5.9604645e-08,0.06960541,0.09605652,0.078807056,0.08911681,0.082292974,0.056850314,0.19171715,0.1403048,0.07541525,0.06836337,0.10073614,0.09612936,0.1753264,0.10324168,0.13287902,0.08433974,0.042609513,0.23168302,0.12850392,0.11908299,0.1574449,0.1977089,0.02618283,0.2158221,0.32601416,0.080244005,0.14144444,0.17159057,0.09967172,0.056474864,0.05371058,0.10406339,0.06786162,0.3130309,0.29422998,0.108596146,0.03496015,0.06528336,0.07593113
czec1258,0.06592858,0.06960541,5.9604645e-08,0.045197427,0.03059107,0.019968748,0.021148622,0.027060509,0.06406456,0.040198863,0.023697615,0.07439822,0.04927206,0.027292788,0.087837934,0.01025337,0.01595509,0.019426465,0.0760321,0.11234313,0.035128415,0.027900517,0.04817134,0.090800345,0.08379573,0.120608926,0.17863184,0.046317875,0.036389947,0.06923127,0.085036814,0.030203462,0.027473569,0.07541454,0.029731035,0.17723686,0.13137156,0.030415595,0.13055414,0.06494683,0.019432247
dani1285,0.088570595,0.09605652,0.045197427,5.9604645e-08,0.022731781,0.018592954,0.034772813,0.033293486,0.09476507,0.05162114,0.0133636,0.043522418,0.011132181,0.038953483,0.123918355,0.037885666,0.046300888,0.03324294,0.075466216,0.16858351,0.0182122,0.049577594,0.08401692,0.1607632,0.085500956,0.18478042,0.12807691,0.016254842,0.015232265,0.040368855,0.05202979,0.012552917,0.009534657,0.06533879,0.006541848,0.2742989,0.2015146,0.01671666,0.11812419,0.047720194,0.07686496
dutc1256,0.05165708,0.078807056,0.03059107,0.022731781,2.9802322e-07,0.025042057,0.01666689,0.024921358,0.061300457,0.027558506,0.011249304,0.07190925,0.041081607,0.022515237,0.07738143,0.03485918,0.03750658,0.03407246,0.049086273,0.112225115,0.02650106,0.021283507,0.041485727,0.10644251,0.082722306,0.12878966,0.16308439,0.035989285,0.032438993,0.05624777,0.07968986,0.028973281,0.013012469,0.07358724,0.013750315,0.2038517,0.15035534,0.017711401,0.105702996,0.056024253,0.035160244
faro1244,0.07126099,0.08911681,0.019968748,0.018592954,0.025042057,0.0,0.023063004,0.035947144,0.08112103,0.049625933,0.010107875,0.06613284,0.032788277,0.030892551,0.115927815,0.017355263,0.025609553,0.019025803,0.08711994,0.13979715,0.01950401,0.037460625,0.060544908,0.122446954,0.10311055,0.16362143,0.16175336,0.038522422,0.021362126,0.0633775,0.08445108,0.01888752,0.017443717,0.08496004,0.012529075,0.21756941,0.16861582,0.024292767,0.1431213,0.06698418,0.048044324
finn1318,0.048035026,0.082292974,0.021148622,0.034772813,0.01666689,0.023063004,1.1920929e-07,0.036693513,0.04099548,0.022129536,0.010345936,0.095241725,0.05873531,0.002636671,0.043686807,0.022508144,0.023372233,0.028338432,0.045485973,0.07622951,0.034186125,0.01160717,0.020590842,0.06209886,0.10141146,0.08431983,0.19035274,0.053696275,0.03257394,0.06765932,0.112039804,0.042482853,0.019404173,0.08857173,0.018512428,0.14417386,0.109829724,0.019796848,0.11781609,0.07662803,0.017572403
hebr1245,0.07473993,0.056850314,0.027060509,0.033293486,0.024921358,0.035947144,0.036693513,1.1920929e-07,0.087308586,0.039213836,0.029174507,0.033064127,0.028650045,0.042776704,0.10521346,0.04840839,0.050499618,0.04761225,0.045319676,0.16286933,0.025336146,0.034861505,0.08301067,0.15188986,0.03372985,0.1649195,0.12833971,0.013677835,0.043061912,0.039372325,0.032366693,0.024235249,0.015980959,0.022408187,0.02902782,0.26541984,0.19076097,0.018733442,0.07131195,0.014750242,0.041987598
hind1269,0.058454752,0.19171715,0.06406456,0.09476507,0.061300457,0.08112103,0.04099548,0.087308586,2.3841858e-07,0.020442188,0.07501048,0.1913364,0.12275481,0.030361056,0.020265996,0.054282546,0.033554614,0.07402074,0.11472428,0.024800062,0.06567919,0.020706236,0.016760707,0.032256246,0.1989978,0.037677288,0.15751976,0.114543736,0.060037673,0.06966114,0.17527318,0.1181159,0.08535808,0.14348006,0.086301565,0.08191067,0.02957803,0.05191338,0.2268945,0.15277678,0.0383358
hung1274,0.030896008,0.1403048,0.040198863,0.05162114,0.027558506,0.049625933,0.022129536,0.039213836,0.020442188,0.0,0.036996722,0.10937655,0.06268728,0.017958283,0.038381994,0.04170376,0.025490582,0.06262231,0.0750702,0.07300383,0.028075278,0.004241824,0.025749743,0.07628268,0.12697744,0.08411783,0.111797154,0.05440545,0.030996382,0.031656563,0.09995997,0.07017338,0.041745007,0.07165283,0.04941231,0.15622461,0.084804654,0.014928341,0.15499806,0.0775733,0.03326392
