,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.2157598499061914,0.14871794871794874,0.4311775106082037,0.0,1.0,0.5743589743589743,40.0,1.0,0.8781209890554604,0.8927972090625209
copt1239,-0.16885553470919326,-0.13589743589743591,0.3257079261739291,0.0,0.0,0.43205128205128207,40.0,1.0,0.9573472098332053,0.9555888841535427
czec1258,0.08968105065666042,0.06666666666666667,0.24199314574314587,0.0,0.0,0.5333333333333333,40.0,1.0,1.0,0.9957564303232066
dani1285,0.2812382739212008,0.2,0.0,1.0,1.0,0.6,40.0,1.0,1.0,0.9906636870950091
dutc1256,0.1382739212007505,0.09487179487179487,0.5669597634039226,0.0,1.0,0.5474358974358975,40.0,1.0,0.8927093792407856,0.8943805085091506
faro1244,-0.06322701688555347,-0.03846153846153847,0.23329621380846333,0.0,0.0,0.4807692307692308,40.0,1.0,0.9951459578955184,0.9796822157646549
finn1318,-0.03377110694183865,-0.01282051282051282,0.3124761055180324,0.0,0.0,0.4935897435897436,40.0,1.0,0.9892732512480659,0.9226149527144962
hebr1245,-0.19212007504690432,-0.14615384615384616,0.5389624900239426,0.0,1.0,0.4269230769230769,40.0,1.0,0.8896342776004643,0.8930753888839423
hind1269,0.2716697936210131,0.1717948717948718,0.44193222019725564,0.0,0.0,0.5858974358974359,40.0,1.0,0.9619149270233418,0.9636005539869947
hung1274,0.21275797373358352,0.13846153846153847,0.3056487168858576,0.0,0.0,0.5692307692307692,40.0,1.0,0.9647805297808517,0.9609788703132037
icel1247,-0.04709193245778612,-0.023076923076923078,0.06427748389462101,0.0,1.0,0.48846153846153845,40.0,1.0,0.9870686358832363,0.9826900652375016
iris1253,-0.3097560975609756,-0.2025641025641026,0.5288872628443004,0.0,0.0,0.39871794871794874,40.0,1.0,0.9402607529070992,0.9465960122367619
ital1282,-0.22739212007504694,-0.16923076923076927,0.43519093900665806,0.0,0.0,0.4153846153846154,40.0,1.0,0.9660042781042575,0.9455212148873565
komi1268,0.08161350844277675,0.05384615384615385,0.4656966490299825,0.0,0.0,0.5269230769230769,40.0,1.0,0.9809940723481199,0.9759911049089843
kore1280,0.42701688555347095,0.27692307692307694,0.3835801838610829,0.0,1.0,0.6384615384615384,40.0,1.0,0.9222321725771709,0.9034661127815987
latv1249,0.03133208255159475,0.02564102564102564,0.13319672131147536,0.0,0.0,0.5128205128205128,40.0,1.0,0.995305811960818,0.9811496776192797
lith1251,0.002063789868667918,-0.007692307692307693,0.22561758706655582,0.0,0.0,0.49615384615384617,40.0,1.0,1.0,0.9721940658670323
malt1254,0.024953095684803007,0.005128205128205129,0.32982787821497506,0.0,0.0,0.5025641025641026,40.0,1.0,0.9886928494916608,0.9515995877836477
mand1415,-0.3422138836772984,-0.2358974358974359,0.5127556596409056,0.0,0.0,0.382051282051282,40.0,1.0,0.9889718609881422,0.9884220945546475
mara1378,0.4874296435272046,0.38974358974358975,0.308216619981326,0.0,1.0,0.6948717948717948,40.0,1.0,1.0,0.8626491042674778
mode1248,-0.15590994371482178,-0.09743589743589744,0.4765837574826339,0.0,1.0,0.4512820512820513,40.0,1.0,0.9016045950899159,0.9090218781339263
nort2671,0.024390243902439025,0.023076923076923078,0.40150982689053755,0.0,0.0,0.5115384615384615,40.0,1.0,0.9779417346235179,0.9708195628968804
nucl1235,0.2889305816135085,0.18974358974358974,0.49596013771864556,0.0,0.0,0.5948717948717949,40.0,1.0,0.9287674423997071,0.891659157874897
nucl1301,0.2829268292682927,0.19487179487179487,0.28198904655215334,0.0,1.0,0.5974358974358974,40.0,1.0,0.913307614928528,0.9001909611300407
nucl1347,-0.2988742964352721,-0.18974358974358974,0.3305645840857108,0.0,0.0,0.40512820512820513,40.0,1.0,1.0,0.9835639165281811
nucl1643,0.2962476547842402,0.19487179487179487,0.29296296296296304,0.0,1.0,0.5974358974358974,40.0,1.0,0.9350534848921379,0.9425048815462123
poli1260,-0.20206378986866794,-0.12307692307692308,0.47525528986203147,0.0,0.0,0.43846153846153846,40.0,1.0,0.9346687749305789,0.9413043410125865
port1283,-0.2487804878048781,-0.158974358974359,0.44420672409002504,0.0,0.0,0.4205128205128205,40.0,1.0,0.9952495402716329,0.9123883485792893
russ1263,-0.18142589118198876,-0.12051282051282051,0.706367924528302,0.0,1.0,0.43974358974358974,40.0,1.0,0.787466369289565,0.8251389668465072
slov1268,0.12232645403377114,0.06923076923076923,0.26727549467275513,0.0,0.0,0.5346153846153846,40.0,1.0,0.9570526706211998,0.9554162548238687
stan1289,-0.21707317073170734,-0.14615384615384616,0.3178082191780823,0.0,0.0,0.4269230769230769,40.0,1.0,1.0,0.9766343032638612
stan1290,-0.19174484052532834,-0.13076923076923078,0.5210568941081191,0.0,0.0,0.4346153846153846,40.0,1.0,0.9081842560014367,0.8962286564562671
stan1293,-0.26679174484052537,-0.2076923076923077,0.23400479190700169,0.0,0.0,0.39615384615384613,40.0,1.0,0.9949416835730073,0.9849407146379128
stan1318,-0.19043151969981242,-0.12307692307692308,0.5023887587822014,0.0,0.0,0.43846153846153846,40.0,1.0,0.9413682751097381,0.8825040143948243
swed1254,-0.36228893058161354,-0.2641025641025641,0.5219249349684132,0.0,0.0,0.367948717948718,40.0,1.0,1.0,0.9018665396698498
tami1289,0.28611632270168863,0.2,0.0828237313592961,0.0,1.0,0.6,40.0,1.0,1.0,0.9582413355598007
telu1262,0.4221388367729832,0.30769230769230776,0.11803350970017629,0.0,1.0,0.6538461538461539,40.0,1.0,0.9946085851581096,0.9457094858022034
ukra1253,-0.020637898686679177,-0.0025641025641025645,0.2503794778384943,0.0,0.0,0.4987179487179487,40.0,1.0,0.9400814842226033,0.9524596346427863
viet1252,-0.327392120075047,-0.2230769230769231,0.49975849975849984,0.0,0.0,0.38846153846153847,40.0,1.0,0.9372040368345831,0.9422802633724577
wels1247,-0.3155722326454034,-0.2076923076923077,0.5084735084735086,0.0,0.0,0.39615384615384613,40.0,1.0,0.9298157269306206,0.936360451227638
west2369,0.09868667917448407,0.06666666666666667,0.4101522842639595,0.0,0.0,0.5333333333333333,40.0,1.0,0.9677193297061559,0.9750455600371019
