,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.4673545966228894,0.32564102564102565,0.2281935181935183,0.0,1.0,0.6628205128205128,40.0,1.0,0.9677169079747385,0.9747283124889504
copt1239,-0.41200750469043157,-0.31538461538461543,0.3257079261739291,0.0,0.0,0.3423076923076923,40.0,1.0,0.9358025743446066,0.9479553957378908
czec1258,0.35234521575984995,0.2512820512820513,0.29076804076804075,0.0,1.0,0.6256410256410256,40.0,1.0,0.9204436329741703,0.9334937709187519
dani1285,0.33996247654784245,0.21025641025641026,0.0,1.0,1.0,0.6051282051282051,40.0,1.0,0.9874238520329915,0.97864350174107
dutc1256,-0.05759849906191371,-0.03076923076923077,0.5235756507829392,0.0,0.0,0.4846153846153846,40.0,1.0,0.9403977051757509,0.928994006578092
faro1244,-0.4793621013133209,-0.31538461538461543,0.48930232558139536,0.0,0.0,0.3423076923076923,40.0,1.0,0.953071981757748,0.9274934724464609
finn1318,0.05572232645403378,0.046153846153846156,0.35799088583306693,0.0,0.0,0.5230769230769231,40.0,1.0,0.9494694058346979,0.9528474610198802
hebr1245,-0.38236397748592876,-0.24102564102564103,0.38765928906773983,0.0,0.0,0.37948717948717947,40.0,1.0,1.0,0.9978790087723503
hind1269,0.3296435272045029,0.2025641025641026,0.3921971535745808,0.0,0.0,0.6012820512820513,40.0,1.0,0.9477791277728794,0.8974956604239458
hung1274,0.19587242026266422,0.13846153846153847,0.3056487168858576,0.0,0.0,0.5692307692307692,40.0,1.0,0.9647805297808517,0.9459058304062598
icel1247,-0.16904315196998126,-0.12307692307692308,0.2314955582013005,0.0,0.0,0.43846153846153846,40.0,1.0,0.9773830854113019,0.9682595756266895
iris1253,-0.20637898686679176,-0.14871794871794874,0.5343586022105615,0.0,0.0,0.4256410256410256,40.0,1.0,0.9677803195523893,0.9380824220577809
ital1282,-0.15909943714821767,-0.1076923076923077,0.3203680382430801,0.0,0.0,0.4461538461538462,40.0,1.0,0.9985031763699432,0.9625057074696913
komi1268,0.04390243902439025,0.03333333333333333,0.4534880348078319,0.0,0.0,0.5166666666666667,40.0,1.0,0.9685642207253272,0.8633921602200773
kore1280,0.23508442776735464,0.15384615384615388,0.03937289562289571,0.0,1.0,0.5769230769230769,40.0,1.0,1.0,0.9830140729350371
latv1249,0.2849906191369606,0.18461538461538463,0.2641075044085951,0.0,0.0,0.5923076923076923,40.0,1.0,0.9515862500019262,0.9543818818496967
lith1251,0.3382739212007505,0.22564102564102564,0.29655419385643794,0.0,0.0,0.6128205128205129,40.0,1.0,0.96764765433806,0.9706837312562386
malt1254,-0.26228893058161357,-0.17435897435897438,0.5598787962261552,0.0,0.0,0.4128205128205128,40.0,1.0,0.8852586955389817,0.907656207911663
mand1415,-0.35422138836772993,-0.2358974358974359,0.48124999999999996,0.0,0.0,0.382051282051282,40.0,1.0,1.0,0.990552068480737
mara1378,0.40168855534709197,0.28974358974358977,0.7006106790542305,0.0,1.0,0.6448717948717949,40.0,1.0,0.8301895581935422,0.8439115496844531
mode1248,-0.3864915572232646,-0.2641025641025641,0.48162154419137654,0.0,0.0,0.367948717948718,40.0,1.0,0.9311353746298339,0.9437285083143099
nort2671,0.1654784240150094,0.12051282051282051,0.3198778422835027,0.0,0.0,0.5602564102564103,40.0,1.0,1.0,0.9530838064625824
nucl1235,0.10487804878048781,0.05641025641025641,0.3738393686165274,0.0,0.0,0.5282051282051282,40.0,1.0,0.9493730256922585,0.96169693862297
nucl1301,0.19193245778611634,0.12307692307692308,0.0,1.0,1.0,0.5615384615384615,40.0,1.0,1.0,0.9788472158087337
nucl1347,-0.450844277673546,-0.3230769230769231,0.44178226145439264,0.0,0.0,0.3384615384615385,40.0,1.0,0.9264636778280546,0.8890200538640223
nucl1643,0.15121951219512195,0.10256410256410256,0.0,1.0,1.0,0.5512820512820513,40.0,1.0,1.0,1.0
poli1260,0.005628517823639775,0.0,0.5875571456966805,0.0,0.0,0.5,40.0,1.0,0.9028779145835227,0.9145773101596146
port1283,-0.3026266416510319,-0.21025641025641026,0.45903678397293446,0.0,0.0,0.39487179487179486,40.0,1.0,0.9967734987917135,0.905218499071417
russ1263,0.2857410881801126,0.2076923076923077,0.3301109595036428,0.0,1.0,0.6038461538461538,40.0,1.0,0.9055363637918231,0.9089916176969343
slov1268,0.2782363977485929,0.18717948717948718,0.1741888968997839,0.0,0.0,0.5935897435897436,40.0,1.0,0.9921947150137332,0.9930893964614198
stan1289,-0.2587242026266417,-0.1717948717948718,0.2522568301829035,0.0,0.0,0.41410256410256413,40.0,1.0,1.0,0.9973178149925321
stan1290,-0.15347091932457788,-0.1,0.47041677774815616,0.0,0.0,0.45,40.0,1.0,0.9356543568106321,0.9121270255340735
stan1293,-0.3585365853658537,-0.24615384615384617,0.48963342530547904,0.0,0.0,0.3769230769230769,40.0,1.0,0.8688507353177124,0.870904951613041
stan1318,-0.2437148217636023,-0.15384615384615388,0.48831541218637997,0.0,0.0,0.4230769230769231,40.0,1.0,0.9793563914763157,0.9434017260133446
swed1254,-0.4975609756097562,-0.35384615384615387,0.554314937140422,0.0,0.0,0.3230769230769231,40.0,1.0,0.970751129655914,0.9620221050700029
tami1289,0.25196998123827397,0.16923076923076927,0.3646377893950711,0.0,1.0,0.5846153846153846,40.0,1.0,0.9182385701076186,0.9189588123147666
telu1262,0.40562851782363984,0.2948717948717949,0.2709200184928341,0.0,0.0,0.6474358974358975,40.0,1.0,1.0,0.9515044966008033
