,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.31238273921200754,0.21282051282051284,0.08489410495076219,0.0,1.0,0.6064102564102564,40.0,1.0,0.9997104765788625,0.99763999834449
copt1239,-0.32589118198874306,-0.2435897435897436,0.3257079261739291,0.0,0.0,0.3782051282051282,40.0,1.0,0.9970628568955994,0.948165273360759
czec1258,0.20300187617260793,0.13333333333333333,0.29076804076804075,0.0,0.0,0.5666666666666667,40.0,1.0,0.9871367707221941,0.9902011889249993
dani1285,0.3975609756097561,0.2948717948717949,0.0,1.0,1.0,0.6474358974358975,40.0,1.0,0.9830941777740725,0.9787353711958218
dutc1256,0.057410881801125704,0.020512820512820516,0.5235756507829392,0.0,0.0,0.5102564102564102,40.0,1.0,0.9414688577464829,0.9505011687752671
faro1244,-0.4861163227016886,-0.34871794871794876,0.48930232558139536,0.0,0.0,0.32564102564102565,40.0,1.0,0.9787559109647789,0.9719722920823749
finn1318,0.1932457786116323,0.13589743589743591,0.35799088583306693,0.0,0.0,0.5679487179487179,40.0,1.0,0.9494694058346979,0.9559248892599361
hebr1245,-0.3388367729831145,-0.2153846153846154,0.49001536098310294,0.0,0.0,0.3923076923076923,40.0,1.0,0.966677632075857,0.965579372817188
hind1269,0.2834896810506567,0.16923076923076927,0.3921971535745808,0.0,0.0,0.5846153846153846,40.0,1.0,0.9749536806421679,0.9797205132786405
hung1274,0.3549718574108819,0.2358974358974359,0.22039255069338826,0.0,0.0,0.617948717948718,40.0,1.0,0.9688789215136278,0.9725903014599272
icel1247,-0.18986866791744844,-0.1512820512820513,0.5378905041756883,0.0,0.0,0.42435897435897435,40.0,1.0,0.8980140390993292,0.9172742309267418
iris1253,-0.20356472795497188,-0.12564102564102564,0.5343586022105615,0.0,0.0,0.4371794871794872,40.0,1.0,0.9713414316673026,0.9409498949599222
ital1282,-0.11519699812382742,-0.07435897435897437,0.43519093900665806,0.0,0.0,0.46282051282051284,40.0,1.0,0.9663649525793367,0.9512504734436711
komi1268,0.1812382739212008,0.11538461538461539,0.29296296296296304,0.0,0.0,0.5576923076923077,40.0,1.0,1.0,0.988346061960032
kore1280,0.28761726078799255,0.18717948717948718,0.03937289562289571,0.0,1.0,0.5935897435897436,40.0,1.0,1.0,0.9633445810035045
latv1249,0.08986866791744841,0.05128205128205128,0.19520111754796832,0.0,0.0,0.5256410256410257,40.0,1.0,0.9678955292717653,0.9684208880882176
lith1251,0.3116322701688556,0.21025641025641026,0.19179095279181574,0.0,0.0,0.6051282051282051,40.0,1.0,1.0,0.9997970607399969
malt1254,-0.16960600375234522,-0.12051282051282051,0.5598787962261552,0.0,0.0,0.43974358974358974,40.0,1.0,0.8581491345429422,0.878971068902874
mand1415,-0.13696060037523455,-0.08461538461538463,0.48124999999999996,0.0,0.0,0.4576923076923077,40.0,1.0,1.0,0.9235478916553821
mara1378,0.4118198874296436,0.317948717948718,0.7006106790542305,0.0,1.0,0.658974358974359,40.0,1.0,0.760655836937179,0.7932486571003022
mode1248,-0.2647279549718574,-0.1794871794871795,0.48162154419137654,0.0,0.0,0.41025641025641024,40.0,1.0,0.96091754539557,0.9489414763303465
nort2671,0.2962476547842402,0.2076923076923077,0.36942070275403605,0.0,0.0,0.6038461538461538,40.0,1.0,0.9373245123555178,0.9382575163105272
nucl1235,0.20393996247654786,0.13076923076923078,0.3738393686165274,0.0,0.0,0.5653846153846154,40.0,1.0,0.9493730256922585,0.9612087529074426
nucl1301,0.24690431519699815,0.16410256410256413,0.0,1.0,1.0,0.5820512820512821,40.0,1.0,0.9990095635433144,0.9961943739343394
nucl1347,-0.3939962476547843,-0.27692307692307694,0.44178226145439264,0.0,0.0,0.36153846153846153,40.0,1.0,0.9264636778280546,0.9331757755593657
nucl1643,0.21088180112570362,0.13589743589743591,0.3990584415584415,0.0,1.0,0.5679487179487179,40.0,1.0,0.9077205962553268,0.9230438981360206
poli1260,-0.2690431519699813,-0.18974358974358974,0.5875571456966805,0.0,0.0,0.40512820512820513,40.0,1.0,0.9020479039582915,0.8807377021536114
port1283,-0.26829268292682934,-0.18205128205128207,0.5067947046434662,0.0,0.0,0.40897435897435896,40.0,1.0,0.9837603568141338,0.9213612989357769
russ1263,-0.07917448405253284,-0.0717948717948718,0.5632714044432897,0.0,0.0,0.4641025641025641,40.0,1.0,0.9109506337724694,0.9086405123450266
slov1268,-0.0011257035647279552,0.0,0.24986083065000275,0.0,0.0,0.5,40.0,1.0,0.9829725682830911,0.9845284469202056
stan1289,-0.19962476547842406,-0.14615384615384616,0.26066126371656034,0.0,0.0,0.4269230769230769,40.0,1.0,0.9979252318919284,0.995971271428571
stan1290,-0.09718574108818012,-0.08205128205128207,0.47041677774815616,0.0,0.0,0.45897435897435895,40.0,1.0,0.9449010552289571,0.94458530551909
stan1293,-0.30300187617260793,-0.2076923076923077,0.6731891589382797,0.0,0.0,0.39615384615384613,40.0,1.0,0.877132766748885,0.8338157587301056
stan1318,-0.14465290806754225,-0.09743589743589744,0.48831541218637997,0.0,0.0,0.4512820512820513,40.0,1.0,0.9947191981968642,0.955181566667117
swed1254,-0.46566604127579747,-0.31538461538461543,0.554314937140422,0.0,0.0,0.3423076923076923,40.0,1.0,0.970751129655914,0.9692600586454715
tami1289,0.24540337711069424,0.16666666666666669,0.5097954479976952,0.0,1.0,0.5833333333333334,40.0,1.0,0.8688606073244104,0.8806604492849358
telu1262,0.40037523452157603,0.30512820512820515,0.33977272727272717,0.0,1.0,0.6525641025641026,40.0,1.0,0.9456650974218438,0.9207183127287469
ukra1253,0.03208255159474672,0.005128205128205129,0.2068066782503589,0.0,0.0,0.5025641025641026,40.0,1.0,0.9656956521108688,0.9733853176508058
viet1252,-0.3624765478424016,-0.25641025641025644,0.3593099744932205,0.0,0.0,0.3717948717948718,40.0,1.0,0.9826298255731594,0.9501738508571179
wels1247,-0.4557223264540338,-0.2871794871794872,0.48162154419137654,0.0,0.0,0.3564102564102564,40.0,1.0,0.9847588109465132,0.9882381627031044
west2369,-0.11838649155722329,-0.09230769230769231,0.4428519593613932,0.0,0.0,0.45384615384615384,40.0,1.0,0.9838103615330861,0.9559777950985776
