,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.543703507290486,0.40218954165800735,0.23214285714285735,0.0,1.0,0.7051282051282052,40.0,1.0,0.9587767174894486,0.9658554130005848
copt1239,-0.3625520819139621,-0.2630529462488224,0.40767670466471684,0.0,0.0,0.3769230769230769,40.0,1.0,0.9166177552468469,0.9246892230107082
czec1258,0.4795762186696431,0.34777927964504635,0.2506009615384615,0.0,1.0,0.6705128205128205,40.0,1.0,0.9891360938032356,0.9885329449056036
dani1285,0.4731319787991533,0.3042583174934124,0.30257273170083687,0.0,0.0,0.6461538461538462,40.0,1.0,0.9879502743905842,0.9696868137480557
dutc1256,-0.14652714546080425,-0.1066429004035491,0.5235756507829392,0.0,0.0,0.45,40.0,1.0,0.9490902256056898,0.9399174196182112
faro1244,-0.5335284557231174,-0.3697593508408244,0.48930232558139536,0.0,0.0,0.3230769230769231,40.0,1.0,0.9397438090210556,0.940183524896567
finn1318,0.24861481855303993,0.18183351671314588,0.3092270274378658,0.0,0.0,0.5923076923076923,40.0,1.0,1.0,0.9390940686386268
hebr1245,-0.3718116372707783,-0.24856394104534915,0.38765928906773983,0.0,0.0,0.37948717948717947,40.0,1.0,0.9660026189085033,0.9689946924485915
hind1269,0.33264471563194564,0.21356773853864794,0.3921971535745808,0.0,0.0,0.6128205128205129,40.0,1.0,0.9766706460497528,0.9092868345927859
hung1274,0.327604264115226,0.23783890703116783,0.3056487168858576,0.0,0.0,0.6217948717948718,40.0,1.0,0.9941789805935213,0.9425696944693743
icel1247,0.13900595601365012,0.0841260930391381,0.4042099136676691,0.0,0.0,0.5474358974358975,40.0,1.0,0.9394085754697322,0.9372050354490458
iris1253,-0.05481819472935317,-0.050153054483496086,0.5343586022105615,0.0,0.0,0.48717948717948717,40.0,1.0,0.9677803195523893,0.9387346539418724
ital1282,-0.15524255398875797,-0.12690639987618196,0.3203680382430801,0.0,0.0,0.441025641025641,40.0,1.0,0.9985031763699432,0.9885486371806242
komi1268,0.13129599523203445,0.07205350094850294,0.4656966490299825,0.0,1.0,0.5435897435897435,40.0,1.0,0.8596324127764571,0.8876048547736
kore1280,0.2083021608287862,0.13628550549262,0.03937289562289571,0.0,1.0,0.5743589743589743,40.0,1.0,0.9843145666997926,0.9824842311545648
latv1249,0.4230639200828219,0.2764234309115295,0.2641075044085951,0.0,0.0,0.6423076923076924,40.0,1.0,0.9713313432765732,0.972048557034375
lith1251,0.4434114521811481,0.29841091559419086,0.22561758706655582,0.0,0.0,0.6487179487179487,40.0,1.0,1.0,0.9839815262039521
malt1254,-0.31271458250698697,-0.21617222315497292,0.5598787962261552,0.0,0.0,0.39615384615384613,40.0,1.0,0.8862311782359008,0.9045851322342704
mand1415,-0.3829353153176581,-0.2738333380007119,0.48124999999999996,0.0,0.0,0.36923076923076925,40.0,1.0,1.0,0.9235661213203421
mara1378,0.38367643890788367,0.2987264917430254,0.5024637127578305,0.0,1.0,0.6487179487179487,40.0,1.0,0.8106216024989192,0.8236081085439813
mode1248,-0.42637773805924123,-0.3069234694541169,0.48162154419137654,0.0,0.0,0.35384615384615387,40.0,1.0,0.9958773020921102,0.9245082238786555
nort2671,0.20732758958289801,0.14946160824363003,0.36942070275403605,0.0,0.0,0.5782051282051283,40.0,1.0,0.9867233878115594,0.9440696723207775
nucl1235,0.29424767870529117,0.19741924671712982,0.27530384600971797,0.0,0.0,0.6,40.0,1.0,0.999693923515739,0.9476711132423302
nucl1301,0.1903601037790643,0.12501526158359877,0.0,1.0,1.0,0.5666666666666667,40.0,1.0,1.0,0.9999027400077775
nucl1347,-0.4109887781724718,-0.2983342046509502,0.44178226145439264,0.0,0.0,0.3576923076923077,40.0,1.0,0.9652540640247466,0.9221251642881075
nucl1643,0.17979538857054467,0.121768196271872,0.0,1.0,1.0,0.5666666666666667,40.0,1.0,0.9920466270413996,0.992035162481527
poli1260,0.001976948068594361,0.0,0.5875571456966805,0.0,0.0,0.5064102564102564,40.0,1.0,0.9012516249724262,0.9066291403038955
