,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.1876172607879925,0.11538461538461539,0.3585736747529201,0.0,0.0,0.5576923076923077,40.0,1.0,0.9919487130645707,0.9188913585903278
copt1239,-0.32439024390243903,-0.24102564102564103,0.3257079261739291,0.0,0.0,0.37948717948717947,40.0,1.0,0.9765374531626659,0.9481663597632135
czec1258,-0.0013133208255159477,-0.007692307692307693,0.29076804076804075,0.0,0.0,0.49615384615384617,40.0,1.0,0.9881710223693793,0.9908337263265263
dani1285,0.300750469043152,0.18717948717948718,0.30257273170083687,0.0,1.0,0.5935897435897436,40.0,1.0,0.9367556017369022,0.950539981803319
dutc1256,0.025140712945590997,0.03333333333333333,0.4011805711129983,0.0,0.0,0.5166666666666667,40.0,1.0,0.9705481207360118,0.9439732022832485
faro1244,-0.16697936210131334,-0.11794871794871795,0.33732876712328763,0.0,0.0,0.441025641025641,40.0,1.0,0.991719181541082,0.9712877086942361
finn1318,-0.09193245778611633,-0.046153846153846156,0.25087128771856676,0.0,0.0,0.47692307692307695,40.0,1.0,0.9919824124544957,0.9936127941090569
hebr1245,-0.33039399624765486,-0.22820512820512823,0.38765928906773983,0.0,0.0,0.3858974358974359,40.0,1.0,0.9966319963505021,0.9973789721897802
hind1269,0.3457786116322702,0.258974358974359,0.3921971535745808,0.0,1.0,0.6294871794871795,40.0,1.0,0.8957438898045839,0.9129575003974713
hung1274,0.0577861163227017,0.046153846153846156,0.3056487168858576,0.0,0.0,0.5230769230769231,40.0,1.0,0.9622697900288851,0.9615421053070811
icel1247,-0.20525328330206383,-0.13333333333333333,0.23062398077418245,0.0,0.0,0.43333333333333335,40.0,1.0,1.0,0.969344648304218
iris1253,-0.3866791744840526,-0.2641025641025641,0.5288872628443004,0.0,0.0,0.367948717948718,40.0,1.0,0.9215851420930342,0.9397382710577458
ital1282,-0.22908067542213886,-0.16410256410256413,0.43519093900665806,0.0,0.0,0.41794871794871796,40.0,1.0,1.0,0.9441526620591286
komi1268,-0.0022514071294559104,-0.020512820512820516,0.4656966490299825,0.0,0.0,0.4897435897435897,40.0,1.0,0.9960541952996501,0.9624547008085867
kore1280,0.3082551594746717,0.2153846153846154,0.3835801838610829,0.0,0.0,0.6076923076923076,40.0,1.0,0.9860567505446953,0.9092721248860066
latv1249,-0.06228893058161352,-0.05384615384615385,0.13319672131147536,0.0,0.0,0.47307692307692306,40.0,1.0,1.0,0.9824314901498671
lith1251,0.035272045028142594,0.020512820512820516,0.22561758706655582,0.0,0.0,0.5102564102564102,40.0,1.0,0.9922672984339254,0.9766830686455448
malt1254,-0.26679174484052537,-0.18461538461538463,0.32982787821497506,0.0,0.0,0.4076923076923077,40.0,1.0,0.9673039405387505,0.9654452489668254
mand1415,-0.4063789868667918,-0.2794871794871795,0.48124999999999996,0.0,0.0,0.36025641025641025,40.0,1.0,0.9903586649555106,0.9838900881353256
mara1378,0.478424015009381,0.38974358974358975,0.308216619981326,0.0,1.0,0.6948717948717948,40.0,1.0,0.8808404592572352,0.8860665798356268
mode1248,-0.29005628517823645,-0.21025641025641026,0.7155700693436544,0.0,0.0,0.39487179487179486,40.0,1.0,0.8556915022233262,0.8467794528927753
nort2671,-0.0525328330206379,-0.01794871794871795,0.40150982689053755,0.0,0.0,0.491025641025641,40.0,1.0,0.9282335621936757,0.9421572281115078
nucl1235,0.1555347091932458,0.10512820512820513,0.10040093796965795,0.0,1.0,0.5525641025641026,40.0,1.0,0.9997271771484965,0.9701051334656233
nucl1301,0.1988742964352721,0.1512820512820513,0.5074042062806109,0.0,0.0,0.5756410256410256,40.0,1.0,0.9238579370743515,0.8516727274408702
nucl1347,-0.4176360225140714,-0.28974358974358977,0.680561803368821,0.0,0.0,0.35512820512820514,40.0,1.0,0.8551763384103054,0.8771025495267835
nucl1643,0.1951219512195122,0.14615384615384616,0.29296296296296304,0.0,1.0,0.573076923076923,40.0,1.0,0.8908114462601165,0.9074349394690675
