,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.576735459662289,0.4051282051282052,0.3001838413159169,0.0,0.0,0.7025641025641025,40.0,1.0,0.9540675892241995,0.9525436272054582
copt1239,-0.3457786116322702,-0.22820512820512823,0.3257079261739291,0.0,0.0,0.3858974358974359,40.0,1.0,0.9612393837867453,0.9657137395487422
czec1258,0.40600375234521585,0.28461538461538466,0.4820023736859953,0.0,0.0,0.6423076923076924,40.0,1.0,0.9151961706668087,0.9148450342479638
dani1285,0.45440900562851794,0.31538461538461543,0.7496747185608418,0.0,0.0,0.6576923076923077,40.0,1.0,0.809274252804429,0.7995880597540155
dutc1256,0.08067542213883679,0.06153846153846154,0.3649571560087813,0.0,0.0,0.5307692307692308,40.0,1.0,1.0,0.9553186656400002
faro1244,-0.14240150093808632,-0.09743589743589744,0.25335195530726257,0.0,0.0,0.4512820512820513,40.0,1.0,0.9999698752993147,0.9809746197520088
finn1318,0.2583489681050657,0.18717948717948718,0.39935250428489816,0.0,0.0,0.5935897435897436,40.0,1.0,0.9616251249026188,0.9392813772090512
hebr1245,-0.37786116322701696,-0.2641025641025641,0.6008696764292109,0.0,0.0,0.367948717948718,40.0,1.0,0.9033312126441513,0.9242877841268895
hind1269,0.3939962476547843,0.26666666666666666,0.3723940533151059,0.0,1.0,0.6333333333333333,40.0,1.0,0.8889390960107413,0.8955168149641655
hung1274,0.04052532833020639,0.02564102564102564,0.39786926006357604,0.0,0.0,0.5128205128205128,40.0,1.0,0.9369917933977769,0.9372778348768116
icel1247,0.07579737335834899,0.0358974358974359,0.2314955582013005,0.0,0.0,0.517948717948718,40.0,1.0,1.0,0.9802242049599306
iris1253,0.20450281425891187,0.13076923076923078,0.28537735849056595,0.0,0.0,0.5653846153846154,40.0,1.0,1.0,0.9869469819544133
ital1282,0.3339587242026267,0.2205128205128205,0.27228346886426896,0.0,0.0,0.6102564102564103,40.0,1.0,0.9804567761468994,0.9808895669500756
komi1268,0.21482176360225144,0.1512820512820513,0.33571428571428585,0.0,0.0,0.5756410256410256,40.0,1.0,1.0,0.9992683297501863
kore1280,0.35440900562851785,0.2358974358974359,0.36057480141218007,0.0,1.0,0.617948717948718,40.0,1.0,0.8959480374074799,0.9190004186100434
latv1249,0.42870544090056295,0.27692307692307694,0.2916003501512016,0.0,0.0,0.6384615384615384,40.0,1.0,0.9530043111517305,0.9568026667028835
lith1251,0.2979362101313321,0.18974358974358974,0.3126518623319904,0.0,1.0,0.5948717948717949,40.0,1.0,0.9457814662269536,0.9465771871492614
malt1254,0.010881801125703567,0.01794871794871795,0.5683098124958591,0.0,1.0,0.5089743589743589,40.0,1.0,0.8647505077996807,0.8780603317313583
mand1415,-0.34990619136960605,-0.24102564102564103,0.5367441860465116,0.0,0.0,0.37948717948717947,40.0,1.0,0.9663701906427887,0.9704060610755707
mara1378,0.3849906191369606,0.3,0.29289145377026327,0.0,1.0,0.65,40.0,1.0,0.9322625289547293,0.932151396920424
mode1248,-0.07166979362101314,-0.05128205128205128,0.1600722578834754,0.0,0.0,0.47435897435897434,40.0,1.0,0.9883299972515365,0.9511546554262355
nort2671,0.2844277673545967,0.18461538461538463,0.3683215854530595,0.0,0.0,0.5923076923076923,40.0,1.0,0.982707678397031,0.9736543610020773
nucl1235,0.15234521575984994,0.11794871794871795,0.5124742642606274,0.0,1.0,0.558974358974359,40.0,1.0,0.8741905724324562,0.8849833407416083
nucl1301,0.16848030018761728,0.11282051282051282,0.3397727272727273,0.0,1.0,0.5564102564102564,40.0,1.0,0.9349994549560956,0.9462621791422078
nucl1347,-0.426641651031895,-0.3025641025641026,0.680561803368821,0.0,0.0,0.3487179487179487,40.0,1.0,0.880496300187095,0.8788704408205325
nucl1643,0.2651031894934334,0.16666666666666669,0.3990584415584415,0.0,0.0,0.5833333333333334,40.0,1.0,0.9589648161202305,0.9652073356454138
poli1260,-0.0926829268292683,-0.0717948717948718,0.46909291425420463,0.0,1.0,0.4641025641025641,40.0,1.0,0.9136003279089171,0.9309260694640921
port1283,-0.18742964352720454,-0.12051282051282051,0.5466063760375098,0.0,0.0,0.43974358974358974,40.0,1.0,0.9248810367881022,0.8591150182798073
russ1263,0.350656660412758,0.2153846153846154,0.31070721747626323,0.0,0.0,0.6076923076923076,40.0,1.0,0.9940221427206737,0.9887814897020967
slov1268,0.48067542213883685,0.32051282051282054,0.23292721419102339,0.0,0.0,0.6602564102564102,40.0,1.0,1.0,0.9783291115363936
stan1289,-0.23808630393996255,-0.18205128205128207,0.37888178952919394,0.0,0.0,0.40897435897435896,40.0,1.0,0.9674301194434429,0.9606172149188789
stan1290,-0.16679174484052536,-0.12307692307692308,0.2964218107945889,0.0,0.0,0.43846153846153846,40.0,1.0,0.9898902517680425,0.9257844182087624
stan1293,-0.3960600375234522,-0.2871794871794872,0.6853256021409457,0.0,0.0,0.3564102564102564,40.0,1.0,0.8832484536733191,0.8409314937260425
stan1318,-0.08911819887429645,-0.06923076923076923,0.4732736930388594,0.0,1.0,0.4653846153846154,40.0,1.0,0.8907475724595678,0.8988165436976298
swed1254,-0.300562851782364,-0.2,0.7088776003870345,0.0,0.0,0.4,40.0,1.0,0.8279145668237862,0.84505489968011
