epoch,train_loss,val_loss,mean_lang_emb_norm,mean_featvalue_emb_norm
1,0.5638583481051846,0.5355891119943906,0.9072827100753784,0.77157062292099
2,0.5362133553098294,0.5325274761408976,0.9192138910293579,0.7823770642280579
3,0.5357339323899236,0.531389010279146,0.9248802065849304,0.8023474812507629
4,0.5347220672437674,0.5317924786103915,0.9275285005569458,0.8078829050064087
5,0.5328163411451343,0.528909201491369,0.9390247464179993,0.829971432685852
6,0.5304397631293749,0.5274349304094706,0.954913854598999,0.8480945825576782
7,0.5287563268182582,0.5256660899070844,0.9596547484397888,0.853110134601593
8,0.5282728923855317,0.52542197214414,0.9626020193099976,0.8574305176734924
9,0.5279787904443295,0.5250507625814986,0.965579092502594,0.8585619926452637
10,0.5275938500875823,0.5251548343325314,0.9650278687477112,0.8603298664093018
11,0.5277865111784525,0.5251307311939867,0.9655137062072754,0.8623879551887512
12,0.5275041438732584,0.525246653246553,0.9664801955223083,0.8596507906913757
13,0.5274061109398833,0.5267121718354422,0.9607979655265808,0.8525348901748657
14,0.5275830634773676,0.5250899865202707,0.9660993218421936,0.8615808486938477
15,0.52735433275973,0.5258398790882058,0.9644880890846252,0.8515476584434509
16,0.5272676003330212,0.5254145881084546,0.9668580889701843,0.8530683517456055
17,0.5270369163637006,0.525344435482809,0.9652164578437805,0.8570544123649597
18,0.5272223315476374,0.52480266600439,0.965355396270752,0.8599924445152283
19,0.5272433619087183,0.5252312527943964,0.9669628143310547,0.8576478958129883
20,0.5269536043965944,0.5240509628433071,0.9655125737190247,0.8625971674919128
21,0.526933224038083,0.5254075012794913,0.9654139876365662,0.8536214828491211
22,0.5267076307635903,0.5252288869799,0.965624988079071,0.8578421473503113
23,0.5266685075387724,0.52476255779397,0.9641289114952087,0.8578718900680542
24,0.5264501538024087,0.5242806962908131,0.9668874144554138,0.8614527583122253
25,0.5261038021295694,0.5244226222985411,0.9678400754928589,0.8608735203742981
26,0.5262037985718686,0.5239811013006184,0.9671486020088196,0.8592200875282288
27,0.5259978290895712,0.5233997416822878,0.9688919186592102,0.8668001294136047
28,0.5258320018083166,0.5233295723183514,0.9682887196540833,0.8654047846794128
29,0.5257705297390808,0.5229690197395952,0.9708715677261353,0.8694908618927002
30,0.5255002155209506,0.5241914015926726,0.9676209688186646,0.8574932217597961
31,0.525535323978142,0.5237901582293314,0.9725398421287537,0.8633524775505066
32,0.5255834019262098,0.5233356164742823,0.9706957936286926,0.8648525476455688
33,0.5252350379873487,0.5237763242362297,0.9711977243423462,0.8614147901535034
34,0.5253248448406981,0.5225343418447939,0.9730137586593628,0.8674813508987427
35,0.5250074802236993,0.5235459143168306,0.9724859595298767,0.8663186430931091
36,0.5248830617232343,0.523034247633529,0.971205472946167,0.8643159866333008
37,0.5248078930741892,0.5234919365954726,0.9723650217056274,0.865307092666626
38,0.5247462943274823,0.5229139748501451,0.9737988710403442,0.867624819278717
39,0.5246170609350012,0.5220370178353296,0.9742241501808167,0.8696639537811279
40,0.5246320795453984,0.5217459099749996,0.9743968844413757,0.872005820274353
41,0.5246489162815932,0.5217672664008729,0.9759411811828613,0.8769356608390808
42,0.5243265003144644,0.5228144244788444,0.9741655588150024,0.8673613667488098
43,0.5242887511375534,0.522666384096015,0.9736103415489197,0.8695846796035767
44,0.5241488808775824,0.5231901154126206,0.9728009700775146,0.865293562412262
45,0.5242433416914901,0.5227574395806822,0.9748799204826355,0.8711495399475098
46,0.524093951449792,0.5216899346815397,0.9762536883354187,0.8711832761764526
47,0.5238584424882677,0.5225577725939554,0.9770330786705017,0.8701692819595337
48,0.5238940912323736,0.5225985487029977,0.9762723445892334,0.8642542362213135
49,0.5241135800565002,0.5216171900703482,0.9769485592842102,0.8756487369537354
50,0.5237556451963075,0.5231252892376625,0.9733526706695557,0.8647912740707397
51,0.5240641287970539,0.5226717958711598,0.9745544195175171,0.8673199415206909
52,0.5239504749788364,0.5215109305022514,0.9760825037956238,0.8710581660270691
53,0.5238837857539277,0.5220133384613141,0.9755849838256836,0.8736248016357422
54,0.5238034918365447,0.521525162948321,0.9777196645736694,0.8728728890419006
55,0.5237405410565485,0.5229151273426944,0.9764004945755005,0.8680078983306885
56,0.5237390660067678,0.5229161112275842,0.9758352637290955,0.8664810061454773
57,0.5236759926922729,0.5220435261726379,0.9740018248558044,0.8674624562263489
58,0.5236552221578359,0.5220855552039735,0.9746715426445007,0.8649693727493286
59,0.5237686955807492,0.52236072453734,0.976496696472168,0.8694237470626831
60,0.5237988110251932,0.5209351773947886,0.9776017665863037,0.8773894906044006
61,0.5235089319100623,0.5223208665847778,0.9758719801902771,0.8688088059425354
62,0.5236724257609984,0.5217817446140394,0.9768233895301819,0.8725904226303101
63,0.5235974457986178,0.521415503874217,0.9786430597305298,0.877061128616333
64,0.5236047183830436,0.5212625236543891,0.9774698615074158,0.8751950263977051
65,0.5233810701284456,0.5221722771043646,0.9766225218772888,0.8672484159469604
66,0.5236062119976729,0.5214453519207157,0.9769015908241272,0.8725320100784302
67,0.5235888829084823,0.5213860722437297,0.9793838858604431,0.8778717517852783
68,0.5232882435031962,0.5213979711271313,0.979510486125946,0.8789294958114624
69,0.5232139769931414,0.5217696987602809,0.9780853986740112,0.8723598122596741
70,0.5233326696675842,0.5219170063325803,0.9781388640403748,0.873073399066925
