,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,1.1920929e-07,0.60841346,0.009524405,0.25017834,0.17161113,0.1651144,0.055096686,0.48257577,0.020987928,0.025687695,0.12076944,0.16941619,0.08311278,0.03282547,0.027044773,0.00080257654,0.0013065338,0.23312104,0.6403924,0.031833112,0.1644659,0.0385018,0.02563262,0.02104479,0.6668944,0.029779851,0.012132227,0.20415092,0.010341108,0.011959851,0.3250928,0.21019167,0.2626474,0.16808218,0.23741823,0.03905791,0.05668825,0.028176427,0.86794853,0.45457995,0.10107094
copt1239,0.60841346,0.0,0.49691135,0.1002484,0.16176432,0.16887897,0.35758245,0.023683667,0.7401029,0.69950676,0.21814698,0.16470045,0.2790299,0.5097206,0.6137125,0.5895829,0.58555365,0.112867415,0.015754163,0.78995126,0.18196303,0.41900104,0.4675243,0.6610559,0.015638232,0.59662724,0.52497303,0.13674128,0.7423698,0.48417795,0.07512027,0.14260721,0.09411591,0.17343444,0.10718107,0.7698183,0.8879708,0.4053827,0.042883396,0.021004498,0.26006627
czec1258,0.009524405,0.49691135,0.0,0.17290103,0.10895759,0.10709673,0.03397292,0.37413496,0.052231252,0.056627333,0.07121199,0.10893953,0.04124105,0.037363768,0.043357253,0.007379174,0.008327842,0.15822476,0.5363132,0.06977785,0.102000654,0.027144194,0.021018505,0.044531465,0.5447995,0.044133484,0.0032513738,0.13378423,0.03608626,0.0057914853,0.23499739,0.13640583,0.18985873,0.10658884,0.16192216,0.076981485,0.10729641,0.01043272,0.75218797,0.35282856,0.06308168
dani1285,0.25017834,0.1002484,0.17290103,0.0,0.008452892,0.015049994,0.10290581,0.051517308,0.36134326,0.3369953,0.028355002,0.01057446,0.05031687,0.20529401,0.27752143,0.23826325,0.23654014,0.002577424,0.13362122,0.40277445,0.01568079,0.14051133,0.16882855,0.3073855,0.13268065,0.2665978,0.19028658,0.00429219,0.35024756,0.16892666,0.011481404,0.008380592,0.008136392,0.014625251,0.0007413626,0.39465457,0.48567122,0.119525075,0.25733215,0.038048208,0.053732812
dutc1256,0.17161113,0.16176432,0.10895759,0.008452892,0.0,0.0031083822,0.054765284,0.09921992,0.2674855,0.24626243,0.006306827,0.0011024475,0.01901567,0.13577926,0.19637412,0.1615746,0.15983361,0.0077731013,0.19312304,0.3044212,0.006354034,0.08315474,0.10487139,0.22074997,0.20372319,0.1874094,0.12545282,0.003840685,0.25880253,0.10404229,0.03462553,0.00978446,0.015500784,0.005436301,0.006506622,0.29776746,0.37925476,0.06563705,0.34266073,0.08080953,0.022311628
faro1244,0.1651144,0.16887897,0.10709673,0.015049994,0.0031083822,0.0,0.041708887,0.11553413,0.24917054,0.22417045,0.0039905906,0.0030101538,0.021472633,0.11468834,0.17402345,0.15395945,0.15083307,0.013575375,0.18876106,0.28458256,0.015568674,0.06736934,0.08900207,0.19945687,0.22196686,0.16485572,0.128932,0.010935664,0.25200313,0.09543651,0.05085057,0.021577597,0.0127055645,0.010757327,0.011069596,0.27376437,0.357324,0.0595088,0.34434235,0.093043506,0.012399733
finn1318,0.055096686,0.35758245,0.03397292,0.10290581,0.054765284,0.041708887,0.0,0.28422838,0.095208585,0.07654238,0.024859667,0.052276134,0.024419725,0.019154668,0.0495795,0.048124254,0.04444325,0.09524518,0.36538476,0.117979944,0.06818062,0.003339529,0.009682,0.062482715,0.43309844,0.044838727,0.055162728,0.08135265,0.10901344,0.017261624,0.1719479,0.09761268,0.0938009,0.062475264,0.09284943,0.10877198,0.16805226,0.008392036,0.56748444,0.25046706,0.009261608
hebr1245,0.48257577,0.023683667,0.37413496,0.051517308,0.09921992,0.11553413,0.28422838,0.0,0.6278887,0.60263443,0.14939332,0.10329652,0.18700635,0.43268824,0.52430815,0.46694982,0.46651542,0.056955993,0.06987679,0.6776097,0.10208905,0.34067363,0.38149416,0.56392634,0.021203458,0.51098526,0.38913292,0.072134376,0.60390675,0.37972528,0.022917628,0.06769496,0.06715882,0.10106957,0.05741,0.6701356,0.7730542,0.30661994,0.12323654,0.0051403046,0.19908434
hind1269,0.020987928,0.7401029,0.052231252,0.36134326,0.2674855,0.24917054,0.095208585,0.6278887,0.0,0.006305754,0.20024782,0.2656924,0.16513717,0.037136555,0.012829006,0.021005392,0.019392133,0.3453071,0.74497986,0.0014284849,0.2735049,0.06479907,0.04515201,0.0052125454,0.81877136,0.016633391,0.062050402,0.31433296,0.013294995,0.04202634,0.46045512,0.3280319,0.35784066,0.27337158,0.34399718,0.0034559965,0.011690855,0.0766322,0.9870903,0.5931697,0.16088754
hung1274,0.025687695,0.69950676,0.056627333,0.3369953,0.24626243,0.22417045,0.07654238,0.60263443,0.006305754,1.1920929e-07,0.1798132,0.24078333,0.15151948,0.02258277,0.010188997,0.026322365,0.023061633,0.32141995,0.69619274,0.009410918,0.25524747,0.049928725,0.034241498,0.0028538704,0.7909765,0.012441099,0.071234286,0.29301852,0.027045786,0.038746536,0.43818218,0.31273687,0.3244409,0.25067908,0.32086253,0.005792856,0.022321701,0.06677216,0.9335902,0.55916095,0.13664246
