,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,1.7881393e-07,1.8000693,0.013623238,1.3849957,0.9470292,0.75347453,0.035351872,1.714808,0.03025192,0.024122477,0.45521337,0.9344195,0.35925287,0.029565096,0.049722552,0.0019390583,0.002757609,1.3203118,1.8239081,0.036896825,1.0204984,0.02536881,0.018855989,0.03196144,1.798506,0.053510606,0.028059006,1.2118169,0.004424393,0.0055438876,1.5533134,1.2707695,1.3303773,1.0220613,1.3348709,0.046002984,0.040634274,0.031867206,1.8755932,1.6922737,0.16684997
copt1239,1.8000693,0.0,1.696708,0.1416974,0.44609177,0.61993927,1.666749,0.015011668,1.8900685,1.8847089,0.93379366,0.46638536,1.0703118,1.8350743,1.866226,1.8000264,1.8072457,0.18242854,0.023026705,1.9011973,0.41859454,1.751728,1.7900652,1.8757322,0.0041694045,1.8673627,1.6575301,0.25648928,1.8511375,1.772757,0.07648891,0.22276372,0.17531037,0.411811,0.16762227,1.9033923,1.9131417,1.6268945,0.013041973,0.021686971,1.3594934
czec1258,0.013623238,1.696708,1.1920929e-07,1.2383382,0.795886,0.611742,0.025857389,1.5955356,0.07185948,0.067745864,0.33659977,0.7910513,0.25752085,0.061133146,0.08848065,0.014279127,0.017531455,1.1720743,1.7327541,0.082705915,0.87852293,0.033892155,0.034813583,0.071763396,1.6919262,0.09347439,0.006741166,1.0623184,0.030867219,0.012565494,1.4220475,1.1200509,1.1866872,0.8806299,1.1830186,0.09514594,0.09080726,0.009722531,1.7926784,1.5752522,0.10593772
dani1285,1.3849957,0.1416974,1.2383382,0.0,0.09921491,0.22151107,1.2282143,0.083307564,1.562218,1.5458338,0.4431336,0.112665355,0.5507806,1.4835413,1.5519342,1.3919011,1.404991,0.005522549,0.21518624,1.5852668,0.09675741,1.3529868,1.4038322,1.5450948,0.14135695,1.5575199,1.1802675,0.022013664,1.467794,1.3565354,0.02951765,0.017184854,0.02554071,0.09276056,0.004820287,1.5992,1.6055553,1.1472832,0.2301634,0.07114804,0.8682409
dutc1256,0.9470292,0.44609177,0.795886,0.09921491,0.0,0.037190378,0.7883712,0.34626096,1.1506795,1.1288471,0.13899148,0.008369207,0.21472633,1.0621438,1.1468413,0.9550243,0.96914065,0.07575822,0.5322711,1.1786414,0.03593874,0.9190296,0.9719921,1.1316346,0.44781637,1.1544065,0.7419728,0.04338342,1.0390719,0.9171365,0.21300745,0.068003654,0.09529215,0.030826986,0.08049601,1.1969944,1.2024165,0.70334446,0.5752373,0.32111007,0.459337
faro1244,0.75347453,0.61993927,0.611742,0.22151107,0.037190378,0.0,0.5712964,0.5275824,0.9298451,0.9109356,0.056324184,0.05452794,0.15004694,0.83034337,0.9115038,0.7524893,0.76350164,0.19299054,0.6717329,0.95724595,0.12830138,0.6909367,0.7458675,0.904641,0.6340476,0.9179919,0.58183205,0.15036494,0.8421017,0.709061,0.38772678,0.19292659,0.16722882,0.11423564,0.18191409,0.97064686,0.98292613,0.52188325,0.7480937,0.50233626,0.27816826
finn1318,0.035351872,1.666749,0.025857389,1.2282143,0.7883712,0.5712964,0.0,1.5927806,0.0715121,0.0629251,0.32203758,0.7884211,0.2861932,0.037920833,0.06967783,0.029792845,0.029755533,1.1711766,1.6637216,0.08165133,0.910326,0.009372711,0.01845336,0.06125003,1.6820195,0.07265371,0.0513798,1.0716648,0.054954052,0.017389178,1.4347817,1.1424695,1.1296681,0.9004641,1.1662236,0.08629233,0.09128058,0.019437015,1.7472217,1.5674181,0.06620884
hebr1245,1.714808,0.015011668,1.5955356,0.083307564,0.34626096,0.5275824,1.5927806,0.0,1.8394905,1.833032,0.8173405,0.36255926,0.93156713,1.7870758,1.826614,1.7193003,1.7296875,0.11138469,0.06931013,1.8542742,0.30529052,1.689798,1.7288762,1.8284951,0.00906533,1.8298979,1.5419669,0.16947329,1.774405,1.6942799,0.028535128,0.13591516,0.13693136,0.30369818,0.10764927,1.8629496,1.8678792,1.5252029,0.05418545,0.004611194,1.268367
hind1269,0.03025192,1.8900685,0.07185948,1.562218,1.1506795,0.9298451,0.0715121,1.8394905,5.9604645e-08,0.003952801,0.63018656,1.1500638,0.5512992,0.008868694,0.0056676865,0.02283001,0.019102395,1.5111029,1.8700982,0.00041425228,1.2502568,0.031894803,0.018182993,0.0011677146,1.8954439,0.006656468,0.11043477,1.4179204,0.015099347,0.028002918,1.7232673,1.4738111,1.4834363,1.2483965,1.507224,0.0018863678,0.0015212297,0.10871816,1.9320025,1.8276453,0.26496756
hung1274,0.024122477,1.8847089,0.067745864,1.5458338,1.1288471,0.9109356,0.0629251,1.833032,0.003952801,0.0,0.6088251,1.1183014,0.52312756,0.007519424,0.013751805,0.02093333,0.017343104,1.4913442,1.8707453,0.0049819946,1.2179658,0.029194117,0.017222583,0.0037559867,1.8935821,0.014977574,0.10254884,1.3947023,0.012567282,0.02560091,1.7054617,1.455757,1.4666591,1.2143383,1.495475,0.0064317584,0.005243778,0.09493792,1.9276509,1.8128984,0.24796116
