,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,2.3841858e-07,0.6204512,0.022977471,0.0789336,0.03761393,0.07681191,0.018324435,0.086745024,0.021475434,0.017475247,0.043916345,0.17353606,0.06187737,0.023715258,0.035428166,0.037646174,0.048339605,0.16803586,0.26002342,0.028386772,0.031176269,0.012480199,0.017261982,0.0274719,0.4999174,0.051900864,0.010172188,0.08312899,0.04663378,0.018173635,0.15963,0.116835475,0.050222635,0.07544893,0.05544001,0.030777633,0.023993313,0.013613045,0.71751446,0.17489189,0.040914297
copt1239,0.6204512,0.0,0.52972615,0.78817344,0.5733552,0.84613,0.61750793,0.28792435,0.58798623,0.522658,0.7314472,0.22767204,0.5795212,0.61563635,0.48373163,0.67741257,0.73702115,0.8205276,0.16062182,0.6448673,0.7150922,0.591259,0.660241,0.6091511,0.033396482,0.44654524,0.6189942,0.4258706,0.7441616,0.60630184,0.2201165,0.63479376,0.5349165,0.3185289,0.7046499,0.6817076,0.5853113,0.5803116,0.09106076,0.19662076,0.40500808
czec1258,0.022977471,0.52972615,5.9604645e-08,0.0709123,0.02478379,0.06910455,0.014691472,0.056405008,0.013310492,0.016514659,0.038410664,0.120646775,0.033578813,0.0195719,0.04451692,0.021184921,0.034564257,0.12791926,0.24457443,0.027202904,0.028624713,0.008892834,0.02233243,0.022473812,0.4497139,0.0515123,0.01181519,0.047154486,0.040646553,0.015458345,0.11253244,0.06727302,0.023302197,0.07006621,0.04745668,0.034862876,0.020913124,0.010988474,0.68134516,0.14444613,0.01765716
dani1285,0.0789336,0.78817344,0.0709123,0.0,0.03838724,0.018122673,0.037979543,0.19451642,0.0506624,0.08296138,0.009760082,0.25103474,0.028686345,0.04209876,0.12840885,0.02088654,0.019777,0.038874626,0.43375343,0.052363455,0.016122818,0.055887938,0.039500475,0.056557417,0.7075168,0.14369369,0.042462885,0.08940613,0.0092945695,0.036097527,0.242854,0.032007575,0.039581776,0.2145549,0.0053700805,0.054257452,0.06306112,0.046147585,0.9327273,0.2981869,0.12598169
dutc1256,0.03761393,0.5733552,0.02478379,0.03838724,1.1920929e-07,0.06554031,0.016052008,0.07441884,0.01674056,0.020244658,0.026243329,0.14412504,0.016987503,0.02101612,0.05074227,0.02422303,0.03930229,0.105731964,0.25495636,0.02687037,0.026631474,0.017389238,0.019106269,0.024864674,0.48859864,0.056017578,0.017935157,0.040488422,0.033603013,0.016516745,0.11637652,0.044499576,0.007935166,0.10149211,0.020023763,0.03541982,0.020694792,0.013969541,0.70788544,0.16117167,0.03889829
faro1244,0.07681191,0.84613,0.06910455,0.018122673,0.06554031,1.1920929e-07,0.048951864,0.22488827,0.06298345,0.09956211,0.0130342245,0.28643197,0.05276078,0.055814564,0.15883571,0.018881321,0.013479769,0.047911406,0.49930537,0.05985433,0.015491962,0.059976816,0.050390184,0.069757044,0.76749724,0.1778863,0.046259284,0.1280812,0.012104988,0.05170566,0.29727346,0.049552143,0.067270875,0.24261677,0.029358387,0.062030137,0.0804131,0.058846116,1.0084316,0.34865022,0.1431579
finn1318,0.018324435,0.61750793,0.014691472,0.037979543,0.016052008,0.048951864,0.0,0.08575678,0.005896628,0.0119614005,0.017721415,0.16771096,0.029021144,0.0014941692,0.034606814,0.015029192,0.024814904,0.109442234,0.26966417,0.010792732,0.015093565,0.003825128,0.0046344995,0.009183109,0.5182774,0.04446274,0.0035592318,0.05654806,0.0188272,0.003698945,0.148821,0.06356126,0.017454803,0.09369379,0.020500481,0.016102254,0.009742022,0.002738893,0.73400366,0.1795637,0.03605467
hebr1245,0.086745024,0.28792435,0.056405008,0.19451642,0.07441884,0.22488827,0.08575678,0.0,0.07712299,0.045592308,0.14908105,0.04481721,0.09524876,0.088706136,0.046379507,0.1262517,0.16133773,0.2745068,0.081606805,0.10686654,0.13835448,0.07292974,0.10356039,0.089506626,0.21373051,0.0412333,0.08370721,0.05030191,0.16006446,0.08504492,0.020932019,0.15563178,0.06635493,0.015799284,0.14360535,0.122843504,0.075015485,0.069203794,0.40277362,0.03140068,0.015690088
hind1269,0.021475434,0.58798623,0.013310492,0.0506624,0.01674056,0.06298345,0.005896628,0.07712299,0.0,0.0135986805,0.03168875,0.16181427,0.037514806,0.010189235,0.030794501,0.0177145,0.026954055,0.108038425,0.26366812,0.0053009987,0.024481952,0.0047672987,0.0052294135,0.002162218,0.5027565,0.035434306,0.011469007,0.063032806,0.030091107,0.007207215,0.1404866,0.06826389,0.023902535,0.0870828,0.03199458,0.008758545,0.0033686757,0.009068608,0.7295266,0.17723209,0.0288499
hung1274,0.017475247,0.522658,0.016514659,0.08296138,0.020244658,0.09956211,0.0119614005,0.045592308,0.0135986805,1.1920929e-07,0.050755084,0.13861448,0.04998213,0.013214767,0.012544334,0.044541955,0.063131094,0.17670727,0.1886248,0.022375643,0.045776844,0.0071086287,0.01653397,0.01710689,0.41480225,0.018693626,0.013737142,0.05732411,0.057553887,0.01826781,0.104875386,0.10172427,0.026608467,0.054545224,0.052643895,0.029365838,0.010496616,0.009365559,0.61747766,0.1271584,0.014196217
