,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.32801193,0.13404739,0.14109254,0.09585464,0.18214041,0.06565255,0.15501112,0.13188791,0.07192379,0.08883315,0.16957146,0.2056477,0.12162298,0.12369406,0.12782925,0.104768455,0.39002156,0.2411539,0.19721216,0.09675336,0.10361427,0.1074813,0.17822278,0.2825777,0.20515966,0.056273043,0.23003143,0.16706598,0.106794,0.18911445,0.22720432,0.21539026,0.12601215,0.11477536,0.35759097,0.15899724,0.075835824,0.36103386,0.1837511,0.08431512
copt1239,0.32801193,0.0,0.20495439,0.26593405,0.15318811,0.19959855,0.23751277,0.063917816,0.26641512,0.14605045,0.1576423,0.056170046,0.10033852,0.1345039,0.26019824,0.19626331,0.2551996,0.22926778,0.09209275,0.29301077,0.15857106,0.18181825,0.25660145,0.4444937,0.016693592,0.42828625,0.17683929,0.09071332,0.1485365,0.14810973,0.049921155,0.20048928,0.11044043,0.08353323,0.14677137,0.6609007,0.4724372,0.17182362,0.049333274,0.08768445,0.11899561
czec1258,0.13404739,0.20495439,0.0,0.16592771,0.103548944,0.13468939,0.074034214,0.09942943,0.09992385,0.07699883,0.10579914,0.14716655,0.15933275,0.098219335,0.17311728,0.107608795,0.047356248,0.26399297,0.252971,0.12609535,0.10573763,0.060917556,0.062588334,0.13330847,0.20980167,0.19268924,0.11553335,0.22017819,0.16252613,0.10765058,0.13595158,0.18486458,0.21399218,0.13983542,0.15617353,0.28587514,0.13650012,0.09283239,0.31234008,0.17747205,0.056320548
dani1285,0.14109254,0.26593405,0.16592771,1.1920929e-07,0.054419696,0.0814957,0.06658971,0.110883534,0.11262578,0.097022474,0.046839178,0.122077286,0.10536903,0.07957238,0.15679878,0.048080146,0.06485295,0.120183885,0.19449937,0.18180579,0.059277177,0.08138013,0.10367435,0.21879256,0.24729508,0.29398066,0.061481237,0.114274085,0.034787,0.05480832,0.1328597,0.027001262,0.08068532,0.1484738,0.043602645,0.4257936,0.21753132,0.041377604,0.30492777,0.12219304,0.102241576
dutc1256,0.09585464,0.15318811,0.103548944,0.054419696,1.1920929e-07,0.09634334,0.057641983,0.056956828,0.09983444,0.035320044,0.03589171,0.05425912,0.08429003,0.05214399,0.11552924,0.06451702,0.073451936,0.18855661,0.11739403,0.14999545,0.04424143,0.043058693,0.06955433,0.23090571,0.14013404,0.25993556,0.031089067,0.0904246,0.04847306,0.030842602,0.06101376,0.07011747,0.06539005,0.07566446,0.023576915,0.43933094,0.21992075,0.028743982,0.20612347,0.08589727,0.04098302
faro1244,0.18214041,0.19959855,0.13468939,0.0814957,0.09634334,0.0,0.14242297,0.0686878,0.23772895,0.13839465,0.05607164,0.0719344,0.03579253,0.14131641,0.30335867,0.022365332,0.11327267,0.095492244,0.25994927,0.32821083,0.04074341,0.15965235,0.20412093,0.34726572,0.17776763,0.45610505,0.1009984,0.07493663,0.06095332,0.08663195,0.094632626,0.09170985,0.06467825,0.098967075,0.071618736,0.5979587,0.35965502,0.07473719,0.22948462,0.07495296,0.10586381
finn1318,0.06565255,0.23751277,0.074034214,0.06658971,0.057641983,0.14242297,0.0,0.09548843,0.033489287,0.029827535,0.04987514,0.1293832,0.15185106,0.03596914,0.06083423,0.08672619,0.024193585,0.2482745,0.1640017,0.07059753,0.067964494,0.019590616,0.026162803,0.091787755,0.220451,0.12709856,0.04129255,0.17399055,0.08652818,0.048526406,0.12856239,0.10444641,0.15952021,0.122600555,0.07860279,0.2483691,0.094989,0.032465637,0.3034436,0.14164817,0.043045342
hebr1245,0.15501112,0.063917816,0.09942943,0.110883534,0.056956828,0.0686878,0.09548843,1.7881393e-07,0.15979469,0.061466336,0.04086882,0.016993284,0.028320491,0.061632454,0.17820454,0.05416882,0.10044879,0.14325982,0.11239612,0.22100735,0.03168094,0.08704728,0.13931793,0.2895695,0.057141483,0.32818496,0.05701667,0.038190126,0.04847479,0.045838475,0.014067948,0.09253001,0.04636228,0.02375871,0.043055594,0.51842546,0.30131853,0.051016808,0.10911292,0.022899568,0.036598444
hind1269,0.13188791,0.26641512,0.09992385,0.11262578,0.09983444,0.23772895,0.033489287,0.15979469,1.1920929e-07,0.068259,0.12150198,0.19743824,0.24328166,0.050791144,0.050451994,0.16213173,0.059287786,0.29481125,0.18828756,0.026878536,0.1399908,0.022151053,0.024453819,0.065229535,0.27442598,0.08991152,0.10861415,0.25007635,0.14530426,0.08921403,0.18258029,0.15016061,0.22716433,0.19562471,0.14940178,0.19532275,0.071655095,0.08585352,0.36375076,0.22364116,0.08427465
hung1274,0.07192379,0.14605045,0.07699883,0.097022474,0.035320044,0.13839465,0.029827535,0.061466336,0.068259,0.0,0.039070785,0.07355583,0.1073966,0.019764602,0.05170846,0.086334705,0.062008977,0.2701214,0.0826686,0.0993737,0.060167372,0.025385559,0.04675013,0.1554246,0.11884403,0.15635914,0.020419896,0.12301874,0.07338232,0.035077274,0.07060766,0.11497545,0.12091243,0.064572096,0.05263537,0.32923782,0.16396266,0.024902344,0.1836974,0.09243363,0.010785103
