,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,5.9604645e-08,0.044323266,0.0069218874,0.022361219,0.014228523,0.016698658,0.014022708,0.054995537,0.0014950037,0.008758843,0.009250164,0.021854699,0.012639105,0.010271609,0.009198368,0.004158914,0.003836453,0.010236502,0.03572887,0.0016028285,0.00742805,0.011244774,0.0060917735,0.01422143,0.028901577,0.0053314567,0.018177092,0.0141791105,0.0030758977,0.0075977445,0.019614518,0.015047133,0.021189272,0.023294091,0.016067028,0.0047287345,0.007989407,0.007009089,0.09449601,0.048220158,0.0057964325
copt1239,0.044323266,5.9604645e-08,0.02595681,0.005420387,0.01614958,0.012160361,0.023416102,0.0015468001,0.035371304,0.07896596,0.014584482,0.0096363425,0.011847079,0.025106728,0.056411684,0.042182803,0.06117034,0.018282354,0.015880704,0.035218775,0.019191265,0.020608187,0.02617073,0.013472855,0.0037579536,0.04546851,0.047802687,0.012210488,0.037139475,0.015886128,0.007641852,0.010510266,0.0059512854,0.009311199,0.011287332,0.06243968,0.08645862,0.021891654,0.03485608,0.0012034774,0.022138953
czec1258,0.0069218874,0.02595681,0.0,0.014112294,0.01576513,0.0143066645,0.01892519,0.030920804,0.008693218,0.027000189,0.005398333,0.017531931,0.0029895902,0.0129565,0.02669704,0.0025931597,0.011172593,0.0059913397,0.03672558,0.0082919,0.002414465,0.0136199,0.011870921,0.013192117,0.019304574,0.019015312,0.006390929,0.0036224723,0.0014126301,0.0054447055,0.014472783,0.003998339,0.014705956,0.010832369,0.013735294,0.022176027,0.021947265,0.0019783974,0.0919078,0.025812447,0.008504331
dani1285,0.022361219,0.005420387,0.014112294,5.9604645e-08,0.0037344694,0.0037686825,0.009258449,0.010997891,0.015465736,0.04802233,0.0032776594,0.0029695034,0.0053542852,0.009998977,0.030540347,0.025689244,0.037814796,0.009441137,0.009124994,0.015579522,0.0070198774,0.0083633065,0.009416521,0.0033848882,0.0030440688,0.022268355,0.03547287,0.0072326064,0.020549893,0.004456222,0.00050264597,0.005808711,0.0007119775,0.00582093,0.001709044,0.03327453,0.05542898,0.010845184,0.038825274,0.0077894926,0.007841885
dutc1256,0.014228523,0.01614958,0.01576513,0.0037344694,0.0,0.0028517842,0.0035364032,0.02578801,0.0074118376,0.03229159,0.0033203363,0.0038797855,0.009161949,0.006024897,0.015400112,0.023177981,0.028962076,0.009482324,0.006261289,0.007674873,0.007984281,0.00398612,0.0025348663,0.0016447902,0.0069510937,0.009486735,0.04052186,0.011338413,0.018290997,0.0029598475,0.0018566251,0.010305285,0.0029360056,0.01246655,0.0010520816,0.017868042,0.0417217,0.011401951,0.039157927,0.021463454,0.0029355288
faro1244,0.016698658,0.012160361,0.0143066645,0.0037686825,0.0028517842,0.0,0.0022064447,0.018789709,0.009827495,0.032812,0.00495708,0.0005506873,0.0065333247,0.0032651424,0.01737678,0.021759212,0.027285457,0.0042383075,0.006326735,0.009002924,0.0067302585,0.0015048385,0.004344523,0.00029230118,0.005349338,0.013148069,0.035963833,0.008176982,0.01841873,0.0038009882,0.001914978,0.007294059,0.002033949,0.0054184794,0.0009895563,0.024181664,0.047202945,0.007484913,0.03661692,0.016637206,0.003643155
finn1318,0.014022708,0.023416102,0.01892519,0.009258449,0.0035364032,0.0022064447,0.0,0.032738507,0.0070456266,0.022940338,0.008316398,0.0034920573,0.012784481,0.001902163,0.00853616,0.023487747,0.023728907,0.007071674,0.0070737004,0.006427884,0.01002717,0.0009125471,0.002358675,0.0017718077,0.012226462,0.006895721,0.042633235,0.015117288,0.020310044,0.006384611,0.0058603287,0.014564037,0.006680548,0.012120783,0.0032422543,0.015875459,0.040836215,0.0107242465,0.039438188,0.029801726,0.003378868
hebr1245,0.054995537,0.0015468001,0.030920804,0.010997891,0.02578801,0.018789709,0.032738507,0.0,0.046471357,0.09215826,0.021858215,0.015459299,0.016029775,0.032870412,0.070512,0.048879743,0.070291996,0.023538768,0.024917245,0.045619726,0.024816096,0.028934538,0.036772966,0.021003664,0.00908196,0.059035838,0.04946989,0.016121745,0.044216633,0.023689866,0.014307082,0.0142428875,0.012066066,0.0108127,0.018691897,0.077589095,0.099796414,0.026879609,0.042528093,0.00072324276,0.03153485
hind1269,0.0014950037,0.035371304,0.008693218,0.015465736,0.0074118376,0.009827495,0.0070456266,0.046471357,1.7881393e-07,0.010989308,0.006029129,0.013908029,0.010561705,0.0057308674,0.005889654,0.008164465,0.008304834,0.0074421167,0.023373961,0.00029832125,0.0062357783,0.0055248737,0.0017229319,0.0076869726,0.020570219,0.002283454,0.025110364,0.012265503,0.006182611,0.004214406,0.012400031,0.012721062,0.013790309,0.018871546,0.0092558265,0.004525721,0.015103936,0.0064949393,0.07369375,0.040624917,0.0019697547
hung1274,0.008758843,0.07896596,0.027000189,0.04802233,0.03229159,0.032812,0.022940338,0.09215826,0.010989308,0.0,0.030731797,0.03933662,0.036316037,0.018005311,0.006246984,0.01787436,0.0062615275,0.025256217,0.05353284,0.010163546,0.025192142,0.022370815,0.017489731,0.030169964,0.057384133,0.0096004605,0.03698051,0.03926629,0.018636465,0.027203023,0.042002022,0.04059297,0.044915617,0.043909013,0.03477055,0.005648136,0.010091186,0.022751987,0.11667287,0.08512205,0.019917488
icel1247,0.009250164,0.014584482,0.005398333,0.0032776594,0.0033203363,0.00495708,0.008316398,0.021858215,0.006029129,0.030731797,0.0,0.0064234734,0.002516985,0.006848395,0.020433128,0.012053788,0.020956457,0.0057715774,0.016329408,0.0062592626,0.001814425,0.0063589215,0.0043672323,0.0036216378,0.008074462,0.01279968,0.022024274,0.004273653,0.008227885,0.0006132126,0.0030043721,0.0036004186,0.0038523078,0.0077804923,0.002832234,0.018942535,0.03252405,0.004610896,0.05860901,0.016858995,0.002979517
iris1253,0.021854699,0.0096363425,0.017531931,0.0029695034,0.0038797855,0.0005506873,0.0034920573,0.015459299,0.013908029,0.03933662,0.0064234734,0.0,0.008011222,0.004675925,0.02211684,0.02695775,0.033854246,0.0064548254,0.005280733,0.013089836,0.008483946,0.003391564,0.0070753098,0.0010073781,0.005013466,0.017743826,0.03996378,0.0100572705,0.023051739,0.0059447885,0.0016060472,0.008798718,0.0017263293,0.004751265,0.0011979938,0.030010939,0.05568868,0.010144532,0.03195989,0.013661981,0.006380141
ital1282,0.012639105,0.011847079,0.0029895902,0.0053542852,0.009161949,0.0065333247,0.012784481,0.016029775,0.010561705,0.036316037,0.002516985,0.008011222,0.0,0.009816706,0.02827853,0.00960511,0.020662189,0.003126502,0.022324204,0.010122418,0.0020464063,0.008422852,0.009419262,0.006327212,0.007781267,0.019972503,0.015349746,0.00050377846,0.007369101,0.0025464892,0.0059096217,0.00028669834,0.005404949,0.0042358637,0.0063362718,0.028076768,0.03679186,0.002247095,0.064997435,0.01273936,0.005990565
komi1268,0.010271609,0.025106728,0.0129565,0.009998977,0.006024897,0.0032651424,0.001902163,0.032870412,0.0057308674,0.018005311,0.006848395,0.004675925,0.009816706,5.9604645e-08,0.009415984,0.016622186,0.017132998,0.004970789,0.01410228,0.0047029257,0.0054904222,0.002064228,0.0032553077,0.0027725697,0.01592958,0.008366764,0.030161798,0.012761295,0.014160693,0.0058205724,0.0071706176,0.012096524,0.0086199045,0.008455396,0.0043666363,0.01497525,0.034082413,0.006175399,0.05349821,0.029187322,0.0038616657
kore1280,0.009198368,0.056411684,0.02669704,0.030540347,0.015400112,0.01737678,0.00853616,0.070512,0.005889654,0.006246984,0.020433128,0.02211684,0.02827853,0.009415984,1.7881393e-07,0.0227409,0.013959289,0.017865121,0.026578903,0.005554378,0.020446777,0.0097211,0.0065708756,0.015312612,0.035781205,0.0017368197,0.04798937,0.030851424,0.021245718,0.016690373,0.024497628,0.031464458,0.02660793,0.033712268,0.018696308,0.0036803484,0.021552742,0.019541025,0.073298454,0.06511408,0.009509742
latv1249,0.004158914,0.042182803,0.0025931597,0.025689244,0.023177981,0.021759212,0.023487747,0.048879743,0.008164465,0.01787436,0.012053788,0.02695775,0.00960511,0.016622186,0.0227409,1.1920929e-07,0.0041314363,0.009308636,0.047943115,0.0077445507,0.0073105097,0.017419875,0.014471412,0.020193696,0.030810177,0.016972601,0.0064192414,0.009802759,0.00062668324,0.010647833,0.024660945,0.011076808,0.025041342,0.020459235,0.022336543,0.017196298,0.011547148,0.004719019,0.11080152,0.04324633,0.011454165
lith1251,0.003836453,0.06117034,0.011172593,0.037814796,0.028962076,0.027285457,0.023728907,0.070291996,0.008304834,0.0062615275,0.020956457,0.033854246,0.020662189,0.017132998,0.013959289,0.0041314363,0.0,0.014572442,0.053545117,0.007258415,0.014701664,0.019181848,0.015766561,0.025506496,0.04420072,0.012553692,0.015865207,0.02157396,0.005680442,0.017924905,0.03439933,0.023257434,0.035540044,0.03072989,0.029394925,0.010473311,0.0062558055,0.010641634,0.11950499,0.06428528,0.014748871
malt1254,0.010236502,0.018282354,0.0059913397,0.009441137,0.009482324,0.0042383075,0.007071674,0.023538768,0.0074421167,0.025256217,0.0057715774,0.0064548254,0.003126502,0.004970789,0.017865121,0.009308636,0.014572442,0.0,0.019455314,0.0064655542,0.0039184093,0.00325042,0.006280184,0.0045635104,0.010348976,0.013439655,0.019826114,0.0033804178,0.0085401535,0.003760457,0.00800246,0.003753364,0.007215023,0.005236089,0.0066236854,0.022231996,0.03325224,0.0014261007,0.060662627,0.021488667,0.0037403107
mand1415,0.03572887,0.015880704,0.03672558,0.009124994,0.006261289,0.006326735,0.0070737004,0.024917245,0.023373961,0.05353284,0.016329408,0.005280733,0.022324204,0.01410228,0.026578903,0.047943115,0.053545117,0.019455314,5.9604645e-08,0.023267567,0.023697436,0.0093663335,0.012596786,0.0065793395,0.008223593,0.022158742,0.07026601,0.024325073,0.042236507,0.014992356,0.0065249205,0.02272439,0.0065742135,0.019236207,0.006209135,0.037289023,0.07465744,0.026683033,0.014697969,0.023634434,0.013600826
mara1378,0.0016028285,0.035218775,0.0082919,0.015579522,0.007674873,0.009002924,0.006427884,0.045619726,0.00029832125,0.010163546,0.0062592626,0.013089836,0.010122418,0.0047029257,0.005554378,0.0077445507,0.007258415,0.0064655542,0.023267567,1.1920929e-07,0.0057098866,0.0048422217,0.001773119,0.0072419047,0.020729125,0.0024778843,0.023955822,0.011879683,0.0059968233,0.004339695,0.012414932,0.012224495,0.013819158,0.017266273,0.009067774,0.0050237775,0.015642941,0.0055480003,0.073451936,0.040103793,0.0019891858
