,bela1254,copt1239,czec1258,dani1285,dutc1256,faro1244,finn1318,hebr1245,hind1269,hung1274,icel1247,iris1253,ital1282,komi1268,kore1280,latv1249,lith1251,malt1254,mand1415,mara1378,mode1248,nort2671,nucl1235,nucl1301,nucl1347,nucl1643,poli1260,port1283,russ1263,slov1268,stan1289,stan1290,stan1293,stan1318,swed1254,tami1289,telu1262,ukra1253,viet1252,wels1247,west2369
bela1254,0.0,0.025435567,0.0021849275,0.007715106,0.013546824,0.008512676,0.006863773,0.011375964,0.010798693,0.011327803,0.0025647283,0.0064840913,0.001195848,0.022461891,0.018145919,0.0019481778,0.0016518831,0.013882875,0.05080849,0.0066886544,0.008222759,0.008649826,0.008703172,0.012543738,0.016966045,0.014949501,0.0009809136,0.010658562,0.0009769797,0.0043957233,0.013575792,0.0040991902,0.014454722,0.0056993365,0.010468304,0.018455505,0.008008599,0.0011066198,0.07496172,0.021318913,0.0084524155
copt1239,0.025435567,0.0,0.022111058,0.0061166286,0.0023973584,0.0065153837,0.008505166,0.005884528,0.036761045,0.024499774,0.012870431,0.008821905,0.016607702,0.018921852,0.013522267,0.014068961,0.017264366,0.0032595992,0.008191466,0.02958268,0.009013534,0.008982718,0.014411509,0.011637092,0.005310178,0.016132355,0.0301646,0.005751848,0.025248945,0.01459527,0.006390035,0.013407946,0.0018522739,0.017296433,0.0035288334,0.05054152,0.037085712,0.017984211,0.015045285,0.0008420944,0.008431792
czec1258,0.0021849275,0.022111058,1.7881393e-07,0.0054991245,0.011959672,0.009863913,0.0083091855,0.00832206,0.019582331,0.01912421,0.0021217465,0.004405558,0.0014759302,0.030544281,0.024505377,0.0033795834,0.0048977733,0.011205256,0.05027032,0.014927864,0.0039209127,0.011521101,0.014113903,0.017640531,0.011955261,0.021561384,0.002363801,0.008585811,0.0025820136,0.007924557,0.007514298,0.002230525,0.012286365,0.0034612417,0.008874476,0.03079009,0.017280757,0.0031915903,0.07068235,0.016499758,0.010374308
dani1285,0.007715106,0.0061166286,0.0054991245,5.9604645e-08,0.0019028783,0.0027064085,0.0033758283,0.0013608932,0.02144152,0.01671207,0.0015449524,0.0017964244,0.0029522777,0.019560099,0.01308012,0.0030997396,0.0049027205,0.0022622347,0.02481991,0.015973628,0.001519978,0.00484699,0.008318424,0.008973479,0.0026059747,0.013410151,0.009542823,0.002322793,0.0074040294,0.005045235,0.0018255711,0.0019331574,0.0021688938,0.005249858,0.0007494092,0.032753408,0.02032739,0.0041877627,0.03976059,0.0038764477,0.0044570565
dutc1256,0.013546824,0.0023973584,0.011959672,0.0019028783,0.0,0.0015132427,0.0028359294,0.0040355325,0.021948755,0.0145820975,0.0054819584,0.004128456,0.0076193213,0.013275802,0.008184075,0.005837679,0.0077846646,0.0025814176,0.013592303,0.016925335,0.0045655966,0.0031206608,0.006654918,0.0056954026,0.0049423575,0.009279847,0.01705271,0.0035566092,0.012819529,0.0057924986,0.0038762093,0.0071282983,0.00036263466,0.011253774,0.00032395124,0.033902884,0.022369325,0.00811404,0.026576698,0.002061069,0.0028493404
faro1244,0.008512676,0.0065153837,0.009863913,0.0027064085,0.0015132427,2.3841858e-07,0.00057190657,0.0059010983,0.0131293535,0.0072243214,0.00370121,0.0037527084,0.0049586296,0.007901192,0.0043823123,0.0026863813,0.00336653,0.0044173,0.018034637,0.0087323785,0.006010711,0.00038844347,0.0021371841,0.001993537,0.008949339,0.004224479,0.012319446,0.004306853,0.008478284,0.0018597841,0.0074575543,0.0063898563,0.0021104217,0.010012329,0.00125736,0.022993326,0.013031602,0.004368961,0.03483659,0.0063908696,0.00056254864
finn1318,0.006863773,0.008505166,0.0083091855,0.0033758283,0.0028359294,0.00057190657,0.0,0.006220877,0.013361573,0.0058288574,0.0032362938,0.00249362,0.004259646,0.008382201,0.005980432,0.0017060637,0.002745986,0.004359901,0.021848917,0.007915735,0.0053166747,0.00061899424,0.0025726557,0.002733171,0.010519326,0.0046209693,0.011290967,0.003446579,0.007988811,0.002264917,0.008085191,0.005618334,0.002865076,0.0076382756,0.0022063851,0.024008214,0.012516558,0.0040483475,0.038345337,0.0076966286,0.00020074844
hebr1245,0.011375964,0.005884528,0.00832206,0.0013608932,0.0040355325,0.0059010983,0.006220877,0.0,0.03066498,0.022461236,0.0036349893,0.0024337769,0.0056238174,0.02493012,0.018184662,0.00585407,0.008499086,0.0011077523,0.026856065,0.02240187,0.0020608902,0.008645594,0.013193548,0.013512492,0.0011485219,0.01885897,0.013777375,0.0014042854,0.012526691,0.009862721,0.0023217797,0.0022901893,0.00337708,0.004259944,0.0026429892,0.0426324,0.027885735,0.00786674,0.038205683,0.0034854412,0.007822931
hind1269,0.010798693,0.036761045,0.019582331,0.02144152,0.021948755,0.0131293535,0.013361573,0.03066498,0.0,0.0059047937,0.01575613,0.023028374,0.013778925,0.01206243,0.010258555,0.011759698,0.007861555,0.030872822,0.047902524,0.0018084049,0.027851045,0.010530055,0.006072223,0.009072721,0.037338734,0.00797379,0.012673855,0.028238058,0.009067595,0.005951762,0.033244133,0.022678018,0.025320888,0.028591871,0.020579875,0.0023604035,0.0009306669,0.009214103,0.07975727,0.036856472,0.012738943
hung1274,0.011327803,0.024499774,0.01912421,0.01671207,0.0145820975,0.0072243214,0.0058288574,0.022461236,0.0059047937,0.0,0.013097465,0.014318526,0.012670934,0.0035662055,0.004979253,0.0077828765,0.0063509345,0.019050539,0.03264153,0.002310276,0.020725727,0.0044246316,0.002531767,0.0033151507,0.030528605,0.0019746423,0.017313957,0.016637146,0.013145745,0.0051556826,0.026882112,0.018493593,0.015495062,0.020537794,0.014108717,0.012345791,0.0052695274,0.009544969,0.055673778,0.025404751,0.0049926043
