,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.3297973141902338,0.2276936828331334,0.3585736747529201,0.0,1.0,0.617948717948718,40.0,1.0,0.8961832882435867,0.8977136734386875
copt1239,-0.08534012011778347,-0.05566605401227758,0.3257079261739291,0.0,0.0,0.47307692307692306,40.0,1.0,0.9765374531626659,0.9437321247052893
czec1258,0.21059063005938986,0.1307504989590706,0.24199314574314587,0.0,1.0,0.5692307692307692,40.0,1.0,0.9305007985476565,0.9428384357933799
dani1285,0.38117582875119704,0.25370508850669343,0.0,1.0,1.0,0.6243589743589744,40.0,1.0,1.0,0.9952584304256337
dutc1256,0.18919808359800877,0.12508269903943148,0.4011805711129983,0.0,0.0,0.5628205128205128,40.0,1.0,0.9891253894604207,0.9602432267974331
faro1244,-0.2498357853713939,-0.17195177277927753,0.4339887640449438,0.0,0.0,0.4128205128205128,40.0,1.0,0.9721652393964505,0.9260091764372703
finn1318,0.04197184948835493,0.04663462835944034,0.25087128771856676,0.0,1.0,0.5230769230769231,40.0,1.0,0.954694617741144,0.9649814358378815
hebr1245,-0.04299259353002046,-0.027150279912517502,0.5677562326869806,0.0,0.0,0.4846153846153846,40.0,1.0,0.9211061501250506,0.9303515418299065
hind1269,0.4830338346849212,0.33592740617910627,0.44193222019725564,0.0,0.0,0.6679487179487179,40.0,1.0,0.9524029697494008,0.8685649434892905
hung1274,0.3283093429811004,0.22714250915436665,0.3056487168858576,0.0,0.0,0.6217948717948718,40.0,1.0,0.9838318321296624,0.9485936309927115
icel1247,-0.15790466338399461,-0.10472250823399608,0.23062398077418245,0.0,0.0,0.44487179487179485,40.0,1.0,0.9701919440707285,0.9730053401809117
iris1253,-0.20067583433856873,-0.1341963412640524,0.4724465057447032,0.0,0.0,0.4346153846153846,40.0,1.0,0.9961138351654228,0.9445548178601719
ital1282,-0.20509695468063596,-0.15603099570898152,0.43519093900665806,0.0,0.0,0.42435897435897435,40.0,1.0,1.0,0.9253483098221594
komi1268,0.21386665965710752,0.1383371405066368,0.4656966490299825,0.0,0.0,0.5692307692307692,40.0,1.0,0.9726525429876653,0.9050102639140519
kore1280,0.5361712183163984,0.39224087176692907,0.3835801838610829,0.0,0.0,0.6948717948717948,40.0,1.0,0.989440565738265,0.9339344851942476
latv1249,-0.03661973445292712,-0.02200750972578416,0.13319672131147536,0.0,0.0,0.491025641025641,40.0,1.0,0.9772673685474489,0.9376084096973639
lith1251,0.0914511419622114,0.0517485642802576,0.22561758706655582,0.0,1.0,0.5256410256410257,40.0,1.0,0.941412706701217,0.9482996562028901
malt1254,-0.17336600040123504,-0.13109367671194874,0.32982787821497506,0.0,0.0,0.441025641025641,40.0,1.0,0.973537984635145,0.9268519199688539
mand1415,0.013706350091595253,0.003878611416073929,0.48124999999999996,0.0,1.0,0.5025641025641026,40.0,1.0,0.8441992597997894,0.8682571813947001
mara1378,0.4936870503116829,0.3788110483032204,0.308216619981326,0.0,1.0,0.6846153846153846,40.0,1.0,0.932499863066234,0.94024939929472
mode1248,-0.20103240129918454,-0.1405568473742065,0.4765837574826339,0.0,1.0,0.4269230769230769,40.0,1.0,0.8948208431673038,0.9074832031155248
nort2671,0.1568370642849743,0.11933368186038006,0.40150982689053755,0.0,0.0,0.5602564102564103,40.0,1.0,0.9780895387712395,0.9821398338411413
nucl1235,0.43772610249263805,0.30830670970963336,0.49596013771864556,0.0,0.0,0.6538461538461539,40.0,1.0,0.9196968679164351,0.8769923437685958
nucl1301,0.41002543349154885,0.279078152825719,0.05610985945713973,0.0,1.0,0.6435897435897436,40.0,1.0,1.0,0.9887390047601359
nucl1347,-0.14980994950585583,-0.10200386317732088,0.39897910731244063,0.0,0.0,0.45256410256410257,40.0,1.0,0.9791040430473537,0.9636523570929313
nucl1643,0.5218663055430961,0.3610694117589612,0.29296296296296304,0.0,1.0,0.6833333333333333,40.0,1.0,0.9376389497343359,0.94921149453153
poli1260,-0.11204515821749515,-0.06485526188064134,0.37593984962406013,0.0,0.0,0.4717948717948718,40.0,1.0,0.9808973793738707,0.9827446085898085
port1283,-0.17965086385594972,-0.12129284691173965,0.5464780491487676,0.0,0.0,0.44358974358974357,40.0,1.0,0.980437462259807,0.9175404961617158
russ1263,-0.08456918930732013,-0.06585059521573879,0.10003212736716231,0.0,1.0,0.4653846153846154,40.0,1.0,1.0,0.999880717861853
slov1268,0.1484368194934888,0.1100375486289208,0.1741888968997839,0.0,1.0,0.5564102564102564,40.0,1.0,0.9717866263990869,0.9779780430575635
stan1289,-0.12474775870506416,-0.08268982305947231,0.2522568301829035,0.0,0.0,0.46153846153846156,40.0,1.0,0.9927289421713892,0.9909647976575245
stan1290,-0.18421547844406097,-0.12113562993456528,0.4033449068414105,0.0,0.0,0.4423076923076923,40.0,1.0,0.9692243442746562,0.9401966432482088
stan1293,-0.19062370553354327,-0.14193843787544003,0.48129911940157205,0.0,0.0,0.43205128205128207,40.0,1.0,0.9279289328923777,0.93037269743439
stan1318,0.0393316521595602,0.031008683647302117,0.5023887587822014,0.0,0.0,0.5166666666666667,40.0,1.0,0.9628112039045594,0.9509336157658049
swed1254,-0.301036942056583,-0.20476705112976779,0.5219249349684132,0.0,0.0,0.4012820512820513,40.0,1.0,0.9822679536115848,0.912517673767276
tami1289,0.3985171116176389,0.28645757462134264,0.0828237313592961,0.0,1.0,0.6435897435897436,40.0,1.0,1.0,0.9948813813452292
telu1262,0.5413245481204703,0.39639475943591784,0.11803350970017629,0.0,1.0,0.7,40.0,1.0,1.0,0.9863941381328606
ukra1253,0.07127768630510734,0.03499888379825423,0.25527216297946836,0.0,0.0,0.5230769230769231,40.0,1.0,0.9600621667297085,0.9602772203688285
viet1252,-0.24889658827561606,-0.17262830695731865,0.49975849975849984,0.0,0.0,0.4205128205128205,40.0,1.0,0.9535536316973977,0.924903983917112
wels1247,-0.15931285003724072,-0.1138468414165667,0.4464340759422727,0.0,1.0,0.44487179487179485,40.0,1.0,0.9060225003151481,0.9237369595020196
west2369,0.35743529648168837,0.23732222626728364,0.4101522842639595,0.0,0.0,0.6205128205128205,40.0,1.0,0.9564746111209982,0.9650123897301197
