,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
bela1254,0.34971857410881807,0.2358974358974359,0.0,1.0,1.0,0.617948717948718,40.0,1.0,0.9998140639702283,0.9722767303282894
copt1239,-0.2356472795497186,-0.17692307692307693,0.3257079261739291,0.0,0.0,0.4115384615384615,40.0,1.0,0.9590619905026926,0.9276934304694607
czec1258,0.1960600375234522,0.13333333333333333,0.29076804076804075,0.0,0.0,0.5666666666666667,40.0,1.0,0.9773849019777355,0.9826506217631201
dani1285,0.3703564727954972,0.24102564102564103,0.0,1.0,1.0,0.6205128205128205,40.0,1.0,1.0,0.9991001163170937
dutc1256,0.20300187617260793,0.1564102564102564,0.5531066683277452,0.0,0.0,0.5782051282051283,40.0,1.0,0.9154064932826232,0.8597624001852567
faro1244,-0.14896810506566605,-0.08717948717948719,0.23329621380846333,0.0,0.0,0.4564102564102564,40.0,1.0,1.0,0.9757575133749342
finn1318,0.1626641651031895,0.1076923076923077,0.25087128771856676,0.0,0.0,0.5538461538461539,40.0,1.0,0.9905239087233925,0.9872216295850428
hebr1245,-0.11688555347091935,-0.09743589743589744,0.5389624900239426,0.0,1.0,0.4512820512820513,40.0,1.0,0.8917277113730666,0.8951738200664722
hind1269,0.4043151969981239,0.27179487179487183,0.44193222019725564,0.0,0.0,0.6358974358974359,40.0,1.0,0.9619149270233418,0.8702471512682767
hung1274,0.25440900562851787,0.18205128205128207,0.3056487168858576,0.0,0.0,0.591025641025641,40.0,1.0,0.9793376287051903,0.9821827050099601
icel1247,-0.13227016885553475,-0.0794871794871795,0.3936208125445474,0.0,0.0,0.46025641025641023,40.0,1.0,0.932858920959853,0.9439985549176728
iris1253,-0.3549718574108819,-0.24871794871794875,0.5288872628443004,0.0,0.0,0.37564102564102564,40.0,1.0,0.9215851420930342,0.9397382710577458
ital1282,-0.27673545966228896,-0.2,0.43519093900665806,0.0,0.0,0.4,40.0,1.0,0.9930672251855662,0.9796385623480179
komi1268,0.17148217636022517,0.10256410256410256,0.4656966490299825,0.0,0.0,0.5512820512820513,40.0,1.0,0.9809940723481199,0.9759911049089843
kore1280,0.4958724202626643,0.34102564102564104,0.3835801838610829,0.0,0.0,0.6705128205128205,40.0,1.0,0.9875031372041913,0.892255908998364
latv1249,0.0804878048780488,0.06153846153846154,0.13319672131147536,0.0,0.0,0.5307692307692308,40.0,1.0,0.995305811960818,0.9711017161015593
lith1251,0.16378986866791745,0.11025641025641025,0.22561758706655582,0.0,0.0,0.5551282051282052,40.0,1.0,0.9922672984339254,0.9801396217004309
malt1254,-0.20093808630393997,-0.16153846153846155,0.32982787821497506,0.0,0.0,0.41923076923076924,40.0,1.0,0.9513146787068263,0.9305224203687892
