epoch,train_loss,val_loss,mean_lang_emb_norm,mean_featvalue_emb_norm
1,0.5609228830437374,0.530293488235616,0.8666778802871704,0.5902402997016907
2,0.5163258424822008,0.5136252041183301,0.9463391304016113,0.6527875065803528
3,0.50472525228584,0.5067415006125151,0.9876728653907776,0.6777554750442505
4,0.500201909527083,0.5035355197849558,1.0048526525497437,0.6864357590675354
5,0.49766709945870347,0.5019274580834517,1.017329216003418,0.6997177600860596
6,0.495074717725678,0.5015763965115618,1.0265517234802246,0.6953757405281067
7,0.49369103856739266,0.5004821753323968,1.0357091426849365,0.7081970572471619
8,0.4929877468745539,0.49665168594958176,1.0418267250061035,0.7175952196121216
9,0.491982866519556,0.4989273984040787,1.0406208038330078,0.7089135050773621
10,0.4916701034455613,0.49834092028105437,1.040888786315918,0.7098732590675354
11,0.491402732056752,0.497759708272877,1.0449965000152588,0.7182953357696533
12,0.4905849082869336,0.49654030488498174,1.0477057695388794,0.7209553718566895
13,0.4901092753394401,0.49762178579373145,1.0472484827041626,0.7149370312690735
14,0.48946710270172117,0.4964367556038187,1.0510104894638062,0.7224572896957397
15,0.4894214690821498,0.4964415066277803,1.053869366645813,0.7244386672973633
16,0.48866705663247323,0.4966433546436367,1.0530307292938232,0.7209136486053467
17,0.4887087788993901,0.49578713303181665,1.0556358098983765,0.725890576839447
18,0.4884521123453992,0.49490185682453325,1.0557489395141602,0.7293940782546997
19,0.4882245378622238,0.4942007269432296,1.0562262535095215,0.7270640134811401
20,0.48774965612545196,0.4951873701899799,1.0564563274383545,0.7270205616950989
21,0.4874237768653805,0.49576041547220145,1.0568172931671143,0.7236531972885132
22,0.48737839899145613,0.49502038288472305,1.0569086074829102,0.7258710265159607
23,0.48695045983842916,0.4960418156723478,1.0566694736480713,0.7212896347045898
24,0.4871762464576662,0.49440176629308447,1.0585545301437378,0.7252357006072998
25,0.4867471302359581,0.49352036839100855,1.0589804649353027,0.7310387492179871
26,0.4866381382032778,0.4935730922577986,1.0588798522949219,0.7292388677597046
27,0.48638390138821486,0.4944624860784901,1.0595910549163818,0.728839635848999
28,0.4860156113607791,0.4942351655283971,1.059622049331665,0.7293716073036194
29,0.4858325051888677,0.49397329118714406,1.0595840215682983,0.7258316278457642
30,0.4859182336787,0.4935402180721511,1.0605570077896118,0.7320853471755981
31,0.4854175989031557,0.49404676102880224,1.0610424280166626,0.7280223369598389
32,0.48541488633514907,0.4942801737073642,1.0607541799545288,0.7264365553855896
33,0.485423447178238,0.4936674303972899,1.0608835220336914,0.7298283576965332
34,0.48536615155716367,0.49392781907053135,1.0611670017242432,0.7269185781478882
35,0.48523363800931063,0.4932553443446088,1.0621662139892578,0.7286268472671509
36,0.4851421679374134,0.4927880728422706,1.0627782344818115,0.7321122884750366
37,0.4849375683786454,0.4928285982181777,1.0643737316131592,0.7319014668464661
38,0.4848007166591911,0.4926511760967881,1.066145896911621,0.7361129522323608
39,0.4846434004889011,0.49260003664600316,1.0648272037506104,0.7303957343101501
40,0.48457525389849837,0.4924689384538736,1.0650599002838135,0.730695366859436
41,0.48461702560351866,0.49240384751291416,1.0642117261886597,0.7301359176635742
42,0.4844478599161695,0.4936188521669872,1.0646929740905762,0.7295140027999878
43,0.48433997353441455,0.4932066055376138,1.0643714666366577,0.7293089032173157
44,0.4844642675361247,0.4928379788327573,1.0656867027282715,0.7321678400039673
45,0.484313360048803,0.4928487681630832,1.0651668310165405,0.7287409901618958
46,0.4844993332732722,0.49227351484014026,1.065661907196045,0.7331744432449341
47,0.4841832389430272,0.493468520356648,1.0653847455978394,0.7294113039970398
48,0.48448401871765406,0.49303437925096766,1.0644538402557373,0.7311846017837524
49,0.4841545814493722,0.49285816968376955,1.0644947290420532,0.730696439743042
50,0.48403051670756436,0.49283026092088045,1.0657267570495605,0.731056809425354
51,0.4839068017650954,0.4928339470678301,1.0655517578125,0.7305848002433777
52,0.484172055753394,0.49227806569925,1.066908359527588,0.7369822263717651
53,0.48381348924635903,0.4928411134143374,1.0669286251068115,0.7315905094146729
54,0.48379411509409226,0.49308422830567433,1.0669243335723877,0.7296841740608215
55,0.48365010516853535,0.492344748173187,1.066218614578247,0.7323527336120605
56,0.48377880134124995,0.4930165316631545,1.0653630495071411,0.7305651307106018
